SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RFA     	  RFA'		  RV     	  RV'		
 24.11   	-47.91   	 62.18   	-147.51		 23.46   	-167.85		
 25.33   	-50.96   	 61.59   	 -86.47		 22.79   	-183.11		
 26.25   	-53.10   	 61.24   	 -86.47		 22.05   	-213.63		
 31.13   	-54.32   	 60.89   	-101.73		 21.20   	-259.41		
 38.15   	-53.10   	 60.49   	-142.42		 20.16   	-289.93		
 38.45   	-49.44   	 59.92   	-101.73		 19.00   	-325.53		
 24.41   	-44.25   	 59.51   	 -35.61		 17.70   	-406.92		
  7.32   	-41.50   	 59.37   	-116.99		 16.07   	-432.35		
 -0.31   	-33.87   	 58.90   	-208.54		 14.34   	-345.88		
 -1.22   	-28.08   	 58.07   	-132.25		 12.96   	-320.45		
 12.82   	-17.40   	 57.54   	 -50.86		 11.68   	-376.40		
 42.42   	 -9.46   	 57.33   	-137.33		 10.17   	-345.88		
 67.75   	 -9.16   	 56.79   	-300.10		  8.79   	-279.75		
 81.48   	 -7.02   	 55.58   	-345.88		  7.67   	-279.75		
 80.87   	-14.65   	 54.20   	-228.89		  6.55   	-279.75		
 65.00   	-14.95   	 53.29   	  61.04		  5.43   	-254.32		
 36.93   	-14.34   	 53.53   	  91.56		  4.42   	-188.20		
  8.85   	-15.56   	 53.90   	-600.20		  3.66   	-249.24		
 18.92   	-13.43   	 51.50   	-432.35		  2.67   	-101.73		
 37.54   	-17.40   	 49.77   	-244.15		  2.26   	 -25.43		
 57.98   	-21.97   	 48.79   	 -91.56		  2.16   	  10.17		
 58.90   	-30.82   	 48.42   	 -61.04		  2.20   	   0.00		
 37.23   	-34.18   	 48.18   	-122.07		  2.20   	 -10.17		
 23.19   	-28.69   	 47.69   	-208.54		  2.16   	   0.00		
 21.06   	-26.86   	 46.86   	-218.72		  2.16   	  25.43		
 38.76   	-28.38   	 45.98   	-116.99		  2.26   	  10.17		
 57.37   	-27.77   	 45.51   	 -20.35		  2.30   	 -25.43		
 53.41   	-33.87   	 45.43   	   0.00		  2.20   	 -15.26		
 30.82   	-32.65   	 45.43   	 -30.52		  2.14(D)	   5.09		
 11.90   	-23.50   	 45.31   	 -55.95		  2.16   	   5.09		
  3.66   	-19.84   	 45.09   	 -81.38		  2.18   	   0.00		
  7.63   	-17.40   	 44.76   	 -71.21		  2.18   	  25.43		
 28.08   	-15.26   	 44.48   	 -35.61		  2.28   	  40.69		
 32.04   	-20.75   	 44.33   	 -15.26		  2.44   	  61.04		
 12.51   	-18.92   	 44.27   	 -25.43		  2.69   	  66.12		
 -4.27   	-11.60   	 44.17   	 -40.69		  2.95   	  86.47		
 -8.24   	 -9.16   	 44.01   	-122.07		  3.30   	  86.47		
-18.01   	 -8.54   	 43.52   	-198.37		  3.64   	  81.38		
-14.34   	  1.53   	 42.73   	-152.59		  3.97   	 101.73		
 -4.58   	 10.38   	 42.12   	 -30.52		  4.37   	 111.90		
  2.14   	 18.92   	 41.99   	  61.04		  4.82   	  76.30		
 22.28   	 42.72   	 42.24   	  10.17		  5.13   	  61.04		
 55.54   	 56.46   	 42.28   	 -96.64		  5.37   	  76.30		
 95.52   	 61.04   	 41.89   	-178.03		  5.68   	  71.21		
125.12   	 66.83   	 41.18   	 -91.56		  5.96   	  30.52		
140.69   	 68.66   	 40.81   	  61.04		  6.08   	  10.17		
169.98   	 57.98   	 41.06   	  55.95		  6.12   	   5.09		
182.19   	 70.19   	 41.28   	 -61.04		  6.14   	  -5.09		
178.83   	 77.21   	 41.04   	-142.42		  6.12   	 -35.61		
166.02   	 65.92   	 40.47   	-111.90		  5.98   	 -50.86		
117.19   	 54.63   	 40.02   	  30.52		  5.78   	 -50.86		
 47.91   	 22.28   	 40.14   	 111.90		  5.57   	 -50.86		
  0.92   	 -5.80   	 40.59   	 -10.17		  5.37   	 -61.04		
-21.67   	-22.89   	 40.55   	-183.11		  5.13   	 -50.86		
-43.64   	-34.79   	 39.82   	-101.73		  4.92   	 -45.78		
-58.59   	-40.28   	 39.41   	 127.16		  4.74   	 -55.95		
-78.43   	-46.69   	 39.92   	  30.52		  4.52   	 -25.43		
-106.20   	-49.74   	 40.04   	 -96.64		  4.42   	  -5.09		
-123.60   	-43.33   	 39.65   	 -35.61		  4.39   	 -40.69		
-118.41   	-37.23   	 39.51   	 -81.38		  4.23   	 -30.52		
-104.98   	-36.01   	 39.19   	-203.46		  4.11   	  20.35		
-98.57   	-32.35   	 38.37   	 -40.69		  4.19   	  10.17		
-91.25   	-28.38   	 38.21   	 239.06		  4.23   	 -15.26		
-78.74   	-22.28   	 39.17   	  30.52		  4.17   	  30.52		
-70.50   	-18.01   	 39.29   	-366.22		  4.29   	  66.12		
-62.26   	-12.51   	 37.82   	-218.72		  4.56   	  35.61		
-64.09   	 -8.24   	 36.95   	 208.54		  4.70   	  10.17		
-74.77   	 -5.80   	 37.78   	 233.98		  4.74   	  66.12		
-83.92   	  3.05   	 38.72   	-111.90		  5.01   	  81.38		
-87.59   	 16.17   	 38.27   	-244.15		  5.33   	  35.61		
-80.87   	 21.67   	 37.29   	 -81.38		  5.47   	  25.43		
-68.66   	 45.78   	 36.97   	 132.25		  5.57   	  50.86		
 -5.19   	160.22   	 37.50   	 122.07		  5.78   	  50.86		
201.72   	354.92   	 37.99   	-101.73		  5.98   	  35.61		
455.63   	644.53   	 37.58   	-167.85		  6.12   	  30.52		
656.74   	1080.63   	 36.91   	 -10.17		  6.25   	  30.52		
480.35   	1442.26(R)	 36.87   	  55.95		  6.37(E)	  76.30		
-614.93   	903.63   	 37.09   	 -35.61		  6.67   	  30.52		
-1012.27   	279.85   	 36.95   	 -45.78		  6.80   	  25.43		
-1009.52   	-374.45   	 36.76   	 -66.12		  6.90   	  30.52		
-674.44   	-469.97   	 36.50   	 -25.43		  7.02   	  30.52		
-470.89   	-278.63   	 36.40   	  86.47		  7.14   	  10.17		
-382.08   	-43.95   	 36.74   	  76.30		  7.18   	  10.17		
-321.35   	 68.97   	 37.05   	 -40.69		  7.22   	  25.43		
-199.89   	 67.75   	 36.89   	-127.16		  7.32   	  25.43		
-86.36   	 11.90   	 36.38   	-142.42		  7.43   	  15.26		
-16.17   	-65.92   	 35.81   	 -81.38		  7.49   	  25.43		
 -6.71   	-29.91   	 35.48   	  66.12		  7.59   	  30.52		
-62.87   	-10.99   	 35.75   	 203.46		  7.71   	  30.52		
-103.45   	-26.86   	 36.56   	  91.56		  7.83   	  61.04		
-92.77   	-34.18   	 36.93   	-213.63		  8.08   	  91.56		
-66.22   	-24.72   	 36.07   	-310.27		  8.44   	  91.56		
-51.88   	-23.50   	 34.83   	 -50.86		  8.81   	  86.47		
-40.59   	-39.06   	 34.63   	 239.06		  9.16   	  81.38		
-35.71   	-55.24   	 35.58   	 152.59		  9.48   	  96.64		
-44.56   	-57.37   	 36.20   	-132.25		  9.87   	 127.16		
-64.70   	-59.81   	 35.67   	-142.42		 10.38   	 157.68		
-69.27   	-67.14   	 35.10   	 -15.26		 11.01   	 203.46		
-48.83   	-78.43   	 35.04   	  20.35		 11.82   	 239.06		
-25.94   	-81.18   	 35.12   	 -20.35		 12.78   	 300.10		
-32.04   	-78.74   	 35.04   	 -20.35		 13.98   	 335.71		
-61.65   	-72.33   	 34.95   	  40.69		 15.32   	 737.54		
-67.75   	-49.44   	 35.12   	-111.90		 18.27   	 376.40		
-35.71   	-40.89   	 34.67   	 -96.64		 19.78   	 361.14		
 -4.88   	-35.40   	 34.28   	  35.61		 21.22   	 340.79		
 18.31   	-29.60   	 34.43   	  50.86		 22.58   	 315.36		
 29.30   	-22.58   	 34.63   	 -45.78		 23.85   	 289.93		
 35.71   	-22.58   	 34.45   	 -81.38		 25.00   	 249.24		
 49.13   	-22.28   	 34.12   	 -15.26		 26.00   	 183.11		
 67.14   	-24.11   	 34.06   	  40.69		 26.73   	 152.59		
 73.24   	-21.36   	 34.22   	  10.17		 27.34   	 111.90		
 69.27   	 -4.88   	 34.26   	 -61.04		 27.79   	  66.12		
 60.42   	 12.51   	 34.02   	 -50.86		 28.06   	  25.43		
 59.81   	 21.67   	 33.81(D)	  20.35		 28.16(S)	 -10.17		
 79.35   	 24.41   	 33.90   	  50.86		 28.12   	 -25.43		
104.68   	 18.62   	 34.10   	  15.26		 28.02   	 -35.61		
134.89   	 19.53   	 34.16   	  15.26		 27.87   	 -61.04		
155.94   	 26.55   	 34.22   	 116.99		 27.63   	 -61.04		
161.74   	 36.32   	 34.69   	 172.94		 27.39   	 -50.86		
166.63   	 51.88   	 35.38   	 147.51		 27.18   	 -30.52		
160.52   	 55.54   	 35.97   	 142.42		 27.06   	 -35.61		
150.76   	 60.73   	 36.54   	 213.63		 26.92   	 -25.43		
142.82   	 66.22   	 37.40   	 289.93		 26.82   	   0.00		
144.65   	 65.92   	 38.56   	 320.45		 26.82   	  10.17		
158.39   	 67.75   	 39.84   	 396.74		 26.86   	  10.17		
187.07   	 64.09   	 41.42   	 467.95		 26.90   	  20.35		
207.82   	 56.46   	 43.30   	 401.83		 26.98   	  96.64		
209.35   	 49.13   	 44.90   	 193.29		 27.37   	  30.52		
206.91   	 48.22   	 45.68   	 447.61		 27.49   	  15.26		
216.67   	 50.96   	 47.47   	 483.21		 27.55   	  35.61		
234.99   	 52.49   	 49.40   	 198.37		 27.69   	  40.69		
260.31   	 51.88   	 50.19   	  15.26		 27.85   	  15.26		
268.86   	 54.02   	 50.25   	 142.42		 27.91   	  -5.09		
251.16   	 57.68   	 50.82   	 376.40		 27.89   	 -15.26		
241.70   	 67.14   	 52.33   	 412.00		 27.83   	 -10.17		
243.53   	 72.33   	 53.98   	 233.98		 27.79   	 -10.17		
256.96   	 71.11   	 54.91   	  91.56		 27.75   	 -30.52		
286.25   	 68.66   	 55.28   	 157.68		 27.63   	 -35.61		
295.72   	 55.24   	 55.91   	 340.79		 27.49   	 -30.52		
269.47   	 42.72   	 57.27   	 391.66		 27.37   	 -35.61		
220.34   	 35.10   	 58.84   	 284.84		 27.22   	 -40.69		
164.49   	 21.67   	 59.98   	 198.37		 27.06   	 -45.78		
119.93   	  4.88   	 60.77   	 208.54		 26.88   	 -45.78		
 85.75   	-12.82   	 61.61   	 264.50		 26.69   	 -66.12		
 48.52   	-29.30   	 62.67   	 295.01		 26.43   	 -66.12		
  8.85   	-42.11   	 63.85   	 254.32		 26.16   	 -55.95		
-28.38   	-47.30   	 64.86   	 142.42		 25.94   	 -71.21		
-41.50   	-50.35   	 65.43   	  30.52		 25.66   	 -66.12		
-38.15   	-63.78   	 65.55   	  40.69		 25.39   	 -61.04		
-31.13   	-74.16   	 65.72   	 137.33		 25.15   	 -61.04		
-37.84   	-80.26   	 66.27   	 116.99		 24.90   	 -55.95		
-67.14   	-85.45   	 66.73(S)	-208.54		 24.68   	-111.90		
-107.42   	-80.26   	 65.90   	 -71.21		 24.23   	 -71.21		
-101.32   	-87.89   	 65.62   	  45.78		 23.95   	 -81.38		
-81.48   	-93.08   	 65.80   	  30.52		 23.62   	 -86.47		
-61.65   	-100.40   	 65.92   	-157.68		 23.28   	 -91.56		
-40.89   	-101.32   	 65.29   	-289.93		 22.91   	-111.90		
-25.02   	-100.10   	 64.13   	-183.11		 22.46   	-142.42		
-15.56   	-101.01   	 63.40   	  15.26		 21.89   	-157.68		
-14.95   	-103.45   	 63.46   	  86.47		 21.26   	-167.85		
-23.19   	-101.62   	 63.80   	 -15.26		 20.59   	-198.37		
-41.50   	-99.49   	 63.74   	-137.33		 19.80   	-233.98		
-54.63   	-95.83   	 63.19   	-162.77		 18.86   	-254.32		
-63.48   	-90.64   	 62.54   	-106.82		 17.84   	-289.93		
-75.07   	-93.69   	 62.12   	 -96.64		 16.68   	-320.45		
-70.19   	-96.13   	 61.73   	-132.25		 15.40   	-345.88		
-61.34   	-103.45   	 61.20   	-127.16		 14.02   	-371.31		
-42.72   	-113.83   	 60.69   	 -35.61		 12.53   	-376.40		
-14.65   	-120.24   	 60.55   	 -10.17		 11.03   	-356.05		
-10.68   	-133.36   	 60.51   	-223.80		  9.60   	-330.62		
-25.33   	-140.69   	 59.61   	-437.43		  8.28   	-300.10		
-52.19   	-144.65   	 57.86   	-305.19		  7.08   	-289.93		
-84.23   	-155.33   	 56.64   	  40.69		  5.92   	-284.84		
-96.13   	-163.57   	 56.81   	  91.56		  4.78   	-264.50		
-87.28   	-177.00   	 57.17   	-172.94		  3.72   	-223.80		
-78.43   	-199.89   	 56.48   	-386.57		  2.83   	-172.94		
-70.19   	-215.76   	 54.93   	-645.98		  2.14   	-218.72		
-66.53   	-241.70   	 52.35   	-132.25		  1.26   	 -81.38		
-69.58   	-245.67   	 51.82   	 -81.38		  0.94   	 -55.95		
-69.27   	-242.61   	 51.50   	-152.59		  0.71   	 -25.43		
-66.53   	-245.67   	 50.88   	-289.93		  0.61   	 -15.26		
-55.24   	-232.54   	 49.73   	-340.79		  0.55   	 -15.26		
-47.30   	-221.25   	 48.36   	-264.50		  0.49   	  -5.09		
-43.03   	-216.37   	 47.30   	-208.54		  0.47(D)	  10.17		
-31.74   	-204.16   	 46.47   	-223.80		  0.51   	   5.09		
-26.55   	-199.89   	 45.57   	-193.29		  0.53   	   5.09		
 -6.10   	-195.01   	 44.80   	 -20.35		  0.55   	  10.17		
 32.96   	-189.21   	 44.72   	 208.54		  0.59   	  10.17		
 65.00   	-194.40   	 45.55   	 157.68		  0.63   	  15.26		
 87.89   	-192.26   	 46.18   	-111.90		  0.69   	  20.35		
 86.98   	-184.02   	 45.74   	-198.37		  0.77   	  40.69		
 73.55   	-178.83   	 44.94   	 -15.26		  0.94   	  50.86		
 55.85   	-169.68   	 44.88   	 101.73		  1.14   	  76.30		
 36.62   	-158.69   	 45.29   	   0.00		  1.44   	 116.99		
 28.38   	-159.00   	 45.29   	-147.51		  1.91   	 152.59		
 29.30   	-151.37   	 44.70   	-157.68		  2.52   	  96.64		
 34.79   	-131.23   	 44.07   	 -96.64		  2.91   	  10.17		
 52.19   	-112.92   	 43.68   	 -35.61		  2.95   	  35.61		
 81.18   	-95.83   	 43.54   	  35.61		  3.09   	  86.47		
126.65   	-75.99   	 43.68   	 -55.95		  3.44   	  50.86		
178.22   	-56.15   	 43.46   	-300.10		  3.64   	  20.35		
234.68   	-34.48   	 42.26   	-193.29		  3.72   	  30.52		
295.10   	 -4.88   	 41.49   	  86.47		  3.85   	  45.78		
317.08   	 26.25   	 41.83   	  81.38		  4.03   	  30.52		
316.16   	 49.74   	 42.16   	 -66.12		  4.15   	   0.00		
319.82   	 66.53   	 41.89   	-106.82		  4.15   	 -15.26		
313.42   	 86.98   	 41.46   	 -81.38		  4.09   	 -10.17		
315.55   	 89.11   	 41.14   	  -5.09		  4.05   	 -20.35		
316.16   	 75.68   	 41.12   	  71.21		  3.97   	 -45.78		
283.81   	 50.96   	 41.40   	  30.52		  3.78   	 -55.95		
213.32   	 -1.53   	 41.53   	 -96.64		  3.56   	 -40.69		
146.18   	-42.11   	 41.14   	-157.68		  3.40   	 -45.78		
 87.89   	-80.26   	 40.51   	 -76.30		  3.21   	 -45.78		
 45.17   	-108.64   	 40.20   	   0.00		  3.03   	 -30.52		
 33.26   	-122.07   	 40.20   	  -5.09		  2.91   	 -10.17		
 23.19   	-133.97   	 40.18   	 -66.12		  2.87   	   5.09		
 18.62   	-138.85   	 39.92   	-101.73		  2.89   	  10.17		
 19.23   	-139.47   	 39.51   	 -55.95		  2.93   	  20.35		
 28.08   	-131.23   	 39.29   	  10.17		  3.01   	  25.43		
 36.01   	-119.93   	 39.33   	  10.17		  3.11   	  25.43		
 41.20   	-110.78   	 39.37   	 -30.52		  3.21   	  20.35		
 41.81   	-90.03   	 39.25   	 -55.95		  3.30   	  25.43		
 25.63   	-76.90   	 39.02   	 -50.86		  3.40   	  15.26		
  7.02   	-74.46   	 38.82   	   5.09		  3.46   	  15.26		
 -8.24   	-74.16   	 38.84   	  20.35		  3.52   	  10.17		
 -8.85   	-88.50   	 38.92   	 -20.35		  3.56   	  25.43		
  2.75   	-109.25   	 38.84   	 -76.30		  3.66   	  30.52		
 18.92   	-121.46   	 38.53   	 -71.21		  3.78   	  30.52		
 18.62   	-124.51   	 38.25   	  -5.09		  3.91   	  30.52		
  2.14   	-125.12   	 38.23   	  35.61		  4.03   	  35.61		
  0.31   	-89.42   	 38.37   	 -15.26		  4.17   	  30.52		
 85.14   	 38.76   	 38.31   	 -71.21		  4.29   	  50.86		
338.44   	236.21   	 38.03   	 -61.04		  4.50   	  45.78		
635.38   	536.19   	 37.78   	 -45.78		  4.68   	  50.86		
822.14   	968.32   	 37.60   	 -15.26		  4.88   	  45.78		
529.79   	1250.61(R)	 37.54   	 -15.26		  5.07(E)	  91.56		
-651.55   	662.84   	 37.48   	 -45.78		  5.43   	  45.78		
-1042.79   	 10.38   	 37.29   	 -40.69		  5.62   	  35.61		
-963.13   	-574.65   	 37.13   	   0.00		  5.76   	  25.43		
-624.39   	-623.17   	 37.13   	  25.43		  5.86   	  20.35		
-472.41   	-451.36   	 37.23   	 -15.26		  5.94   	  15.26		
-405.58   	-217.59   	 37.17   	 -66.12		  6.00   	   5.09		
-325.93   	-113.22   	 36.91   	 -55.95		  6.02   	  -5.09		
-170.90   	-90.64   	 36.68   	 -25.43		  6.00   	   0.00		
-50.35   	-131.23   	 36.58   	 -20.35		  6.00   	  10.17		
  5.19   	-177.00   	 36.50   	 -20.35		  6.04   	  15.26		
 -9.77   	-134.58   	 36.42   	  10.17		  6.10   	  40.69		
-66.83   	-123.90   	 36.46   	  -5.09		  6.27   	  61.04		
-85.45   	-137.33   	 36.44   	 -40.69		  6.51   	  81.38		
-61.65   	-143.43   	 36.28   	 -50.86		  6.84   	  86.47		
-48.83   	-133.67   	 36.07   	 -10.17		  7.18   	  91.56		
-61.34   	-126.95   	 36.03   	  15.26		  7.55   	 111.90		
-69.89   	-142.21   	 36.09   	 -15.26		  8.00   	 127.16		
-54.63   	-150.76   	 36.03   	 -25.43		  8.50   	 122.07		
-43.95   	-146.79   	 35.93   	 -35.61		  8.99   	 137.33		
-52.49   	-151.06   	 35.79   	 -66.12		  9.54   	 172.94		
-50.66   	-148.93   	 35.52   	 -81.38		 10.23   	 228.89		
-22.58   	-149.23   	 35.20   	 -40.69		 11.15   	 289.93		
  2.44   	-157.47   	 35.04   	  30.52		 12.31   	 340.79		
 -3.36   	-153.81   	 35.16   	  30.52		 13.67   	 366.22		
-42.72   	-152.59   	 35.28   	 -91.56		 15.14   	 773.14		
-118.71   	-147.40   	 34.91   	 -25.43		 18.23   	 345.88		
-118.71   	-146.18   	 34.81   	  30.52		 19.61   	 325.53		
-92.16   	-153.50   	 34.93   	  25.43		 20.92   	 310.27		
-58.29   	-162.96   	 35.04   	 -25.43		 22.16   	 289.93		
-37.54   	-168.76   	 34.93   	 -66.12		 23.32   	 244.15		
-29.30   	-173.95   	 34.67   	 -55.95		 24.29   	 188.20		
-27.47   	-178.22   	 34.45   	 -15.26		 25.05   	 162.77		
-32.35   	-181.58   	 34.38   	 -10.17		 25.70   	 137.33		
-40.89   	-178.22   	 34.34   	 -35.61		 26.25   	  76.30		
-54.63   	-171.20   	 34.20   	   5.09		 26.55   	  35.61		
-62.87   	-165.41   	 34.22   	  15.26		 26.69   	   5.09		
-54.63   	-156.56   	 34.28   	 -30.52		 26.71   	 -25.43		
-30.82   	-153.20   	 34.16   	 -61.04		 26.61   	 -40.69		
 -4.58   	-152.89   	 33.92   	 -10.17		 26.45   	 -50.86		
  8.85   	-145.57   	 33.88(D)	  50.86		 26.25   	 -66.12		
  3.97   	-135.50   	 34.08   	  55.95		 25.98   	 -71.21		
 -6.71   	-128.48   	 34.30   	  40.69		 25.70   	 -55.95		
 -3.05   	-122.68   	 34.47   	  15.26		 25.47   	 -40.69		
 -0.92   	-119.93   	 34.53   	  35.61		 25.31   	 -40.69		
 -9.77   	-117.19   	 34.67   	 147.51		 25.15   	 -15.26		
-15.87   	-105.59   	 35.26   	 254.32		 25.09   	  15.26		
-10.99   	-91.55   	 36.28   	 269.58		 25.15   	  25.43		
  8.24   	-79.96   	 37.35   	 259.41		 25.25   	  45.78		
 35.71   	-69.89   	 38.39   	 274.67		 25.43   	  61.04		
 61.95   	-55.85   	 39.49   	 691.76		 25.68   	 157.68		
 74.77   	-21.67   	 42.26   	 315.36		 26.31   	  71.21		
105.29   	  0.31   	 43.52   	 254.32		 26.59   	  66.12		
147.71   	  6.71   	 44.54   	 233.98		 26.86   	  66.12		
189.21   	 16.17   	 45.47   	 254.32		 27.12   	  50.86		
209.05   	 33.57   	 46.49   	 274.67		 27.32   	  30.52		
205.08   	 40.59   	 47.59   	 259.41		 27.45   	  10.17		
199.28   	 56.76   	 48.63   	 198.37		 27.49   	   5.09		
199.58   	 66.83   	 49.42   	 167.85		 27.51(S)	 -10.17		
216.06   	 62.26   	 50.09   	 203.46		 27.47   	 -30.52		
238.65   	 58.90   	 50.91   	 254.32		 27.34   	 -40.69		
243.53   	 53.41   	 51.92   	 239.06		 27.18   	 -45.78		
231.02   	 43.64   	 52.88   	 218.72		 27.00   	 -45.78		
193.79   	 34.79   	 53.75   	 223.80		 26.82   	 -50.86		
145.26   	 30.21   	 54.65   	 254.32		 26.61   	 -55.95		
 96.74   	 19.53   	 55.67   	 274.67		 26.39   	 -50.86		
 53.10   	 10.38   	 56.76   	 244.15		 26.19   	 -61.04		
 20.75   	 -2.75   	 57.74   	 188.20		 25.94   	 -66.12		
 -3.66   	-20.14   	 58.49   	 193.29		 25.68   	 -40.69		
-22.28   	-32.65   	 59.27   	 259.41		 25.51   	 -45.78		
-49.74   	-50.05   	 60.30   	 254.32		 25.33   	 -50.86		
-87.59   	-61.65   	 61.32   	 157.68		 25.13   	 -45.78		
-122.99   	-65.31   	 61.95   	  96.64		 24.94   	 -35.61		
-142.82   	-71.72   	 62.34   	  81.38		 24.80   	 -45.78		
-139.47   	-75.68   	 62.67   	  76.30		 24.62   	 -35.61		
-104.68   	-74.16   	 62.97   	 116.99		 24.48   	 -81.38		
-80.26   	-88.81   	 63.44(S)	 -10.17		 24.15   	 -45.78		
-103.45   	-80.26   	 63.40   	 -50.86		 23.97   	 -61.04		
-141.30   	-79.35   	 63.19   	 -76.30		 23.72   	 -76.30		
-164.79   	-70.80   	 62.89   	 -76.30		 23.42   	 -76.30		
-168.46   	-61.04   	 62.58   	 -61.04		 23.11   	 -86.47		
-155.33   	-60.73   	 62.34   	 -86.47		 22.77   	-111.90		
-139.16   	-60.42   	 61.99   	 -86.47		 22.32   	-132.25		
-119.63   	-59.51   	 61.65   	 -76.30		 21.79   	-162.77		
-110.17   	-62.56   	 61.34   	-116.99		 21.14   	-188.20		
-110.47   	-67.44   	 60.87   	-157.68		 20.39   	-213.63		
-120.85   	-68.66   	 60.24   	-132.25		 19.53   	-254.32		
-135.80   	-65.00   	 59.71   	 -76.30		 18.51   	-284.84		
-144.96   	-63.48   	 59.41   	 -25.43		 17.38   	-330.62		
-144.65   	-61.95   	 59.31   	 -10.17		 16.05   	-371.31		
-133.97   	-61.34   	 59.27   	-122.07		 14.57   	-361.14		
-130.62   	-67.44   	 58.78   	-223.80		 13.12   	-289.93		
-139.16   	-70.19   	 57.88   	-193.29		 11.96   	-284.84		
-151.37   	-69.27   	 57.11   	-111.90		 10.82   	-305.19		
-157.78   	-69.89   	 56.66   	-132.25		  9.60   	-295.01		
-147.40   	-69.58   	 56.13   	-178.03		  8.42   	-269.58		
-125.73   	-72.94   	 55.42   	-178.03		  7.34   	-279.75		
-104.37   	-82.70   	 54.71   	-183.11		  6.23   	-305.19		
-101.93   	-89.42   	 53.98   	-239.06		  5.01   	-269.58		
-106.20   	-91.25   	 53.02   	-259.41		  3.93   	 -50.86		
-101.01   	-92.77   	 51.98   	-218.72		  3.72   	-279.75		
-55.85   	-79.35   	 51.11   	   5.09		  2.60   	-315.36		
-31.13   	-74.16   	 51.13   	 -91.56		  1.34   	 -25.43		
-24.41   	-67.14   	 50.76   	-233.98		  1.24   	 -25.43		
-29.60   	-58.59   	 49.83   	-325.53		  1.14   	-101.73		
-30.82   	-50.05   	 48.52   	-300.10		  0.73   	 -91.56		
-26.86   	-45.17   	 47.32   	-249.24		  0.37   	 -71.21		
-27.47   	-40.28   	 46.33   	-274.67		  0.08   	 -15.26		
-31.13   	-35.10   	 45.23   	-213.63		  0.02   	   5.09		
-38.15   	-36.93   	 44.37   	 -61.04		  0.04   	 -35.61		
-42.42   	-39.67   	 44.13   	  25.43		 -0.10   	 -10.17		
-38.15   	-42.42   	 44.23   	  50.86		 -0.14(D)	  20.35		
-21.67   	-50.66   	 44.44   	  40.69		 -0.06   	  -5.09		
 -4.88   	-61.04   	 44.60   	 -30.52		 -0.08   	   0.00		
 -0.92   	-70.50   	 44.48   	-147.51		 -0.08   	  81.38		
-13.73   	-79.65   	 43.89   	-137.33		  0.24   	 106.82		
-37.84   	-84.84   	 43.34   	  10.17		  0.67   	  30.52		
-56.46   	-82.40   	 43.38   	  76.30		  0.79   	   5.09		
-61.34   	-77.82   	 43.68   	 -55.95		  0.81   	  96.64		
-54.32   	-75.99   	 43.46   	-228.89		  1.20   	 127.16		
-35.10   	-68.36   	 42.54   	-188.20		  1.71   	  86.47		
-22.89   	-59.81   	 41.79   	 -25.43		  2.05   	  55.95		
-23.50   	-51.57   	 41.69   	  25.43		  2.28   	  71.21		
 -7.32   	-26.55   	 41.79   	 -20.35		  2.56   	  71.21		
 21.67   	 -5.80   	 41.71   	 -86.47		  2.85   	  40.69		
 67.75   	  6.71   	 41.36   	-142.42		  3.01   	  15.26		
117.49   	 21.97   	 40.79   	 -61.04		  3.07   	  35.61		
131.53   	 25.02   	 40.55   	  40.69		  3.21   	  25.43		
143.13   	 22.89   	 40.71   	   0.00		  3.32   	 -25.43		
144.96   	 29.30   	 40.71   	 -61.04		  3.21   	 -15.26		
144.35   	 33.26   	 40.47   	 -61.04		  3.15   	 -15.26		
161.74   	 22.58   	 40.22   	 -66.12		  3.09   	 -25.43		
161.13   	  3.05   	 39.96   	  71.21		  2.99   	   0.00		
121.46   	-36.01   	 40.24   	  55.95		  2.99   	 -45.78		
 70.80   	-79.04   	 40.47   	-274.67		  2.81   	 -45.78		
 33.57   	-105.90   	 39.37   	-193.29		  2.62   	  55.95		
  5.49   	-130.92   	 38.60   	 111.90		  2.85   	  -5.09		
 -5.49   	-143.43   	 39.04   	  76.30		  2.83   	 -71.21		
-26.25   	-151.98   	 39.35   	 -50.86		  2.54   	  45.78		
-66.22   	-158.69   	 39.15   	 -66.12		  2.73   	  61.04		
-96.44   	-159.30   	 38.88   	 -61.04		  2.97   	   5.09		
-117.49   	-158.08   	 38.64   	-122.07		  2.99   	  15.26		
-115.97   	-158.08   	 38.15   	 -15.26		  3.05   	  55.95		
-110.47   	-164.49   	 38.09   	 198.37		  3.28   	  66.12		
-118.41   	-168.46   	 38.88   	  81.38		  3.54   	  25.43		
-123.29   	-167.24   	 39.21   	-188.20		  3.64   	  40.69		
-125.12   	-166.02   	 38.45   	-218.72		  3.80   	  50.86		
-120.24   	-164.49   	 37.58   	 -91.56		  4.01   	  40.69		
-114.75   	-160.22   	 37.21   	  35.61		  4.17   	  40.69		
-127.56   	-158.39   	 37.35   	  76.30		  4.33   	  15.26		
-136.72   	-153.50   	 37.66   	  10.17		  4.39   	  10.17		
-141.91   	-148.93   	 37.70   	 -66.12		  4.44   	  40.69		
-159.61   	-139.47   	 37.44   	 -61.04		  4.60   	  15.26		
