SAMPLE NUMBER:   1
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  FA     	  FA'		
131.84   	 86.67   	 28.42   	-473.04		 97.80   	-152.59		
139.77   	 87.89   	 26.53   	-539.16		 97.19   	-167.85		
145.57   	 89.42   	 24.37   	-579.86		 96.52   	-183.11		
148.01   	 91.86   	 22.05   	-579.86		 95.79   	-193.29		
147.40   	 94.30   	 19.74   	-554.42		 95.01   	-203.46		
145.87   	 97.05   	 17.52   	-508.65		 94.20   	-213.63		
143.13   	 99.18   	 15.48   	-437.43		 93.35   	-208.54		
137.33   	100.40   	 13.73   	-361.14		 92.51   	-213.63		
125.73   	100.40   	 12.29   	-289.93		 91.66   	-208.54		
106.51   	 97.66   	 11.13   	-233.98		 90.82   	-198.37		
 81.18   	 90.33   	 10.19   	-193.29		 90.03   	-183.11		
 53.10   	 78.13   	  9.42   	-178.03		 89.30   	-167.85		
 26.86   	 61.65   	  8.71   	-178.03		 88.63   	-142.42		
  3.66   	 43.03   	  8.00   	-178.03		 88.06   	-132.25		
-16.78   	 25.02   	  7.28   	-198.37		 87.53   	-111.90		
-34.79   	 10.68   	  6.49   	-208.54		 87.08   	 -96.64		
-51.88   	  0.92   	  5.66   	-208.54		 86.69   	 -86.47		
-67.14   	 -7.02   	  4.82   	-188.20		 86.35   	 -81.38		
-79.65   	-16.17   	  4.07   	-162.77		 86.02   	 -81.38		
-89.72   	-28.99   	  3.42   	-122.07		 85.70   	 -91.56		
-97.96   	-44.86   	  2.93   	 -71.21		 85.33   	 -91.56		
-104.06   	-60.73   	  2.64   	 -25.43		 84.96   	-106.82		
-108.03   	-73.85   	  2.54   	  -5.09		 84.54   	-111.90		
-109.25   	-83.01   	  2.52   	   5.09		 84.09   	-127.16		
-108.95   	-90.33   	  2.54   	  15.26		 83.58   	-132.25		
-108.34   	-97.66   	  2.60   	   0.00		 83.05   	-137.33		
-107.73   	-106.51   	  2.60   	 -20.35		 82.50   	-147.51		
-106.20   	-115.97   	  2.52   	 -35.61		 81.91   	-142.42		
-101.93   	-123.29   	  2.38   	 -40.69		 81.34   	-142.42		
-94.60   	-126.95   	  2.22   	 -50.86		 80.77   	-132.25		
-85.45   	-127.26   	  2.01   	 -55.95		 80.24   	-127.16		
-76.29   	-126.65   	  1.79   	 -55.95		 79.74   	-111.90		
-67.14   	-126.95   	  1.57   	 -40.69		 79.29   	-106.82		
-57.07   	-128.48   	  1.40   	 -10.17		 78.86   	 -91.56		
-43.95   	-129.70   	  1.36(D)	  10.17		 78.49   	 -76.30		
-28.69   	-129.39   	  1.40   	  30.52		 78.19   	 -71.21		
-12.82   	-126.95   	  1.53   	  50.86		 77.90   	 -61.04		
  2.14   	-123.60   	  1.73   	  40.69		 77.66   	 -50.86		
 16.48   	-119.63   	  1.89   	  40.69		 77.46   	 -55.95		
 30.82   	-115.05   	  2.05   	  71.21		 77.23   	 -40.69		
 44.86   	-109.25   	  2.34   	  55.95		 77.07   	 -35.61		
 56.46   	-101.93   	  2.56   	 -10.17		 76.93   	 -30.52		
 63.17   	-93.69   	  2.52   	 -25.43		 76.81   	 -35.61		
 64.70   	-85.45   	  2.42   	 -20.35		 76.66   	 -45.78		
 61.95   	-78.74   	  2.34   	 -30.52		 76.48   	 -45.78		
 57.37   	-73.24   	  2.22   	 -25.43		 76.30   	 -45.78		
 51.27   	-68.97   	  2.12   	  15.26		 76.11   	 -50.86		
 44.86   	-65.61   	  2.18   	  45.78		 75.91   	 -45.78		
 39.06   	-62.87   	  2.36   	  81.38		 75.73   	 -55.95		
 36.01   	-60.42   	  2.69   	  71.21		 75.50   	 -55.95		
 35.71   	-57.68   	  2.97   	  45.78		 75.28   	 -55.95		
 37.23   	-54.02   	  3.15   	  35.61		 75.06   	 -55.95		
 38.15   	-50.05   	  3.30   	  45.78		 74.83   	 -61.04		
 37.54   	-45.17   	  3.48   	  30.52		 74.59   	 -61.04		
 36.01   	-39.98   	  3.60   	  20.35		 74.34   	 -50.86		
 35.71   	-33.57   	  3.68   	  66.12		 74.14   	 -45.78		
 37.54   	-25.94   	  3.95   	  86.47		 73.96   	 -35.61		
 39.67   	-17.40   	  4.29   	  30.52		 73.81   	 -25.43		
 39.67   	 -9.46   	  4.42   	 -25.43		 73.71   	 -30.52		
 36.01   	 -4.27   	  4.31   	 -20.35		 73.59   	 -25.43		
 28.69   	 -3.66   	  4.23   	-157.68		 73.49   	 -15.26		
 20.75   	 -7.02   	  3.60   	-198.37		 73.43   	 -10.17		
 15.26   	-11.90   	  2.81   	   0.00		 73.39   	 -10.17		
 13.43   	-14.65   	  2.81   	  50.86		 73.35   	 -20.35		
 14.34   	-13.12   	  3.01   	 -50.86		 73.27   	 -15.26		
 16.78   	 -8.54   	  2.81   	 -15.26		 73.20   	   0.00		
 19.84   	 -3.66   	  2.75   	  30.52		 73.20   	  10.17		
 23.50   	 -0.61   	  2.87   	   5.09		 73.24   	  15.26		
 28.38   	  0.92   	  2.89   	  25.43		 73.31   	  15.26		
 34.48   	  3.66   	  2.99   	  76.30		 73.37   	  10.17		
 41.81   	  8.54   	  3.30   	  50.86		 73.41   	   0.00		
 49.44   	 15.26   	  3.50   	   0.00		 73.41   	 -15.26		
 55.24   	 21.36   	  3.50   	 -35.61		 73.35   	 -35.61		
 57.07   	 24.72   	  3.36   	 -50.86		 73.20   	 -40.69		
 54.32   	 25.94   	  3.15   	 -50.86		 73.04   	 -50.86		
 50.05   	 27.47   	  2.95   	 -66.12		 72.84   	 -55.95		
 49.13   	 32.35   	  2.69   	 -45.78		 72.61   	 -50.86		
 54.32   	 41.50   	  2.50   	  -5.09		 72.41   	 -45.78		
 63.78   	 52.80   	  2.48   	 -10.17		 72.23   	 -40.69		
 72.33   	 61.95   	  2.44   	   5.09		 72.06   	 -30.52		
 76.60   	 66.22   	  2.46   	  40.69		 71.94   	 -25.43		
 78.13   	 68.66   	  2.62   	  35.61		 71.84   	 -10.17		
 81.48   	 75.68   	  2.77   	  55.95		 71.80   	  -5.09		
 88.50   	 92.47   	  2.99   	  96.64		 71.78   	   5.09		
 96.74   	118.10   	  3.38   	  86.47		 71.80   	  10.17		
100.40   	143.74   	  3.72   	  50.86		 71.84   	  10.17		
 97.05   	158.08   	  3.93   	  55.95		 71.88   	  10.17		
 89.11   	156.86   	  4.15   	  30.52		 71.92   	   0.00		
 83.01   	144.04   	  4.27   	 -15.26		 71.92   	 -10.17		
 82.09   	128.78   	  4.21   	 -45.78		 71.88   	 -10.17		
 86.67   	116.88   	  4.03   	 -30.52		 71.84   	 -15.26		
 95.21   	109.86   	  3.91   	  15.26		 71.78   	 -20.35		
102.23   	103.76   	  3.97   	  40.69		 71.70   	 -20.35		
103.15   	 95.83   	  4.13   	  30.52		 71.62   	 -15.26		
 96.74   	 87.28   	  4.25   	  20.35		 71.56   	 -15.26		
 83.01   	 79.04   	  4.33   	   5.09		 71.50   	 -15.26		
 64.70   	 71.41   	  4.35   	 -15.26		 71.43   	 -20.35		
 48.22   	 62.26   	  4.29   	   5.09		 71.35   	 -20.35		
 36.62   	 48.22   	  4.31   	  15.26		 71.27   	 -20.35		
 29.30   	 28.69   	  4.37   	   0.00		 71.19   	 -25.43		
 24.11   	  6.41   	  4.37   	   5.09		 71.09   	 -30.52		
 18.92   	-14.04   	  4.39   	  15.26		 70.97   	 -25.43		
 12.51   	-31.13   	  4.46   	   0.00		 70.86   	 -25.43		
  5.80   	-43.95   	  4.46   	   0.00		 70.76   	 -20.35		
  0.00   	-53.71   	  4.46   	  20.35		 70.68   	 -15.26		
 -4.88   	-61.34   	  4.54   	  15.26		 70.62   	  -5.09		
 -8.85   	-67.14   	  4.60   	 -10.17		 70.60   	  -5.09		
-13.12   	-69.58   	  4.56   	  -5.09		 70.58   	   0.00		
-18.01   	-70.19   	  4.54   	  10.17		 70.58   	 -10.17		
-24.41   	-70.19   	  4.58   	  10.17		 70.54   	 -20.35		
-31.43   	-70.80   	  4.62   	  10.17		 70.46   	 -20.35		
-37.84   	-72.33   	  4.66   	  15.26		 70.38   	 -20.35		
-42.72   	-73.85   	  4.72   	   0.00		 70.29   	 -10.17		
-48.83   	-75.07   	  4.72   	  -5.09		 70.25   	 -15.26		
-59.51   	-77.21   	  4.70   	  25.43		 70.19   	 -20.35		
-75.38   	-81.48   	  4.80   	  30.52		 70.11   	 -20.35		
-92.16   	-88.50   	  4.92   	   0.00		 70.03   	 -20.35		
-103.15   	-96.13   	  4.92   	  20.35		 69.95   	 -20.35		
-102.84   	-101.93   	  5.01   	  50.86		 69.87   	 -20.35		
-91.55   	-104.68   	  5.21   	  40.69		 69.79   	 -15.26		
-75.38   	-103.45   	  5.37   	  20.35		 69.73   	 -15.26		
-62.26   	-99.79   	  5.45   	  20.35		 69.66   	 -15.26		
-58.90   	-96.13   	  5.53   	  55.95		 69.60   	 -15.26		
-68.05   	-95.83   	  5.76   	  61.04		 69.54   	 -10.17		
-89.11   	-101.32   	  6.00   	  55.95		 69.50   	 -25.43		
-116.58   	-114.14   	  6.23   	  20.35		 69.40   	 -30.52		
-142.52   	-131.23   	  6.31   	 -25.43		 69.28   	 -20.35		
-158.69   	-148.01   	  6.21   	 -10.17		 69.20   	 -15.26		
-161.74   	-155.64   	  6.16   	  45.78		 69.14   	 -20.35		
-155.03   	-145.87   	  6.35   	 -15.26		 69.05   	 -25.43		
-140.99   	-115.05   	  6.29   	-111.90		 68.95   	 -30.52		
-118.41   	-69.58   	  5.84   	 -35.61		 68.83   	 -40.69		
-79.04   	-21.06   	  5.70   	  71.21		 68.67   	 -40.69		
-13.12   	 16.78   	  5.98   	  45.78		 68.50   	 -50.86		
 78.74   	 43.03   	  6.16   	  61.04		 68.30   	 -55.95		
181.88   	 79.65   	  6.41   	 116.99		 68.08   	 -40.69		
273.13   	159.61   	  6.88   	  40.69		 67.91   	 -20.35		
329.59   	292.66   	  7.04   	 -61.04		 67.83   	  -5.09		
331.12   	453.49   	  6.80   	 -55.95		 67.81   	  -5.09		
256.96   	588.07   	  6.57   	 -86.47		 67.79   	 -10.17		
-171.20   	565.49   	  6.23   	 -76.30		 67.75   	 -20.35		
-497.13   	387.27   	  5.92   	 -55.95		 67.67   	 -30.52		
-820.31   	125.12   	  5.70   	 -30.52		 67.55   	 -45.78		
-1054.08   	-186.77   	  5.57   	 -30.52		 67.36   	 -50.86		
-1130.68   	-485.23   	  5.45   	 -15.26		 67.16   	 -61.04		
-1033.33   	-689.70   	  5.39   	  10.17		 66.92   	 -50.86		
-804.44   	-739.75(R)	  5.43(E)	  45.78		 66.71   	 -45.78		
-527.65   	-627.44   	  5.62   	  61.04		 66.53   	 -35.61		
-291.44   	-422.06   	  5.86   	  66.12		 66.39   	 -30.52		
-153.20   	-235.90   	  6.12   	  81.38		 66.27   	 -15.26		
-119.02   	-144.96   	  6.45   	  96.64		 66.21   	 -10.17		
-152.28   	-150.15   	  6.84   	  76.30		 66.16   	   5.09		
-200.20   	-202.03   	  7.14   	  71.21		 66.18   	   0.00		
-222.78   	-247.50   	  7.43   	  91.56		 66.18   	   5.09		
-211.18   	-262.45   	  7.79   	 122.07		 66.21   	  -5.09		
-182.19   	-254.52   	  8.28   	 203.46		 66.18   	 -10.17		
-158.08   	-242.61   	  9.09   	 279.75		 66.14   	 -10.17		
-149.84   	-236.51   	 10.21   	 335.71		 66.10   	 -20.35		
-152.59   	-236.82   	 11.56   	 391.66		 66.02   	 -25.43		
-154.72   	-239.56   	 13.12   	 391.66		 65.92   	 -35.61		
-149.23   	-242.00   	 14.69   	 366.22		 65.78   	 -35.61		
-136.72   	-241.70   	 16.15   	 371.31		 65.64   	 -40.69		
-122.99   	-237.73   	 17.64   	 401.83		 65.47   	 -40.69		
-111.69   	-231.93   	 19.25   	 391.66		 65.31   	 -45.78		
-103.45   	-226.44   	 20.81   	 381.48		 65.13   	 -35.61		
-95.83   	-221.86   	 22.34   	 406.92		 64.98   	 -40.69		
-85.45   	-217.90   	 23.97   	 427.26		 64.82   	 -35.61		
-72.63   	-213.93   	 25.68   	 447.61		 64.68   	 -35.61		
-58.59   	-210.57   	 27.47   	 467.95		 64.54   	 -35.61		
-45.17   	-205.99   	 29.34   	 503.56		 64.39   	 -40.69		
-33.87   	-200.20   	 31.35   	 539.16		 64.23   	 -40.69		
-24.72   	-193.48   	 33.51   	 574.77		 64.07   	 -40.69		
-17.40   	-186.77   	 35.81   	 579.86		 63.91   	 -35.61		
-11.29   	-181.27   	 38.13   	 584.94		 63.76   	 -40.69		
 -6.41   	-176.39   	 40.47   	 564.60		 63.60   	 -30.52		
 -1.53   	-172.12   	 42.73   	 513.73		 63.48   	 -30.52		
  3.97   	-166.93   	 44.78   	 442.52		 63.36   	 -30.52		
  8.85   	-161.44   	 46.55   	 366.22		 63.23   	 -25.43		
 12.21   	-155.94   	 48.02   	 300.10		 63.13   	 -25.43		
 12.51   	-151.37   	 49.22   	 244.15		 63.03   	 -30.52		
  9.77   	-147.40   	 50.19   	 203.46		 62.91   	 -30.52		
  5.49   	-144.35   	 51.01   	 193.29		 62.79   	 -35.61		
  1.53   	-141.60   	 51.78   	 188.20		 62.64   	 -30.52		
  0.61   	-137.94   	 52.53   	 178.03		 62.52   	 -35.61		
  3.36   	-133.36   	 53.24   	 167.85		 62.38   	 -35.61		
  9.46   	-128.17   	 53.92   	 157.68		 62.24   	 -30.52		
 16.17   	-123.60   	 54.55   	 162.77		 62.12   	 -30.52		
 20.75   	-120.24   	 55.20   	 172.94		 61.99   	 -25.43		
 21.06   	-118.41   	 55.89   	 178.03		 61.89   	 -20.35		
 17.70   	-116.88   	 56.60   	 172.94		 61.81   	 -20.35		
 14.65   	-114.75   	 57.29   	 178.03		 61.73   	 -15.26		
 16.17   	-111.39   	 58.01   	 183.11		 61.67   	 -20.35		
 23.50   	-106.51   	 58.74   	 193.29		 61.59   	 -15.26		
 33.87   	-101.01   	 59.51   	 203.46		 61.53   	 -15.26		
 43.03   	-95.83   	 60.33   	 208.54		 61.46   	 -15.26		
 47.00   	-90.64   	 61.16   	 198.37		 61.40   	 -15.26		
 46.69   	-84.53   	 61.95   	 198.37		 61.34   	 -15.26		
 46.69   	-76.60   	 62.75   	 188.20		 61.28   	 -15.26		
 50.66   	-66.83   	 63.50   	 178.03		 61.22   	 -10.17		
 58.59   	-57.07   	 64.21   	 178.03		 61.18   	 -10.17		
 67.44   	-48.83   	 64.92   	 183.11		 61.14   	  -5.09		
 73.85   	-43.03   	 65.66   	 188.20		 61.12(D)	  10.17		
 77.21   	-38.45   	 66.41   	 193.29		 61.16   	  40.69		
 79.35   	-32.65   	 67.18   	 188.20		 61.32   	  71.21		
 83.01   	-24.72   	 67.93   	 183.11		 61.61   	 111.90		
 88.50   	-14.34   	 68.67   	 183.11		 62.05   	 162.77		
 95.21   	 -2.44   	 69.40   	 178.03		 62.71   	 218.72		
101.32   	 10.68   	 70.11   	 157.68		 63.58   	 274.67		
105.59   	 25.02   	 70.74   	 152.59		 64.68   	 340.79		
108.64   	 40.89   	 71.35   	 157.68		 66.04   	 386.57		
111.08   	 57.98   	 71.98   	 167.85		 67.59   	 437.43		
115.36   	 76.60   	 72.65   	 172.94		 69.34   	 457.78		
122.68   	 96.13   	 73.35   	 178.03		 71.17   	 467.95		
132.75   	115.97   	 74.06   	 167.85		 73.04   	 462.87		
142.21   	135.80   	 74.73   	 127.16		 74.89   	 442.52		
146.48   	154.72   	 75.24   	  96.64		 76.66   	 417.09		
143.13   	171.20   	 75.63   	 101.73		 78.33   	 371.31		
131.84   	185.85   	 76.03   	 111.90		 79.82   	 320.45		
116.58   	199.28   	 76.48   	 132.25		 81.10   	 274.67		
103.45   	213.32   	 77.01   	 132.25		 82.20   	 228.89		
 95.52   	229.19   	 77.54   	  91.56		 83.11   	 208.54		
 92.16   	246.28   	 77.90   	  71.21		 83.95   	 188.20		
 90.03   	263.37   	 78.19   	  96.64		 84.70   	 178.03		
 85.14   	279.24   	 78.58   	 127.16		 85.41   	 183.11		
 75.38   	292.66   	 79.08   	 132.25		 86.14   	 198.37		
 62.26   	301.82   	 79.61   	 132.25		 86.94   	 223.80		
 49.74   	306.40   	 80.14   	 122.07		 87.83   	 254.32		
 40.89   	305.48   	 80.63   	  96.64		 88.85   	 284.84		
 35.40   	299.07   	 81.02   	  71.21		 89.99   	 310.27		
 31.74   	287.78   	 81.30   	  45.78		 91.23   	 330.62		
 28.08   	271.30   	 81.48   	  15.26		 92.55   	 345.88		
 23.80   	250.85   	 81.55   	  10.17		 93.94   	 350.97		
 19.23   	227.36   	 81.59   	  20.35		 95.34   	 335.71		
 14.65   	201.72   	 81.67   	  20.35		 96.68   	 320.45		
  9.16   	175.48   	 81.75   	  25.43		 97.97   	 295.01		
  3.66   	148.32   	 81.85   	  45.78		 99.15   	 264.50		
  0.61   	120.54   	 82.03   	  35.61		100.20   	 239.06		
  1.83   	 92.16   	 82.18   	  20.35		101.16   	 198.37		
  7.32   	 65.31   	 82.26(S)	 -10.17		101.95   	 172.94		
 14.95   	 42.42   	 82.22   	 -45.78		102.64   	 137.33		
 20.75   	 25.02   	 82.03   	 -55.95		103.19   	 116.99		
 24.11   	 13.73   	 81.81   	 -76.30		103.66   	  96.64		
 25.63   	  6.10   	 81.51   	-111.90		104.05   	  86.47		
 27.77   	  0.00   	 81.06   	-122.07		104.39   	  66.12		
 30.82   	 -5.80   	 80.57   	-152.59		104.66   	  55.95		
 35.10   	-11.60   	 79.96   	-188.20		104.88   	  45.78		
 40.59   	-15.87   	 79.21   	-208.54		105.07   	  35.61		
 47.91   	-17.09   	 78.37   	-233.98		105.21   	  20.35		
 58.29   	-15.87   	 77.44   	-274.67		105.29   	   5.09		
 70.80   	-12.21   	 76.34   	-310.27		105.31(S)	  -5.09		
 80.87   	 -7.93   	 75.10   	-371.31		105.29   	 -15.26		
 86.36   	 -4.27   	 73.61   	-452.69		105.23   	 -30.52		
 88.20   	 -0.92   	 71.80   	-488.30		105.11   	 -35.61		
 92.16   	  2.75   	 69.85   	-528.99		104.96   	 -50.86		
102.23   	  7.32   	 67.73   	-584.94		104.76   	 -55.95		
118.41   	 12.51   	 65.39   	-539.16		104.54   	 -61.04		
135.50   	 17.40   	 63.23   	-574.77		104.29   	 -61.04		
147.40   	 21.06   	 60.94   	-666.32		104.05   	 -61.04		
152.28   	 23.50   	 58.27   	-707.02		103.80   	 -66.12		
153.50   	 25.63   	 55.44   	-854.52		103.54   	 -71.21		
156.25   	 28.38   	 52.02   	-981.68		103.25   	 -76.30		
162.05   	 30.82   	 48.10   	-910.47		102.95   	 -81.38		
168.46   	 32.96   	 44.46   	-798.57		102.62   	 -86.47		
171.51   	 33.87   	 41.26   	-701.93		102.28   	 -86.47		
170.29   	 34.48   	 38.45   	-539.16		101.93   	 -96.64		
167.54   	 35.71   	 36.30   	-391.66		101.55   	-106.82		
166.32   	 38.15   	 34.73   	-345.88		101.12   	-111.90		
169.07   	 41.50   	 33.35   	-350.97		100.67   	-122.07		
172.73   	 43.95   	 31.94   	-381.48		100.18   	-127.16		
174.26   	 43.95   	 30.42   	-442.52		 99.67   	-137.33		
172.12   	 41.50   	 28.65   	-508.65		 99.12   	-152.59		
166.93   	 36.62   	 26.61   	-584.94		 98.51   	-162.77		
161.44   	 32.04   	 24.27   	-605.29		 97.86   	-167.85		
157.47   	 28.69   	 21.85   	-584.94		 97.19   	-183.11		
154.72   	 27.77   	 19.51   	-534.08		 96.46   	-198.37		
153.20   	 28.08   	 17.38   	-462.87		 95.67   	-203.46		
151.98   	 28.08   	 15.52   	-366.22		 94.85   	-208.54		
151.06   	 26.55   	 14.06   	-289.93		 94.02   	-208.54		
149.54   	 24.11   	 12.90   	-239.06		 93.18   	-203.46		
146.18   	 21.97   	 11.94   	-198.37		 92.37   	-188.20		
140.69   	 21.97   	 11.15   	-193.29		 91.62   	-178.03		
134.58   	 24.11   	 10.38   	-208.54		 90.91   	-162.77		
129.09   	 27.16   	  9.54   	-223.80		 90.25   	-147.51		
122.99   	 29.30   	  8.65   	-233.98		 89.66   	-127.16		
115.66   	 28.38   	  7.71   	-228.89		 89.16   	-116.99		
107.42   	 25.02   	  6.80   	-208.54		 88.69   	-106.82		
 99.49   	 19.84   	  5.96   	-203.46		 88.26   	-106.82		
 94.60   	 15.56   	  5.15   	-152.59		 87.83   	 -96.64		
 91.86   	 12.51   	  4.54   	 -91.56		 87.45   	-101.73		
 86.98   	 10.68   	  4.17   	 -81.38		 87.04   	-101.73		
 77.51   	  9.16   	  3.85   	 -61.04		 86.63   	-116.99		
 65.00   	  7.02   	  3.60   	 -25.43		 86.16   	-127.16		
 52.80   	  4.58   	  3.50   	 -20.35		 85.66   	-132.25		
 44.56   	  1.22   	  3.42   	 -25.43		 85.13   	-147.51		
 39.67   	 -2.14   	  3.32   	  15.26		 84.54   	-147.51		
 35.71   	 -5.49   	  3.38   	 -10.17		 83.95   	-152.59		
 29.91   	 -9.46   	  3.34   	 -35.61		 83.34   	-157.68		
 22.28   	-13.12   	  3.19   	 -40.69		 82.71   	-152.59		
 14.34   	-16.78   	  3.03   	 -50.86		 82.10   	-132.25		
  7.63   	-20.75   	  2.83   	 -55.95		 81.57   	-116.99		
  2.44   	-24.72   	  2.60   	 -50.86		 81.10   	-106.82		
 -1.83   	-28.08   	  2.40   	 -45.78		 80.67   	 -91.56		
 -5.49   	-31.13   	  2.22   	 -30.52		 80.30   	 -76.30		
 -8.54   	-34.18   	  2.10(D)	   0.00		 80.00   	 -76.30		
-10.68   	-38.15   	  2.10   	  30.52		 79.69   	 -71.21		
-12.51   	-43.03   	  2.22   	  30.52		 79.41   	 -71.21		
-14.34   	-49.13   	  2.34   	  40.69		 79.12   	 -76.30		
-18.31   	-55.54   	  2.50   	  45.78		 78.82   	 -76.30		
-24.72   	-61.95   	  2.69   	  30.52		 78.51   	 -76.30		
-32.04   	-67.44   	  2.81   	   5.09		 78.21   	 -76.30		
-38.15   	-71.41   	  2.83   	 -10.17		 77.90   	 -81.38		
-42.42   	-73.24   	  2.79   	 -20.35		 77.58   	 -71.21		
-44.56   	-73.55   	  2.71   	 -15.26		 77.29   	 -71.21		
-45.47   	-73.85   	  2.64   	  -5.09		 77.01   	 -66.12		
-44.86   	-75.07   	  2.62   	   5.09		 76.74   	 -55.95		
-43.64   	-78.13   	  2.64   	  10.17		 76.52   	 -50.86		
-44.56   	-83.31   	  2.69   	  25.43		 76.32   	 -45.78		
-50.35   	-90.64   	  2.79   	  40.69		 76.13   	 -40.69		
-60.42   	-99.49   	  2.95   	  30.52		 75.97   	 -35.61		
-70.19   	-108.34   	  3.07   	  25.43		 75.83   	 -35.61		
-73.85   	-115.05   	  3.17   	  15.26		 75.69   	 -30.52		
-70.50   	-118.71   	  3.23   	  -5.09		 75.56   	 -30.52		
-65.92   	-120.85   	  3.21   	 -10.17		 75.44   	 -35.61		
-66.53   	-122.38   	  3.17   	 -20.35		 75.30   	 -35.61		
-74.16   	-125.12   	  3.09   	 -25.43		 75.16   	 -35.61		
-84.23   	-130.00   	  2.99   	 -20.35		 75.01   	 -40.69		
-90.64   	-135.19   	  2.91   	 -10.17		 74.85   	 -35.61		
-91.25   	-139.77   	  2.87   	   0.00		 74.71   	 -35.61		
-88.50   	-142.21   	  2.87   	  15.26		 74.57   	 -40.69		
-86.67   	-143.74   	  2.93   	  25.43		 74.40   	 -35.61		
-87.59   	-144.96   	  3.03   	  25.43		 74.26   	 -40.69		
-91.55   	-147.09   	  3.13   	  20.35		 74.10   	 -30.52		
-97.05   	-150.76   	  3.21   	  20.35		 73.98   	 -30.52		
-102.23   	-155.94   	  3.30   	   5.09		 73.86   	 -30.52		
-105.90   	-160.52   	  3.32   	  -5.09		 73.73   	 -20.35		
-106.51   	-163.27   	  3.30   	 -15.26		 73.65   	 -20.35		
-104.98   	-164.18   	  3.23   	 -10.17		 73.57   	 -15.26		
-102.54   	-164.79   	  3.19   	  -5.09		 73.51   	 -10.17		
-101.93   	-166.32   	  3.17   	   0.00		 73.47   	  -5.09		
-101.62   	-168.76   	  3.17   	  10.17		 73.45   	 -10.17		
-99.79   	-170.90   	  3.21   	  20.35		 73.41   	  -5.09		
-94.30   	-172.12   	  3.30   	  25.43		 73.39   	 -10.17		
-87.59   	-172.73   	  3.40   	  20.35		 73.35   	 -15.26		
-83.92   	-174.26   	  3.48   	  20.35		 73.29   	 -15.26		
-86.06   	-178.83   	  3.56   	  15.26		 73.22   	 -25.43		
-91.55   	-184.94   	  3.62   	  10.17		 73.12   	 -20.35		
-95.52   	-191.04   	  3.66   	   0.00		 73.04   	 -30.52		
-94.60   	-195.31   	  3.66   	 -20.35		 72.92   	 -30.52		
-89.42   	-197.75   	  3.58   	 -30.52		 72.80   	 -35.61		
-83.92   	-199.28   	  3.46   	 -25.43		 72.65   	 -30.52		
-79.96   	-200.50   	  3.36   	 -30.52		 72.53   	 -25.43		
-77.51   	-202.33   	  3.23   	 -15.26		 72.43   	 -25.43		
-75.68   	-204.47   	  3.17   	  -5.09		 72.33   	 -25.43		
-73.85   	-206.60   	  3.15   	  15.26		 72.23   	 -15.26		
-73.24   	-208.13   	  3.21   	  25.43		 72.17   	 -10.17		
-72.94   	-209.35   	  3.32   	  40.69		 72.13   	  -5.09		
-70.80   	-209.96   	  3.48   	  30.52		 72.11   	  -5.09		
-66.22   	-210.27   	  3.60   	  30.52		 72.09   	 -10.17		
-59.20   	-210.57   	  3.72   	  40.69		 72.04   	 -10.17		
-52.80   	-211.49   	  3.89   	  20.35		 72.00   	 -10.17		
-50.05   	-211.79   	  3.97   	 -15.26		 71.96   	 -20.35		
-50.96   	-210.88   	  3.91   	 -30.52		 71.88   	 -25.43		
-53.71   	-208.13   	  3.78   	 -20.35		 71.78   	 -25.43		
-55.54   	-202.33   	  3.70   	 -30.52		 71.68   	 -30.52		
-53.71   	-193.48   	  3.58   	 -30.52		 71.56   	 -25.43		
-47.30   	-182.50   	  3.46   	  10.17		 71.45   	 -30.52		
-35.71   	-171.20   	  3.50   	  25.43		 71.33   	 -20.35		
-21.36   	-160.52   	  3.60   	  30.52		 71.25   	 -15.26		
 -7.02   	-149.54   	  3.72   	  40.69		 71.19   	 -15.26		
  4.58   	-134.58   	  3.89   	  50.86		 71.13   	  -5.09		
 12.21   	-113.53   	  4.09   	  30.52		 71.11   	  -5.09		
 17.40   	-87.89   	  4.21   	  10.17		 71.09   	  -5.09		
 21.97   	-64.39   	  4.25   	  10.17		 71.07   	   0.00		
 26.25   	-49.44   	  4.29   	  25.43		 71.07   	 -10.17		
 29.91   	-46.39   	  4.39   	  10.17		 71.03   	 -15.26		
 32.35   	-52.80   	  4.44   	 -20.35		 70.97   	 -30.52		
 33.26   	-63.17   	  4.35   	 -20.35		 70.84   	 -35.61		
 35.10   	-72.63   	  4.27   	  15.26		 70.70   	 -40.69		
 39.06   	-78.74   	  4.33   	  40.69		 70.54   	 -40.69		
 45.17   	-80.57   	  4.50   	  20.35		 70.38   	 -50.86		
 49.13   	-79.35   	  4.58   	 -15.26		 70.17   	 -45.78		
 47.30   	-77.51   	  4.52   	 -25.43		 69.99   	 -45.78		
 38.76   	-76.90   	  4.42   	 -30.52		 69.81   	 -25.43		
 25.63   	-81.18   	  4.29   	 -86.47		 69.70   	 -20.35		
 13.73   	-91.86   	  3.95   	-137.33		 69.62   	  -5.09		
  7.32   	-108.34   	  3.40   	 -20.35		 69.60   	   0.00		
  4.27   	-126.95   	  3.32   	  40.69		 69.60   	   5.09		
