SAMPLE NUMBER:   11
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		
  8.54   	 18.01   	 34.02   	 -96.64		
 10.68   	 18.31   	 33.63   	-127.16		
  7.63   	 17.40   	 33.12   	-142.42		
  0.92   	 16.78   	 32.55   	-147.51		
 -6.71   	 15.87   	 31.96   	-147.51		
-11.60   	 14.04   	 31.37   	-127.16		
-13.43   	 10.99   	 30.86   	-111.90		
-14.65   	  7.02   	 30.42   	 -86.47		
-17.09   	  2.75   	 30.07   	 -81.38		
-20.14   	 -1.22   	 29.75   	 -81.38		
-21.67   	 -4.27   	 29.42   	 -76.30		
-20.75   	 -7.02   	 29.11   	 -55.95		
-17.70   	 -9.46   	 28.89   	 -55.95		
-15.26   	-11.60   	 28.67   	 -61.04		
-14.34   	-13.12   	 28.42   	 -61.04		
-14.95   	-14.04   	 28.18   	 -50.86		
-15.87   	-14.34   	 27.98   	 -45.78		
-17.09   	-14.04   	 27.79   	 -50.86		
-18.31   	-13.12   	 27.59   	 -55.95		
-20.45   	-11.90   	 27.37   	 -50.86		
-23.80   	-10.68   	 27.16   	 -45.78		
-28.38   	 -9.46   	 26.98   	 -55.95		
-32.65   	 -8.85   	 26.75   	 -76.30		
-35.10   	 -7.93   	 26.45   	 -81.38		
-32.65   	 -7.02   	 26.12   	 -81.38		
-25.02   	 -4.88   	 25.80   	 -81.38		
-13.12   	 -1.83   	 25.47   	 -96.64		
  0.00   	  2.44   	 25.09   	-101.73		
 12.51   	  8.24   	 24.68   	-106.82		
 23.80   	 14.34   	 24.25   	-101.73		
 33.57   	 20.45   	 23.85   	-106.82		
 39.98   	 25.02   	 23.42   	-116.99		
 39.98   	 27.77   	 22.95   	-127.16		
 32.65   	 28.38   	 22.44   	-132.25		
 20.75   	 28.08   	 21.91   	-142.42		
 10.07   	 27.47   	 21.34   	-152.59		
  4.58   	 27.47   	 20.73   	-147.51		
  4.27   	 27.47   	 20.14   	-152.59		
  6.41   	 27.47   	 19.53   	-162.77		
  7.93   	 26.55   	 18.88   	-193.29		
  8.24   	 25.02   	 18.11   	-213.63		
  6.10   	 22.28   	 17.25   	-213.63		
  1.83   	 19.23   	 16.40   	-198.37		
 -4.27   	 15.26   	 15.61   	-188.20		
-10.99   	 10.68   	 14.85   	-213.63		
-16.17   	  5.80   	 14.00   	-269.58		
-17.09   	  0.92   	 12.92   	-335.71		
-14.04   	 -3.36   	 11.58   	-330.62		
-10.38   	 -6.10   	 10.25   	-264.50		
-10.07   	 -8.24   	  9.20   	-157.68		
-15.56   	 -9.16   	  8.57   	 -50.86		
-25.02   	-10.07   	  8.36   	  45.78		
-33.57   	-10.38   	  8.55   	 106.82		
-36.62   	-10.68   	  8.97   	 127.16		
-32.04   	-11.29   	  9.48   	 111.90		
-22.89   	-12.51   	  9.93   	  81.38		
-12.51   	-14.34   	 10.25   	  10.17		
 -3.05   	-15.56   	 10.29   	 -55.95		
  6.71   	-15.87   	 10.07   	-101.73		
 17.70   	-15.87   	  9.66   	-116.99		
 28.69   	-15.56   	  9.20   	 -86.47		
 36.01   	-15.87   	  8.85   	 -10.17		
 34.79   	-16.48   	  8.81   	  55.95		
 24.11   	-16.78   	  9.03   	 111.90		
  7.63   	-16.78   	  9.48   	 127.16		
 -9.16   	-16.78   	  9.99   	  71.21		
-21.06   	-16.78   	 10.27   	   0.00		
-25.94   	-17.09   	 10.27   	 -55.95		
-23.80   	-16.48   	 10.05   	 -81.38		
-18.62   	-15.56   	  9.73   	 -91.56		
-15.26   	-14.65   	  9.36   	-101.73		
-16.48   	-14.04   	  8.95   	 -96.64		
-22.89   	-14.04   	  8.57   	 -71.21		
-31.13   	-14.04   	  8.28   	 -35.61		
-38.15   	-14.34   	  8.14   	 -15.26		
-41.50   	-14.34   	  8.08(D)	   5.09		
-42.11   	-14.65   	  8.10   	  40.69		
-41.81   	-15.26   	  8.26   	  50.86		
-41.50   	-15.87   	  8.46   	  66.12		
-41.50   	-16.17   	  8.73   	  61.04		
-41.50   	-16.17   	  8.97   	  61.04		
-40.28   	-16.78   	  9.22   	  40.69		
-36.01   	-17.40   	  9.38   	  30.52		
-28.99   	-18.31   	  9.50   	  20.35		
-21.06   	-19.23   	  9.58   	  15.26		
-16.48   	-19.23   	  9.64   	  20.35		
-18.62   	-18.62   	  9.73   	  50.86		
-26.25   	-16.78   	  9.93   	  71.21		
-33.57   	-14.34   	 10.21   	  86.47		
-35.71   	-12.21   	 10.56   	  76.30		
-29.30   	-11.29   	 10.86   	  61.04		
-16.48   	-11.60   	 11.11   	  55.95		
 -2.44   	-12.51   	 11.33   	  61.04		
  7.02   	-10.38   	 11.58   	  55.95		
  8.85   	 -1.53   	 11.80   	  76.30		
  2.75   	 16.48   	 12.11   	  96.64		
 -7.32   	 42.11   	 12.49   	  76.30		
-14.04   	 68.66   	 12.80   	  55.95		
-12.51   	 89.72   	 13.02   	  76.30		
 10.68   	103.76   	 13.33   	  45.78		
 18.01   	101.93   	 13.51   	  61.04		
 15.56   	100.71   	 13.75   	  15.26		
  6.41   	101.93   	 13.81   	 -76.30		
 -1.53   	104.37   	 13.51   	 -96.64		
 -3.97   	103.45   	 13.12   	 -76.30		
 -1.83   	 94.60   	 12.82   	 -66.12		
 -0.31   	 77.21   	 12.55   	 -66.12		
 -4.27   	 53.10   	 12.29   	 -66.12		
-13.43   	 26.55   	 12.02   	  -5.09		
-23.80   	  1.53   	 12.00   	 106.82		
-29.60   	-19.84   	 12.43   	 178.03		
-29.30   	-36.01   	 13.14   	 137.33		
-25.02   	-43.95   	 13.69   	  86.47		
-20.75   	-41.20   	 14.04   	  35.61		
-20.45   	-27.77   	 14.18   	 -15.26		
-26.55   	 -8.85   	 14.12   	 -35.61		
-37.23   	  8.85   	 13.98   	 -20.35		
-48.83   	 19.84   	 13.90   	  -5.09		
-55.85   	 23.19   	 13.88   	  20.35		
-54.63   	 21.36   	 13.96   	  35.61		
-44.56   	 18.31   	 14.10   	  30.52		
-29.91   	 15.56   	 14.22   	  40.69		
-15.26   	 12.21   	 14.38   	  81.38		
 -2.75   	  6.71   	 14.71   	 132.25		
  5.80   	 -0.31   	 15.24   	 167.85		
  9.77   	 -6.71   	 15.91   	 178.03		
 10.99   	 -9.77   	 16.62   	 183.11		
 12.21   	 -7.32   	 17.35   	 152.59		
 18.01   	 -1.22   	 17.97   	  71.21		
 32.04   	  1.53   	 18.25   	 -25.43		
 54.32   	 -2.44   	 18.15   	 -91.56		
 78.13   	 -5.19   	 17.78   	-142.42		
 90.94   	  4.88   	 17.21   	-162.77		
 79.04   	 29.60   	 16.56   	-152.59		
 34.48   	 50.96   	 15.95   	-111.90		
-35.71   	 39.67   	 15.50   	 -30.52		
-108.64   	-21.97   	 15.38   	  35.61		
-157.78   	-109.56   	 15.52   	  91.56		
-169.68   	-170.90   	 15.89   	 132.25		
-152.89   	-166.93   	 16.42   	 127.16		
-132.14   	-105.90   	 16.93   	 101.73		
-126.34   	-37.23   	 17.33   	  55.95		
-137.33   	-14.34   	 17.56   	 -10.17		
-150.45   	-53.41   	 17.52   	 -66.12		
-150.76   	-126.65   	 17.25   	 -61.04		
-135.19   	-188.60   	 17.01   	 -61.04		
-112.61   	-212.40(R)	 16.76   	 -71.21		
-91.55   	-200.20   	 16.48   	 -55.95		
-75.38   	-169.37   	 16.26(E)	 -15.26		
-60.12   	-133.67   	 16.20   	  50.86		
-39.67   	-96.13   	 16.40   	 116.99		
-12.21   	-55.85   	 16.87   	 162.77		
 15.56   	-17.70   	 17.52   	 244.15		
 36.32   	  7.63   	 18.49   	 295.01		
 43.03   	 13.73   	 19.67   	 386.57		
 36.32   	  3.97   	 21.22   	 600.20		
 22.89   	 -8.85   	 23.62   	 859.61		
 11.60   	-14.04   	 27.06   	 910.47		
  6.41   	-10.38   	 30.70   	 549.34		
  6.41   	 -3.05   	 32.90   	  15.26		
  7.02   	  1.53   	 32.96   	-315.36		
  5.49   	  1.53   	 31.70   	-264.50		
  2.14   	 -0.92   	 30.64   	-101.73		
 -0.31   	 -3.05   	 30.23   	  30.52		
  0.00   	 -4.58   	 30.36   	 172.94		
  0.92   	 -6.10   	 31.05   	 269.58		
 -0.61   	 -7.93   	 32.13   	 244.15		
 -7.32   	 -9.46   	 33.10   	 162.77		
-18.31   	-10.99   	 33.75   	 122.07		
-30.21   	-12.21   	 34.24   	 142.42		
-37.54   	-13.12   	 34.81   	 132.25		
-37.54   	-12.82   	 35.34   	 122.07		
-29.60   	-11.29   	 35.83   	 116.99		
-17.09   	 -8.54   	 36.30   	 101.73		
 -6.41   	 -5.80   	 36.70   	  76.30		
 -1.83   	 -3.97   	 37.01   	  81.38		
 -4.27   	 -3.36   	 37.33   	  66.12		
-11.90   	 -3.66   	 37.60(S)	 -30.52		
-20.45   	 -3.97   	 37.48   	-101.73		
-25.63   	 -3.97   	 37.07   	 -91.56		
-26.86   	 -3.05   	 36.70   	 -86.47		
-25.63   	 -1.53   	 36.36   	 -81.38		
-22.89   	  0.31   	 36.03   	 -61.04		
-19.53   	  1.22   	 35.79   	 -81.38		
-15.26   	  1.22   	 35.46   	-116.99		
 -9.77   	  0.00   	 34.99   	 -96.64		
 -2.75   	 -0.61   	 34.61   	 -91.56		
  3.97   	 -0.61   	 34.24   	 -81.38		
  7.63   	  0.92   	 33.92   	 -96.64		
  7.93   	  2.44   	 33.53   	-122.07		
  5.19   	  3.36   	 33.04   	-127.16		
  1.53   	  3.36   	 32.53   	-116.99		
 -2.14   	  3.05   	 32.06   	-111.90		
 -6.10   	  3.05   	 31.62   	-122.07		
-11.60   	  2.75   	 31.13   	-122.07		
-18.62   	  2.14   	 30.64   	-106.82		
-25.02   	  0.92   	 30.21   	 -86.47		
-28.38   	 -0.61   	 29.87   	 -81.38		
-27.47   	 -2.44   	 29.54   	 -91.56		
-24.11   	 -3.97   	 29.18   	 -76.30		
-20.45   	 -5.49   	 28.87   	 -50.86		
-18.31   	 -6.41   	 28.67   	 -35.61		
-18.01   	 -7.32   	 28.52   	 -30.52		
-19.23   	 -8.85   	 28.40   	 -25.43		
-21.36   	-10.38   	 28.30   	  10.17		
-24.72   	-11.60   	 28.34   	   5.09		
-29.91   	-12.21   	 28.36   	 -61.04		
-35.40   	-11.90   	 28.12   	-101.73		
-38.76   	-10.68   	 27.71   	-122.07		
-37.84   	 -9.77   	 27.22   	-152.59		
-32.65   	 -9.46   	 26.61   	-147.51		
-25.33   	 -9.77   	 26.02   	-137.33		
-19.53   	-10.07   	 25.47   	-122.07		
-17.40   	 -9.77   	 24.98   	 -96.64		
-19.53   	 -8.54   	 24.60   	 -71.21		
-23.80   	 -7.02   	 24.31   	 -71.21		
-26.86   	 -4.88   	 24.03   	 -61.04		
-25.94   	 -2.44   	 23.78   	 -40.69		
-19.53   	  0.00   	 23.62   	 -61.04		
-10.38   	  3.05   	 23.38   	 -76.30		
 -2.14   	  6.71   	 23.07   	 -91.56		
  3.05   	 10.99   	 22.71   	-101.73		
  5.80   	 15.56   	 22.30   	-116.99		
 10.07   	 20.14   	 21.83   	-137.33		
 18.92   	 23.50   	 21.28   	-142.42		
 30.52   	 25.63   	 20.71   	-152.59		
 40.28   	 26.55   	 20.10   	-147.51		
 43.95   	 26.86   	 19.51   	-137.33		
 40.59   	 27.16   	 18.96   	-142.42		
 32.04   	 27.77   	 18.39   	-142.42		
 21.97   	 28.99   	 17.82   	-162.77		
 13.12   	 29.60   	 17.17   	-183.11		
  5.49   	 29.60   	 16.44   	-203.46		
 -1.83   	 27.77   	 15.63   	-228.89		
 -7.02   	 23.50   	 14.71   	-264.50		
 -7.63   	 18.31   	 13.65   	-264.50		
 -2.75   	 13.12   	 12.59   	-223.80		
  7.02   	  9.16   	 11.70   	-183.11		
 17.09   	  7.02   	 10.97   	-152.59		
 22.89   	  6.10   	 10.36   	-122.07		
 22.28   	  4.58   	  9.87   	 -76.30		
 15.26   	  3.05   	  9.56   	 -10.17		
  4.58   	  1.22   	  9.52   	  25.43		
 -7.93   	 -0.61   	  9.62   	   0.00		
-18.62   	 -1.22   	  9.62   	 -25.43		
-25.33   	 -1.53   	  9.52   	 -61.04		
-27.16   	 -1.53   	  9.28   	 -91.56		
-24.72   	 -1.83   	  8.91   	-111.90		
-19.84   	 -3.05   	  8.46   	-101.73		
-12.51   	 -4.88   	  8.06   	 -76.30		
 -3.05   	 -6.41   	  7.75   	 -50.86		
  6.71   	 -6.71   	  7.55   	 -15.26		
 14.04   	 -5.49   	  7.49   	  35.61		
 15.56   	 -3.36   	  7.63   	  81.38		
 10.68   	 -1.53   	  7.96   	  96.64		
  3.36   	 -0.92   	  8.34   	  66.12		
 -2.14   	 -1.53   	  8.61   	   0.00		
 -4.27   	 -2.44   	  8.61   	 -55.95		
 -5.49   	 -3.05   	  8.38   	 -76.30		
 -9.77   	 -3.97   	  8.08   	 -81.38		
-17.40   	 -4.58   	  7.75   	 -91.56		
-25.63   	 -4.88   	  7.39   	 -91.56		
-30.82   	 -4.88   	  7.02   	 -81.38		
-31.13   	 -4.58   	  6.69   	 -76.30		
-28.38   	 -4.27   	  6.39   	 -81.38		
-26.25   	 -3.97   	  6.06   	 -61.04		
-27.77   	 -4.27   	  5.82   	 -35.61		
-32.96   	 -4.27   	  5.68   	 -20.35		
-37.23   	 -3.97   	  5.60(D)	   5.09		
-36.62   	 -3.36   	  5.62   	  40.69		
-30.82   	 -2.44   	  5.78   	  76.30		
-22.58   	 -1.83   	  6.08   	  86.47		
-17.40   	 -0.92   	  6.43   	  76.30		
-18.92   	  0.00   	  6.73   	  71.21		
-25.02   	  0.92   	  7.02   	  76.30		
-31.43   	  2.14   	  7.32   	  81.38		
-34.18   	  3.36   	  7.65   	 106.82		
-32.96   	  4.27   	  8.08   	 132.25		
-29.91   	  4.27   	  8.61   	 152.59		
-27.16   	  3.97   	  9.22   	 167.85		
-25.02   	  3.36   	  9.89   	 172.94		
-21.36   	  2.75   	 10.58   	 147.51		
-15.26   	  1.83   	 11.17   	  91.56		
 -7.63   	  0.31   	 11.54   	  45.78		
 -1.53   	 -0.92   	 11.72   	 -15.26		
 -0.92   	  0.92   	 11.66   	 -76.30		
 -5.19   	  9.46   	 11.35   	-101.73		
 -9.16   	 27.47   	 10.95   	-101.73		
 -7.02   	 52.49   	 10.54   	 -86.47		
  3.97   	 78.74   	 10.19   	 -50.86		
 19.84   	 98.88   	  9.99   	 -10.17		
 39.98   	113.22   	  9.95   	  45.78		
 38.15   	112.92   	 10.13   	  66.12		
 30.21   	112.61   	 10.40   	  86.47		
 20.45   	114.14   	 10.74   	  86.47		
 13.43   	116.27   	 11.09   	  76.30		
 13.43   	115.05   	 11.39   	  66.12		
 19.84   	107.12   	 11.66   	  66.12		
 28.69   	 90.03   	 11.92   	  40.69		
 32.96   	 65.00   	 12.09   	   0.00		
 29.30   	 37.23   	 12.09   	 -20.35		
 19.53   	 11.29   	 12.00   	 -30.52		
 11.60   	 -9.46   	 11.88   	 -40.69		
 10.68   	-24.41   	 11.72   	 -20.35		
 17.40   	-33.26   	 11.64   	   5.09		
 28.08   	-36.01   	 11.66   	  20.35		
 38.15   	-34.48   	 11.74   	  40.69		
 43.03   	-31.13   	 11.90   	  61.04		
 40.59   	-28.69   	 12.15   	  71.21		
 30.82   	-28.69   	 12.43   	  66.12		
 14.95   	-30.21   	 12.70   	  96.64		
 -1.83   	-31.43   	 13.08   	 178.03		
-13.73   	-31.74   	 13.79   	 193.29		
-17.40   	-30.82   	 14.57   	 137.33		
-13.43   	-30.52   	 15.12   	 106.82		
 -6.71   	-30.21   	 15.54   	  81.38		
 -2.14   	-30.21   	 15.87   	  25.43		
 -2.75   	-29.60   	 15.97   	 -45.78		
 -7.02   	-27.47   	 15.79   	 -86.47		
-11.60   	-21.36   	 15.44   	-111.90		
-12.82   	-11.60   	 14.99   	-116.99		
 -6.71   	 -3.36   	 14.53   	 -91.56		
  7.32   	 -0.31   	 14.16   	 -55.95		
 23.50   	  3.05   	 13.94   	 -10.17		
 32.35   	 15.26   	 13.90   	  30.52		
 19.84   	 36.62   	 14.02   	  45.78		
-20.75   	 51.57   	 14.20   	  55.95		
-80.57   	 34.79   	 14.43   	  71.21		
-137.94   	-25.33   	 14.71   	  91.56		
-171.20   	-102.54   	 15.08   	 111.90		
-174.87   	-147.09   	 15.52   	 106.82		
-161.44   	-128.48   	 15.95   	  86.47		
-151.67   	-60.12   	 16.30   	  45.78		
-156.25   	  6.71   	 16.48   	 -10.17		
-167.85   	 24.11   	 16.44   	 -61.04		
-171.20   	-18.62   	 16.20   	-111.90		
-156.86   	-90.33   	 15.75   	-127.16		
-130.31   	-147.71   	 15.24   	 -96.64		
-103.76   	-166.93(R)	 14.85   	 -55.95		
-86.36   	-153.50   	 14.63(E)	   5.09		
-77.82   	-124.82   	 14.65   	  66.12		
-70.80   	-94.30   	 14.91   	 157.68		
-58.90   	-63.78   	 15.54   	 244.15		
-40.89   	-31.43   	 16.52   	 300.10		
-20.75   	 -0.61   	 17.72   	 340.79		
 -4.58   	 19.53   	 19.08   	 432.35		
  4.27   	 23.50   	 20.81   	 605.29		
  5.19   	 14.65   	 23.23   	 768.05		
  0.31   	  3.97   	 26.31   	 630.72		
 -7.02   	  0.31   	 28.83   	 172.94		
-14.65   	  4.58   	 29.52   	-167.85		
-20.75   	 10.38   	 28.85   	-152.59		
-24.72   	 12.51   	 28.24   	  -5.09		
-25.02   	  9.77   	 28.22   	  86.47		
-20.14   	  4.88   	 28.57   	 183.11		
-10.07   	  1.83   	 29.30   	 289.93		
  3.05   	  1.83   	 30.46   	 320.45		
 14.65   	  3.97   	 31.74   	 244.15		
 21.06   	  6.41   	 32.72   	 147.51		
 21.36   	  7.93   	 33.31   	  40.69		
 18.31   	  8.24   	 33.47   	 -91.56		
 16.78   	  9.16   	 33.10   	-157.68		
 19.53   	 13.12   	 32.47   	-127.16		
 25.33   	 21.67   	 31.96   	 -66.12		
 29.30   	 34.79   	 31.70   	  35.61		
 30.21   	 50.96   	 31.84   	 137.33		
 28.69   	 67.14   	 32.39   	 193.29		
 27.77   	 79.65   	 33.16   	 178.03		
 28.08   	 86.06   	 33.88   	 157.68		
 28.08   	 86.36   	 34.51   	 157.68		
 25.63   	 83.01   	 35.14   	 116.99		
 22.28   	 78.13   	 35.61   	  40.69		
 20.45   	 72.94   	 35.77(S)	 -50.86		
 21.67   	 66.83   	 35.56   	-111.90		
 24.72   	 60.42   	 35.12   	-116.99		
 25.94   	 55.24   	 34.65   	-122.07		
 23.80   	 52.19   	 34.16   	-147.51		
 19.23   	 50.05   	 33.57   	-152.59		
 15.26   	 47.30   	 32.96   	-147.51		
 13.73   	 41.81   	 32.37   	-137.33		
 15.26   	 33.87   	 31.82   	-127.16		
 17.40   	 25.94   	 31.31   	 -91.56		
 18.31   	 19.53   	 30.95   	 -45.78		
 17.70   	 16.48   	 30.76   	 -50.86		
 16.78   	 16.48   	 30.56   	 -50.86		
 18.62   	 18.01   	 30.36   	 -55.95		
 25.94   	 20.45   	 30.13   	 -86.47		
 37.23   	 21.67   	 29.79   	-116.99		
 49.44   	 21.36   	 29.32   	-147.51		
 58.59   	 19.84   	 28.73   	-152.59		
 63.48   	 18.01   	 28.12   	-162.77		
 65.61   	 16.78   	 27.47   	-203.46		
 67.75   	 15.87   	 26.65   	-172.94		
 71.72   	 14.65   	 25.96   	 -91.56		
 75.99   	 12.21   	 25.60   	 -76.30		
 77.82   	  8.54   	 25.29   	 -30.52		
 75.68   	  4.88   	 25.17   	  61.04		
 68.97   	  1.83   	 25.41   	  71.21		
 58.59   	  0.00   	 25.70   	  15.26		
 48.22   	 -0.31   	 25.76   	 -20.35		
 41.20   	  0.61   	 25.68   	 -45.78		
 39.37   	  1.53   	 25.49   	 -81.38		
 42.11   	  2.75   	 25.17   	-101.73		
 45.17   	  3.05   	 24.76   	 -86.47		
 43.64   	  3.05   	 24.41   	 -91.56		
 36.62   	  2.75   	 24.05   	 -86.47		
 26.55   	  3.05   	 23.70   	 -76.30		
 19.84   	  4.27   	 23.40   	 -61.04		
 20.75   	  6.41   	 23.15   	 -50.86		
 29.60   	  9.46   	 22.95   	 -66.12		
 41.50   	 13.12   	 22.69   	 -76.30		
 51.27   	 17.40   	 22.38   	 -86.47		
 56.15   	 22.28   	 22.03   	-101.73		
 57.37   	 26.86   	 21.63   	-111.90		
 58.29   	 31.43   	 21.18   	-127.16		
 60.73   	 35.10   	 20.67   	-142.42		
 62.26   	 38.15   	 20.10   	-152.59		
 60.42   	 39.98   	 19.49   	-157.68		
 54.32   	 41.20   	 18.86   	-167.85		
 46.08   	 41.81   	 18.19   	-193.29		
 39.37   	 41.81   	 17.42   	-193.29		
 35.40   	 41.50   	 16.64   	-183.11		
 34.79   	 40.59   	 15.91   	-203.46		
 35.40   	 39.06   	 15.10   	-228.89		
 36.32   	 36.62   	 14.18   	-208.54		
 35.10   	 33.26   	 13.35   	-178.03		
 30.82   	 28.99   	 12.63   	-142.42		
 23.50   	 24.11   	 12.07   	-101.73		
 16.78   	 19.53   	 11.66   	 -61.04		
 13.73   	 15.56   	 11.41   	 -55.95		
 14.95   	 12.82   	 11.19   	 -81.38		
 17.09   	 10.68   	 10.86   	-127.16		
 16.17   	  9.16   	 10.36   	-157.68		
 10.68   	  7.63   	  9.73   	-162.77		
  3.36   	  5.80   	  9.07   	-167.85		
 -1.22   	  4.27   	  8.40   	-178.03		
  0.31   	  3.05   	  7.69   	-157.68		
  7.02   	  2.14   	  7.06   	 -91.56		
 14.95   	  1.53   	  6.69   	 -15.26		
 20.14   	  1.22   	  6.63   	  30.52		
 19.23   	  0.92   	  6.75   	  71.21		
 11.90   	  0.61   	  7.04   	 106.82		
  2.75   	  0.31   	  7.47   	 111.90		
 -3.66   	  0.00   	  7.91   	  86.47		
 -5.19   	  0.00   	  8.26   	  30.52		
 -4.27   	 -0.31   	  8.38   	 -15.26		
 -4.27   	 -0.61   	  8.32   	 -45.78		
 -7.93   	 -0.92   	  8.14   	 -61.04		
-14.34   	 -1.22   	  7.89   	 -86.47		
-21.36   	 -1.53   	  7.55   	-116.99		
-26.86   	 -1.83   	  7.08   	-127.16		
-29.30   	 -2.14   	  6.57   	-122.07		
-29.30   	 -2.44   	  6.08   	-106.82		
-27.77   	 -2.44   	  5.66   	 -96.64		
-26.55   	 -1.83   	  5.27   	 -50.86		
-25.94   	 -0.61   	  5.07   	  10.17		
-25.33   	  0.31   	  5.11   	  10.17		
-23.80   	  0.92   	  5.15   	  -5.09		
-22.28   	  1.22   	  5.13   	 -10.17		
-23.50   	  0.92   	  5.09   	 -20.35		
-29.30   	  0.31   	  5.01   	 -35.61		
-37.23   	 -0.61   	  4.86   	 -55.95		
-42.72   	 -1.22   	  4.64   	 -61.04		
-41.50   	 -1.22   	  4.39   	 -25.43		
-33.87   	 -0.31   	  4.29(D)	  50.86		
-25.33   	  1.22   	  4.50   	 122.07		
-21.06   	  3.05   	  4.98   	 157.68		
-22.89   	  3.97   	  5.62   	 203.46		
-26.55   	  4.27   	  6.43   	 233.98		
-26.55   	  3.66   	  7.37   	 249.24		
-19.84   	  3.36   	  8.36   	 228.89		
 -7.63   	  3.97   	  9.28   	 183.11		
  4.88   	  5.19   	 10.01   	 147.51		
 12.51   	  6.41   	 10.60   	 106.82		
 14.65   	  6.71   	 11.03   	  61.04		
 13.43   	  7.02   	 11.27   	  30.52		
 12.21   	  9.16   	 11.39   	   5.09		
 11.90   	 16.17   	 11.41   	 -30.52		
 11.29   	 30.82   	 11.29   	 -61.04		
  8.24   	 53.41   	 11.05   	 -81.38		
  3.97   	 79.04   	 10.72   	 -96.64		
  3.36   	101.62   	 10.34   	-106.82		
 24.72   	122.07   	  9.91   	  15.26		
 40.59   	121.15   	  9.97   	  55.95		
 49.74   	118.71   	 10.19   	  71.21		
 47.91   	117.80   	 10.48   	  55.95		
 37.54   	119.32   	 10.70   	  45.78		
 25.33   	121.46   	 10.89   	  45.78		
 17.70   	119.32   	 11.07   	  30.52		
 17.09   	109.25   	 11.19   	  15.26		
 21.06   	 89.72   	 11.25   	  15.26		
 24.41   	 62.56   	 11.31   	  25.43		
 22.89   	 33.57   	 11.41   	  20.35		
 14.65   	  7.63   	 11.50   	  20.35		
  1.22   	-11.90   	 11.58   	  40.69		
-12.51   	-25.33   	 11.74   	  86.47		
-22.28   	-32.04   	 12.09   	 101.73		
-27.16   	-33.57   	 12.49   	 106.82		
-27.47   	-32.04   	 12.92   	 122.07		
-27.16   	-29.30   	 13.41   	 142.42		
-27.47   	-27.16   	 13.98   	 127.16		
-29.30   	-26.55   	 14.49   	  40.69		
-32.35   	-26.55   	 14.65   	  20.35		
-36.32   	-27.47   	 14.73   	   0.00		
-40.28   	-28.38   	 14.73   	 -76.30		
-42.11   	-29.60   	 14.43   	-111.90		
-40.89   	-30.82   	 13.98   	-101.73		
-36.01   	-30.52   	 13.57   	 -66.12		
-30.21   	-28.38   	 13.31   	  15.26		
-26.25   	-24.72   	 13.37   	 111.90		
-24.41   	-19.84   	 13.81   	 132.25		
-22.89   	-10.99   	 14.34   	  91.56		
-18.01   	  0.61   	 14.71   	  45.78		
 -4.27   	  8.85   	 14.89   	  -5.09		
 21.36   	 11.90   	 14.87   	 -35.61		
 53.41   	 15.56   	 14.73   	 -45.78		
 77.82   	 27.77   	 14.55   	 -45.78		
 75.07   	 47.30   	 14.36   	 -20.35		
 31.74   	 57.07   	 14.28(E)	  35.61		
-43.95   	 32.04   	 14.43   	  96.64		
-123.90   	-33.57   	 14.81   	 127.16		
-176.70   	-108.03   	 15.32   	 111.90		
-190.43   	-142.21(R)	 15.77   	  81.38		
-176.39   	-112.00   	 16.09   	  40.69		
-159.30   	-37.84   	 16.26   	 -25.43		
-155.03   	 26.86   	 16.15   	 -81.38		
-161.13   	 37.54   	 15.83   	-106.82		
-163.57   	 -8.54   	 15.40   	-122.07		
-154.11   	-76.90   	 14.91   	 -76.30		
-134.58   	-126.04   	 14.61   	 -10.17		
-113.83   	-137.94   	 14.57   	  25.43		
-98.57   	-120.85   	 14.67   	  40.69		
-87.59   	-92.16   	 14.83   	  76.30		
-74.46   	-63.17   	 15.14   	 111.90		
-54.02   	-35.40   	 15.58   	 122.07		
-27.47   	 -7.02   	 16.07   	 157.68		
 -0.92   	 17.09   	 16.70   	 249.24		
 18.62   	 29.60   	 17.70   	 325.53		
 27.77   	 27.16   	 19.00   	 406.92		
 28.99   	 16.17   	 20.63   	 539.16		
 28.69   	  6.41   	 22.79   	 595.11		
 30.82   	  4.58   	 25.17   	 442.52		
 35.10   	  9.16   	 26.94   	 366.22		
 37.84   	 15.26   	 28.40   	 325.53		
 36.62   	 17.70   	 29.70   	 183.11		
 30.52   	 17.09   	 30.44   	  76.30		
 21.97   	 15.56   	 30.74   	  55.95		
 13.73   	 14.95   	 30.97   	 127.16		
  8.24   	 14.95   	 31.47   	 137.33		
  8.54   	 14.65   	 32.02   	  45.78		
 16.17   	 13.73   	 32.21   	-101.73		
 28.08   	 11.90   	 31.80   	-239.06		
 36.93   	  9.77   	 30.84   	-249.24		
 36.93   	  8.24   	 29.85   	-157.68		
 27.47   	  7.02   	 29.22   	 -55.95		
 14.34   	  7.02   	 28.99   	  66.12		
  6.41   	  7.63   	 29.26   	 172.94		
  7.32   	  8.85   	 29.95   	 259.41		
 15.26   	 10.38   	 30.99   	 295.01		
 25.02   	 11.90   	 32.17   	 295.01		
 32.96   	 13.43   	 33.35   	 233.98		
 37.84   	 14.65   	 34.28   	 162.77		
