SAMPLE NUMBER:   10
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		
 95.21   	-67.14   	 29.11   	-122.07		
 79.96   	-81.79   	 28.63   	-147.51		
 67.75   	-107.12   	 28.04   	-157.68		
 58.59   	-122.68   	 27.41   	-183.11		
 50.05   	-114.75   	 26.67   	-198.37		
 39.67   	-92.16   	 25.88   	-213.63		
 28.38   	-74.16   	 25.03   	-228.89		
 18.31   	-69.27   	 24.11   	-239.06		
 12.82   	-70.50   	 23.15   	-249.24		
 13.43   	-56.15   	 22.16   	-254.32		
 17.70   	-18.01   	 21.14   	-254.32		
 21.06   	 24.72   	 20.12   	-254.32		
 20.14   	 47.00   	 19.10   	-249.24		
 14.34   	 42.11   	 18.11   	-233.98		
  7.32   	 18.62   	 17.17   	-223.80		
  3.66   	 -2.75   	 16.28   	-218.72		
  4.88   	 -3.36   	 15.40   	-208.54		
  9.77   	  8.85   	 14.57   	-198.37		
 16.17   	 23.19   	 13.77   	-198.37		
 22.89   	 38.76   	 12.98   	-183.11		
 30.52   	 54.93   	 12.25   	-162.77		
 40.89   	 78.43   	 11.60   	-152.59		
 53.41   	111.69   	 10.99   	-127.16		
 65.61   	151.98   	 10.48   	-106.82		
 75.38   	196.53   	 10.05   	 -76.30		
 80.26   	234.38   	  9.75   	 -50.86		
 79.96   	253.91   	  9.54   	 -15.26		
 75.68   	243.23   	  9.48   	 -15.26		
 75.68   	243.23   	  9.42   	  40.69		
 66.22   	150.15   	  9.58   	  35.61		
 66.22   	150.15   	  9.73   	  76.30		
 65.61   	 71.11   	 10.03   	  66.12		
 65.61   	 71.11   	 10.29   	  81.38		
 55.54   	 17.70   	 10.62   	  71.21		
 55.54   	 17.70   	 10.91   	  66.12		
 24.72   	-46.69   	 11.17   	  55.95		
 24.72   	-46.69   	 11.39   	  50.86		
  3.66   	-50.35   	 11.60   	  40.69		
  3.66   	-50.35   	 11.76   	  45.78		
 10.99   	-12.82   	 11.94   	  55.95		
 17.09   	-15.56   	 12.17   	  61.04		
 18.62   	-27.16   	 12.41   	  66.12		
 12.51   	-39.67   	 12.68   	  71.21		
  2.44   	-48.52   	 12.96   	  71.21		
 -2.75   	-56.15   	 13.25   	  76.30		
  7.93   	-75.99   	 13.55   	  81.38		
 42.72   	-110.47   	 13.88   	  81.38		
 99.18   	-120.54   	 14.20   	  71.21		
157.17   	-32.96   	 14.49   	  66.12		
184.94   	217.29   	 14.75   	  66.12		
146.79   	616.46   	 15.02   	  71.21		
 25.63   	1021.12   	 15.30   	  86.47		
-363.16   	1043.40(R)	 15.65   	  91.56		
-513.92   	548.40   	 16.01   	  91.56		
-568.85   	-28.69   	 16.38   	  91.56		
-522.77   	-415.04   	 16.74   	  91.56		
-408.63   	-491.03   	 17.11   	  81.38		
-275.88   	-343.02   	 17.44   	  81.38		
-162.96   	-169.98   	 17.76   	  86.47		
-81.79   	-108.03   	 18.11   	  96.64		
-28.99   	-151.06   	 18.49   	 106.82		
  1.83   	-213.32   	 18.92   	 116.99		
 14.95   	-227.05   	 19.39   	 127.16		
 13.43   	-195.92   	 19.90   	 132.25		
  4.27   	-167.24   	 20.43   	 137.33		
 -3.97   	-177.00   	 20.98   	 147.51		
 -4.88   	-221.25   	 21.57   	 167.85		
  1.22   	-262.15   	 22.24   	 193.29		
 10.07   	-266.11   	 23.01   	 218.72		
 16.48   	-220.34   	 23.89   	 264.50		
 18.31   	-137.33   	 24.94   	 315.36		
 16.78   	-55.54   	 26.21   	 371.31		
 15.56   	-12.82   	 27.69   	 432.35		
 18.31   	-25.02   	 29.42   	 488.30		
 26.25   	-77.51   	 31.37   	 534.08		
 36.01   	-133.36   	 33.51   	 539.16		
 41.20   	-162.05   	 35.67   	 473.04		
 41.20   	-162.05   	 37.56   	 478.13		
 36.62   	-159.30   	 39.47   	 417.09		
 36.62   	-159.30   	 41.14   	 356.05		
 64.09   	-188.29   	 42.56   	 310.27		
 64.09   	-188.29   	 43.80   	 233.98		
 98.88   	-162.66   	 44.74   	 203.46		
 98.88   	-162.66   	 45.55   	 157.68		
 71.72   	-61.65   	 46.18   	 137.33		
 71.72   	-61.65   	 46.73   	 122.07		
 47.00   	-75.07   	 47.22   	 111.90		
 47.00   	-75.07   	 47.67   	 111.90		
 69.58   	-111.69   	 48.12   	 116.99		
 75.99   	-103.15   	 48.59   	 111.90		
 67.75   	-98.27   	 49.03   	 101.73		
 49.74   	-117.49   	 49.44   	  91.56		
 33.57   	-160.22   	 49.81   	  76.30		
 30.82   	-199.28   	 50.11   	  55.95		
 44.86   	-206.30   	 50.34   	  30.52		
 69.58   	-173.65   	 50.46   	   5.09		
 90.64   	-120.54   	 50.48   	 -20.35		
100.10   	-71.72   	 50.40   	 -40.69		
100.71   	-37.84   	 50.23   	 -66.12		
101.01   	-16.48   	 49.97   	 -86.47		
107.73   	  0.61   	 49.62   	 -96.64		
121.46   	 13.73   	 49.24   	-101.73		
131.84   	 14.04   	 48.83   	-106.82		
131.23   	 -2.75   	 48.40   	-106.82		
121.46   	-20.45   	 47.98   	-106.82		
110.47   	-18.01   	 47.55   	-106.82		
102.84   	  4.58   	 47.12   	-106.82		
 96.44   	 24.41   	 46.69   	-101.73		
 87.89   	 17.09   	 46.29   	-111.90		
 76.29   	-23.19   	 45.84   	-116.99		
 64.70   	-73.85   	 45.37   	-132.25		
 57.68   	-99.18   	 44.84   	-142.42		
 51.27   	-84.23   	 44.27   	-157.68		
 38.15   	-43.03   	 43.64   	-178.03		
 18.62   	 -5.19   	 42.93   	-193.29		
  2.44   	 12.51   	 42.16   	-213.63		
 -1.83   	  9.77   	 41.30   	-223.80		
  6.10   	 -1.53   	 40.41   	-233.98		
 13.73   	 -6.41   	 39.47   	-249.24		
  7.02   	 -0.61   	 38.47   	-259.41		
-12.82   	 11.90   	 37.44   	-264.50		
-30.82   	 26.86   	 36.38   	-279.75		
-32.35   	 43.03   	 35.26   	-295.01		
-14.65   	 58.59   	 34.08   	-295.01		
  8.24   	 68.36   	 32.90   	-295.01		
 20.14   	 71.11   	 31.72   	-269.58		
 17.09   	 68.97   	 30.64   	-244.15		
 17.09   	 68.97   	 29.66   	-203.46		
  2.75   	 47.30   	 28.85   	-183.11		
  2.75   	 47.30   	 28.12   	-122.07		
 31.43   	 53.10   	 27.63   	-101.73		
 31.43   	 53.10   	 27.22   	 -50.86		
 68.66   	197.45   	 27.02   	 -40.69		
 68.66   	197.45   	 26.86   	 -30.52		
 72.63   	341.80   	 26.73   	 -20.35		
 72.63   	341.80   	 26.65   	 -25.43		
 65.92   	245.97   	 26.55   	 -25.43		
 65.92   	245.97   	 26.45   	 -35.61		
 77.51   	104.68   	 26.31   	 -45.78		
 74.46   	 77.51   	 26.12   	 -40.69		
 57.37   	 64.39   	 25.96   	 -40.69		
 28.38   	 42.72   	 25.80   	 -40.69		
 -1.83   	  6.10   	 25.64   	 -25.43		
-25.94   	-32.96   	 25.53   	 -20.35		
-41.81   	-58.90   	 25.45   	 -10.17		
-46.39   	-54.93   	 25.41   	   0.00		
-39.98   	-18.62   	 25.41   	  15.26		
-28.99   	 21.36   	 25.47   	  20.35		
-20.14   	 33.57   	 25.55   	  25.43		
-18.62   	  4.88   	 25.66   	  35.61		
-22.89   	-43.33   	 25.80   	  30.52		
-27.77   	-69.27   	 25.92   	  35.61		
-29.30   	-54.02   	 26.06   	  35.61		
-26.55   	-28.38   	 26.21   	  30.52		
-14.04   	-38.45   	 26.33   	  25.43		
 19.84   	-73.24   	 26.43   	  25.43		
 73.24   	-46.69   	 26.53   	  20.35		
118.41   	146.18   	 26.61   	  25.43		
104.68   	531.92   	 26.71   	  20.35		
 -9.46   	985.41   	 26.80   	  30.52		
-219.42   	1285.10(R)	 26.92   	  35.61		
-651.86   	872.80   	 27.06   	  30.52		
-726.01   	333.56   	 27.18   	  25.43		
-679.02   	-123.29   	 27.28   	  20.35		
-552.06   	-348.82   	 27.37   	  20.35		
-400.39   	-357.06   	 27.45   	  15.26		
-263.67   	-269.78   	 27.51   	  10.17		
-159.00   	-207.21   	 27.55   	   5.09		
-89.42   	-207.21   	 27.57   	 -10.17		
-52.19   	-233.46   	 27.53   	 -25.43		
-41.50   	-239.56   	 27.43   	 -50.86		
-45.78   	-206.91   	 27.22   	 -55.95		
-50.05   	-153.81   	 27.00   	 -61.04		
-43.33   	-109.86   	 26.75   	 -45.78		
-25.94   	-92.47   	 26.57   	 -35.61		
 -5.80   	-99.79   	 26.43   	 -25.43		
 -5.80   	-99.79   	 26.33   	  30.52		
 14.95   	-122.38   	 26.45   	  30.52		
 14.95   	-122.38   	 26.57   	 111.90		
 13.73   	-109.25   	 27.02   	  96.64		
 13.73   	-109.25   	 27.41   	 213.63		
 37.84   	-116.88   	 28.26   	 183.11		
 37.84   	-116.88   	 28.99   	 188.20		
 83.31   	-101.62   	 29.75   	 167.85		
 83.31   	-101.62   	 30.42   	  91.56		
108.34   	 -9.16   	 30.78   	  81.38		
108.34   	 -9.16   	 31.11   	 -10.17		
100.71   	 47.30   	 31.07   	 -50.86		
 93.38   	 24.41   	 30.86   	 -76.30		
 90.33   	-32.04   	 30.56   	 -91.56		
 94.60   	-96.13   	 30.19   	 -86.47		
102.54   	-139.77   	 29.85   	 -81.38		
102.23   	-141.60   	 29.52   	 -61.04		
 87.59   	-101.32   	 29.28   	 -35.61		
 62.56   	-52.19   	 29.14   	 -15.26		
 39.37   	-32.04   	 29.07   	   0.00		
 29.91   	-53.41   	 29.07   	  25.43		
 38.45   	-101.32   	 29.18   	  30.52		
 60.12   	-143.43   	 29.30   	  35.61		
 85.75   	-158.08   	 29.44   	  40.69		
108.03   	-151.37   	 29.60   	  30.52		
123.29   	-143.13   	 29.73   	  15.26		
131.53   	-145.57   	 29.79   	   0.00		
135.50   	-150.15   	 29.79   	 -20.35		
139.77   	-136.41   	 29.70   	 -40.69		
148.62   	-91.55   	 29.54   	 -61.04		
159.91   	-22.89   	 29.30   	 -76.30		
169.98   	 43.03   	 28.99   	 -91.56		
175.78   	 79.96   	 28.63   	-106.82		
177.31   	 76.90   	 28.20   	-111.90		
177.00   	 48.22   	 27.75   	-122.07		
175.48   	 21.67   	 27.26   	-132.25		
169.98   	 18.31   	 26.73   	-137.33		
159.00   	 43.33   	 26.19   	-142.42		
144.96   	 81.79   	 25.62   	-142.42		
130.00   	109.86   	 25.05   	-142.42		
116.27   	113.53   	 24.48   	-142.42		
103.15   	 95.52   	 23.91   	-142.42		
 89.11   	 68.36   	 23.34   	-137.33		
 73.85   	 47.00   	 22.79   	-132.25		
 59.20   	 43.03   	 22.26   	-127.16		
 44.56   	 60.12   	 21.75   	-122.07		
 31.43   	 93.99   	 21.26   	-127.16		
 23.80   	131.23   	 20.75   	-132.25		
 29.60   	147.40   	 20.22   	-147.51		
 48.83   	123.29   	 19.63   	-127.16		
 48.83   	123.29   	 19.13   	-162.77		
 66.83   	-11.60   	 18.47   	-142.42		
 66.83   	-11.60   	 17.90   	-178.03		
 -5.19   	-70.80   	 17.19   	-152.59		
 -5.19   	-70.80   	 16.58   	-172.94		
-49.13   	-13.43   	 15.89   	-147.51		
-49.13   	-13.43   	 15.30   	-147.51		
  1.22   	 10.38   	 14.71   	-127.16		
  1.22   	 10.38   	 14.20   	-116.99		
 45.78   	 25.02   	 13.73   	-101.73		
 45.78   	 25.02   	 13.33   	 -96.64		
 70.80   	 59.20   	 12.94   	 -86.47		
 78.13   	 72.02   	 12.59   	 -86.47		
 76.60   	 75.68   	 12.25   	 -86.47		
 70.19   	 64.39   	 11.90   	 -81.38		
 67.44   	 33.26   	 11.58   	 -86.47		
 74.77   	-10.07   	 11.23   	 -86.47		
 89.72   	-43.95   	 10.89   	 -76.30		
 99.79   	-51.88   	 10.58   	 -76.30		
 92.47   	-37.54   	 10.27   	 -66.12		
 66.53   	-19.84   	 10.01   	 -55.95		
 32.35   	-22.89   	  9.79   	 -45.78		
  4.58   	-50.96   	  9.60   	 -40.69		
 -5.49   	-81.79   	  9.44   	 -30.52		
  1.22   	-97.96   	  9.32   	 -15.26		
 13.12   	-97.66   	  9.26   	   0.00		
 16.17   	-91.25   	  9.26   	  10.17		
  5.80   	-92.77   	  9.30   	  15.26		
-11.90   	-101.62   	  9.36   	  25.43		
-23.80   	-104.06   	  9.46   	  25.43		
-20.75   	-93.99   	  9.56   	  25.43		
 -4.88   	-83.92   	  9.66   	  15.26		
 16.17   	-92.77   	  9.73   	  15.26		
 39.37   	-119.32   	  9.79   	  10.17		
 69.89   	-119.63   	  9.83   	  10.17		
105.59   	-10.99   	  9.87   	  10.17		
122.99   	273.13   	  9.91   	   0.00		
 76.90   	711.36   	  9.91   	   5.09		
-68.36   	1165.77   	  9.93   	  -5.09		
-555.42   	1374.21(R)	  9.91   	 -10.17		
-733.95   	995.18   	  9.87   	 -15.26		
-774.54   	479.13   	  9.81   	 -15.26		
-681.15   	 48.22   	  9.75   	 -15.26		
-510.25   	-169.68   	  9.68   	 -15.26		
-333.56   	-192.26   	  9.62   	 -20.35		
-195.92   	-132.75   	  9.54   	 -15.26		
-104.68   	-97.05   	  9.48   	 -15.26		
-48.22   	-113.83   	  9.42   	 -15.26		
-15.56   	-154.11   	  9.36   	 -10.17		
-15.56   	-154.11   	  9.32   	 -10.17		
 -7.93   	-207.21   	  9.28   	 -10.17		
 -7.93   	-207.21   	  9.24   	  15.26		
-28.99   	-238.04   	  9.30   	  10.17		
-28.99   	-238.04   	  9.34   	  61.04		
 -5.80   	-251.16   	  9.58   	  55.95		
 -5.80   	-251.16   	  9.81   	 111.90		
 47.30   	-190.73   	 10.25   	  96.64		
 47.30   	-190.73   	 10.64   	 193.29		
 81.18   	-139.77   	 11.41   	 162.77		
 81.18   	-139.77   	 12.07   	 162.77		
 61.34   	-189.51   	 12.72   	 127.16		
 36.62   	-227.66   	 13.22   	  91.56		
 16.17   	-245.67   	 13.59   	  66.12		
  7.63   	-236.21   	 13.86   	  50.86		
  9.46   	-204.77   	 14.06   	  61.04		
 15.26   	-165.71   	 14.30   	  86.47		
 19.23   	-132.14   	 14.65   	 116.99		
 21.67   	-108.64   	 15.12   	 167.85		
 26.86   	-97.35   	 15.79   	 218.72		
 35.71   	-108.03   	 16.66   	 284.84		
 46.08   	-147.09   	 17.80   	 356.05		
 54.32   	-198.06   	 19.23   	 406.92		
 60.12   	-227.97   	 20.85   	 427.26		
 64.70   	-211.18   	 22.56   	 412.00		
 68.66   	-151.06   	 24.21   	 371.31		
 73.85   	-83.92   	 25.70   	 315.36		
 79.35   	-53.41   	 26.96   	 233.98		
 85.75   	-73.85   	 27.89   	 152.59		
 92.77   	-115.66   	 28.50   	  71.21		
 97.05   	-142.52   	 28.79   	 -10.17		
 97.05   	-140.08   	 28.75   	 -71.21		
 95.52   	-112.30   	 28.46   	-116.99		
 98.57   	-73.85   	 28.00   	-147.51		
110.17   	-31.74   	 27.41   	-162.77		
130.00   	 14.04   	 26.75   	-167.85		
150.45   	 59.20   	 26.08   	-152.59		
163.88   	 94.30   	 25.47   	-142.42		
169.98   	109.56   	 24.90   	-116.99		
173.34   	108.95   	 24.44   	 -96.64		
178.22   	106.20   	 24.05   	 -81.38		
182.80   	112.00   	 23.72   	 -66.12		
181.58   	129.70   	 23.46   	 -61.04		
171.81   	154.11   	 23.21   	 -61.04		
160.83   	175.48   	 22.97   	 -71.21		
154.11   	179.75   	 22.69   	 -81.38		
149.84   	154.11   	 22.36   	 -96.64		
136.11   	101.32   	 21.97   	-116.99		
103.45   	 38.15   	 21.51   	-132.25		
 58.90   	 -9.77   	 20.98   	-111.90		
 58.90   	 -9.77   	 20.53   	-162.77		
  7.93   	-21.06   	 19.88   	-142.42		
  7.93   	-21.06   	 19.31   	-167.85		
 36.93   	-25.94   	 18.64   	-147.51		
 36.93   	-25.94   	 18.05   	-127.16		
 35.71   	-76.60   	 17.54   	-116.99		
 35.71   	-76.60   	 17.07   	 -61.04		
-10.07   	-64.70   	 16.83   	 -55.95		
-10.07   	-64.70   	 16.60   	   0.00		
-25.33   	-43.95   	 16.60   	   0.00		
-25.33   	-43.95   	 16.60   	  30.52		
 -2.75   	-52.49   	 16.72   	  20.35		
  5.49   	-47.61   	 16.81   	  15.26		
  7.32   	-33.87   	 16.87   	  -5.09		
  7.32   	-18.92   	 16.85   	 -25.43		
 12.21   	 -3.05   	 16.74   	 -45.78		
 26.55   	 10.68   	 16.56   	 -81.38		
 47.91   	 14.34   	 16.24   	-101.73		
 69.89   	  5.19   	 15.83   	-132.25		
 86.06   	 -7.93   	 15.30   	-157.68		
 93.69   	  0.61   	 14.67   	-183.11		
 93.08   	 47.61   	 13.94   	-198.37		
 88.20   	116.58   	 13.14   	-213.63		
 84.53   	164.49   	 12.29   	-223.80		
 86.36   	150.45   	 11.39   	-213.63		
 93.38   	 75.38   	 10.54   	-203.46		
 99.79   	-16.78   	  9.73   	-188.20		
 96.74   	-83.01   	  8.97   	-157.68		
 79.35   	-112.61   	  8.34   	-127.16		
 50.96   	-120.54   	  7.83   	 -96.64		
 20.45   	-126.95   	  7.45   	 -71.21		
 -2.14   	-135.50   	  7.16   	 -50.86		
-14.65   	-136.72   	  6.96   	 -30.52		
-19.53   	-127.87   	  6.84   	 -15.26		
-20.75   	-115.05   	  6.78   	   0.00		
-19.84   	-103.76   	  6.78   	   5.09		
-17.40   	-87.89   	  6.80   	  10.17		
-13.73   	-63.17   	  6.84   	  10.17		
-12.21   	-41.50   	  6.88   	   5.09		
-14.95   	-38.76   	  6.90   	   0.00		
-20.14   	-60.12   	  6.90   	 -10.17		
-19.84   	-90.64   	  6.86   	 -10.17		
  0.92   	-92.47   	  6.82   	 -10.17		
 51.27   	-17.40   	  6.78   	 -20.35		
116.27   	181.88   	  6.69   	 -15.26		
151.98   	521.85   	  6.63   	 -20.35		
104.68   	942.99   	  6.55   	 -20.35		
-55.24   	1304.63(R)	  6.47   	 -10.17		
-543.52   	1251.53   	  6.43   	  -5.09		
-543.52   	1251.53   	  6.41   	   5.09		
-735.17   	270.39   	  6.43   	  10.17		
-735.17   	270.39   	  6.47   	  25.43		
-508.12   	-300.29   	  6.57   	  20.35		
-508.12   	-300.29   	  6.65   	  40.69		
-221.86   	-215.15   	  6.82   	  30.52		
-221.86   	-215.15   	  6.94   	  50.86		
-14.04   	-151.37   	  7.14   	  40.69		
-14.04   	-151.37   	  7.30   	  40.69		
 93.08   	-171.51   	  7.47   	  35.61		
 93.08   	-171.51   	  7.61   	  35.61		
 82.09   	-147.71   	  7.75   	  35.61		
 58.90   	-130.62   	  7.89   	  35.61		
 38.76   	-122.68   	  8.04   	  35.61		
 24.41   	-133.36   	  8.18   	  25.43		
 13.73   	-159.61   	  8.28   	  15.26		
  5.19   	-188.90   	  8.34   	   0.00		
 -0.61   	-201.42   	  8.34   	   0.00		
 -3.05   	-186.77   	  8.34   	   5.09		
 -0.61   	-154.11   	  8.36   	  -5.09		
  5.49   	-122.68   	  8.34   	   5.09		
 12.21   	-108.34   	  8.36   	   0.00		
 16.78   	-104.68   	  8.36   	  -5.09		
 20.14   	-91.25   	  8.34   	  10.17		
 23.50   	-63.48   	  8.38   	  35.61		
 30.52   	-36.32   	  8.52   	  81.38		
 44.56   	-30.21   	  8.85   	 142.42		
 65.31   	-53.41   	  9.42   	 213.63		
 85.45   	-91.55   	 10.27   	 289.93		
 95.83   	-120.54   	 11.43   	 350.97		
 91.55   	-122.38   	 12.84   	 391.66		
 72.94   	-102.23   	 14.40   	 417.09		
 48.83   	-83.01   	 16.07   	 412.00		
 32.96   	-85.14   	 17.72   	 386.57		
 30.82   	-106.81   	 19.27   	 350.97		
 38.15   	-132.75   	 20.67   	 295.01		
 47.61   	-148.62   	 21.85   	 239.06		
 55.54   	-145.87   	 22.81   	 188.20		
 63.78   	-133.06   	 23.56   	 137.33		
 74.77   	-124.21   	 24.11   	 101.73		
 87.59   	-122.68   	 24.52   	  66.12		
 98.57   	-118.71   	 24.78   	  55.95		
104.68   	-101.01   	 25.00   	  50.86		
108.34   	-68.36   	 25.21   	  50.86		
112.92   	-29.91   	 25.41   	  55.95		
120.24   	  1.53   	 25.64   	  61.04		
131.23   	 20.14   	 25.88   	  71.21		
145.26   	 32.35   	 26.16   	  71.21		
161.44   	 46.69   	 26.45   	  66.12		
174.87   	 63.48   	 26.71   	  55.95		
174.87   	 63.48   	 26.94   	  40.69		
171.20   	 81.79   	 27.10   	  30.52		
171.20   	 81.79   	 27.22   	 -15.26		
134.58   	 44.56   	 27.16   	 -10.17		
134.58   	 44.56   	 27.12   	 -76.30		
110.47   	  1.53   	 26.82   	 -61.04		
110.47   	  1.53   	 26.57   	-116.99		
 80.87   	-23.50   	 26.10   	-101.73		
 80.87   	-23.50   	 25.70   	-142.42		
 46.08   	-47.00   	 25.13   	-116.99		
 46.08   	-47.00   	 24.66   	-152.59		
 35.71   	-62.56   	 24.05   	-157.68		
 30.21   	-67.75   	 23.42   	-172.94		
 18.92   	-75.38   	 22.73   	-188.20		
  5.19   	-87.89   	 21.97   	-203.46		
 -3.66   	-100.71   	 21.16   	-213.63		
 -3.66   	-101.32   	 20.31   	-218.72		
  3.36   	-84.53   	 19.43   	-218.72		
 11.29   	-55.24   	 18.56   	-213.63		
 14.95   	-26.25   	 17.70   	-208.54		
 12.51   	 -7.32   	 16.87   	-198.37		
  9.77   	  3.05   	 16.07   	-188.20		
 12.51   	 14.65   	 15.32   	-183.11		
 22.58   	 33.87   	 14.59   	-188.20		
 39.37   	 55.54   	 13.84   	-183.11		
 57.68   	 70.19   	 13.10   	-183.11		
 73.55   	 75.07   	 12.37   	-193.29		
 84.53   	 75.68   	 11.60   	-198.37		
 88.50   	 80.87   	 10.80   	-198.37		
 85.45   	 97.66   	 10.01   	-198.37		
 80.26   	123.90   	  9.22   	-193.29		
 80.87   	147.40   	  8.44   	-188.20		
 91.55   	152.89   	  7.69   	-172.94		
108.03   	130.62   	  7.00   	-157.68		
117.49   	 83.62   	  6.37   	-142.42		
107.73   	 20.45   	  5.80   	-122.07		
 79.35   	-48.22   	  5.31   	 -96.64		
 42.72   	-112.00   	  4.92   	 -76.30		
 12.51   	-160.83   	  4.62   	 -50.86		
 -3.97   	-178.53   	  4.42   	 -30.52		
 -8.24   	-157.78   	  4.29   	 -10.17		
 -5.19   	-111.08   	  4.25   	  10.17		
 -0.31   	-68.36   	  4.29   	  20.35		
  2.44   	-53.71   	  4.37   	  35.61		
  0.61   	-67.44   	  4.52   	  40.69		
 -5.80   	-92.16   	  4.68   	  40.69		
-14.34   	-108.95   	  4.84   	  45.78		
-20.14   	-112.92   	  5.03   	  40.69		
-19.53   	-111.69   	  5.19   	  35.61		
 -7.02   	-110.78   	  5.33   	  30.52		
 -7.02   	-110.78   	  5.45   	  35.61		
 80.26   	 -7.32   	  5.60   	  25.43		
 80.26   	 -7.32   	  5.70   	  25.43		
166.32   	554.50   	  5.80   	  25.43		
166.32   	554.50   	  5.90   	  25.43		
-68.66   	1290.28(R)	  6.00   	  30.52		
-549.62   	1054.38   	  6.12   	  30.52		
-549.62   	1054.38   	  6.25   	  30.52		
-674.44   	 77.51   	  6.37   	  25.43		
-674.44   	 77.51   	  6.47   	  35.61		
-405.58   	-299.07   	  6.61   	  30.52		
-266.72   	-240.78   	  6.73   	  40.69		
-163.57   	-169.07   	  6.90   	  40.69		
-90.94   	-157.47   	  7.06   	  45.78		
-40.28   	-200.20   	  7.24   	  45.78		
-11.60   	-250.85   	  7.43   	  45.78		
 -5.49   	-272.83   	  7.61   	  45.78		
-16.48   	-254.82   	  7.79   	  50.86		
-32.96   	-211.18   	  8.00   	  61.04		
-44.25   	-170.59   	  8.24   	  71.21		
-45.17   	-153.81   	  8.52   	  91.56		
-36.01   	-162.05   	  8.89   	 111.90		
-20.75   	-180.05   	  9.34   	 132.25		
 -3.66   	-195.01   	  9.87   	 162.77		
  8.54   	-204.16   	 10.52   	 198.37		
 11.60   	-210.57   	 11.31   	 244.15		
  5.80   	-218.51   	 12.29   	 279.75		
 -1.22   	-226.75   	 13.41   	 300.10		
 -2.14   	-224.91   	 14.61   	 310.27		
  5.19   	-203.55   	 15.85   	 305.19		
 15.26   	-167.54   	 17.07   	 295.01		
 21.06   	-130.00   	 18.25   	 279.75		
 21.06   	-110.78   	 19.37   	 254.32		
 20.14   	-122.38   	 20.39   	 233.98		
 23.80   	-155.03   	 21.32   	 203.46		
 31.43   	-182.50   	 22.14   	 178.03		
 37.84   	-185.24   	 22.85   	 162.77		
 38.45   	-162.66   	 23.50   	 137.33		
 34.48   	-137.02   	 24.05   	 116.99		
 30.21   	-131.84   	 24.52   	  96.64		
 28.69   	-151.98   	 24.90   	  81.38		
 29.30   	-181.88   	 25.23   	  61.04		
 30.21   	-203.25   	 25.47   	  50.86		
 31.43   	-208.44   	 25.68   	  30.52		
 35.40   	-201.11   	 25.80   	  20.35		
 43.33   	-184.63   	 25.88   	   5.09		
 52.80   	-160.52   	 25.90   	 -10.17		
 59.51   	-134.58   	 25.86   	 -15.26		
 61.34   	-115.97   	 25.80   	 -15.26		
 61.34   	-115.97   	 25.74   	 -30.52		
 61.65   	-134.89   	 25.62   	 -30.52		
 61.65   	-134.89   	 25.49   	 -45.78		
 86.36   	-153.50   	 25.31   	 -40.69		
 86.36   	-153.50   	 25.15   	 -71.21		
122.07   	-79.96   	 24.86   	 -61.04		
122.07   	-79.96   	 24.62   	-101.73		
135.80   	  0.31   	 24.21   	 -86.47		
135.80   	  0.31   	 23.87   	-127.16		
137.94   	 27.16   	 23.36   	-111.90		
137.94   	 27.16   	 22.91   	-132.25		
125.12   	 18.92   	 22.38   	-127.16		
108.64   	  2.14   	 21.87   	-116.99		
 89.11   	-24.11   	 21.40   	-111.90		
 70.80   	-53.71   	 20.96   	 -96.64		
 56.15   	-83.92   	 20.57   	 -96.64		
 45.78   	-107.12   	 20.18   	 -96.64		
 39.67   	-112.61   	 19.80   	-101.73		
 36.62   	-97.96   	 19.39   	-106.82		
 32.65   	-71.11   	 18.96   	-116.99		
 24.11   	-43.64   	 18.49   	-132.25		
 10.38   	-30.82   	 17.97   	-152.59		
 -4.27   	-34.48   	 17.35   	-178.03		
-14.04   	-43.33   	 16.64   	-183.11		
-14.65   	-48.83   	 15.91   	-198.37		
 -8.24   	-51.57   	 15.12   	-193.29		
 -1.53   	-61.95   	 14.34   	-193.29		
  1.22   	-84.84   	 13.57   	-183.11		
  0.92   	-110.47   	 12.84   	-172.94		
  1.22   	-123.90   	 12.15   	-157.68		
  5.19   	-113.53   	 11.52   	-152.59		
 14.04   	-85.14   	 10.91   	-137.33		
 27.16   	-52.80   	 10.36   	-127.16		
 44.25   	-23.19   	  9.85   	-127.16		
 62.56   	  6.41   	  9.34   	-127.16		
 77.82   	 45.17   	  8.83   	-127.16		
 85.14   	 96.74   	  8.32   	-127.16		
 83.01   	148.01   	  7.81   	-132.25		
 76.29   	171.20   	  7.28   	-137.33		
 73.24   	148.32   	  6.73   	-132.25		
 79.35   	 86.67   	  6.21   	-132.25		
 91.25   	 15.26   	  5.68   	-127.16		
 99.49   	-30.82   	  5.17   	-122.07		
 95.52   	-34.79   	  4.68   	-106.82		
 77.21   	-17.40   	  4.25   	 -96.64		
 51.88   	-14.34   	  3.87   	 -81.38		
 29.30   	-44.25   	  3.54   	 -61.04		
 13.73   	-96.74   	  3.30   	 -40.69		
  4.27   	-146.18   	  3.13   	 -20.35		
 -2.14   	-171.20   	  3.05   	 -15.26		
 -2.14   	-171.20   	  2.99   	  25.43		
