SAMPLE NUMBER:   27
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  FA     	  FA'		
242.31   	246.58   	 71.62   	 239.06		 70.82   	 391.66		
251.16   	269.17   	 72.57   	 193.29		 72.39   	 406.92		
258.48   	292.36   	 73.35   	 147.51		 74.02   	 401.83		
264.28   	315.55   	 73.94   	  91.56		 75.63   	 406.92		
269.47   	338.44   	 74.30   	  35.61		 77.25   	 391.66		
274.05   	360.41   	 74.45(S)	 -10.17		 78.82   	 386.57		
277.10   	381.47   	 74.40   	 -61.04		 80.37   	 371.31		
278.02   	401.00   	 74.16   	 -96.64		 81.85   	 366.22		
274.96   	418.09   	 73.77   	-137.33		 83.32   	 371.31		
267.64   	431.52   	 73.22   	-188.20		 84.80   	 371.31		
256.35   	440.67   	 72.47   	-244.15		 86.29   	 371.31		
241.09   	445.86   	 71.50   	-320.45		 87.77   	 386.57		
222.17   	446.78   	 70.21   	-406.92		 89.32   	 391.66		
199.89   	442.81   	 68.59   	-462.87		 90.88   	 401.83		
175.78   	433.65   	 66.73   	-508.65		 92.49   	 406.92		
151.37   	419.01   	 64.70   	-528.99		 94.12   	 412.00		
127.56   	398.25   	 62.58   	-523.90		 95.77   	 417.09		
105.90   	371.70   	 60.49   	-498.47		 97.44   	 412.00		
 86.06   	340.27   	 58.49   	-447.61		 99.08   	 401.83		
 68.05   	305.48   	 56.70   	-396.74		100.69   	 401.83		
 52.19   	267.94   	 55.12   	-335.71		102.30   	 391.66		
 37.54   	228.27   	 53.77   	-279.75		103.87   	 371.31		
 24.41   	188.29   	 52.65   	-239.06		105.35   	 340.79		
 12.21   	148.62   	 51.70   	-218.72		106.71   	 315.36		
  0.92   	111.39   	 50.82   	-213.63		107.98   	 289.93		
 -9.16   	 78.13   	 49.97   	-223.80		109.13   	 269.58		
-18.01   	 48.22   	 49.07   	-244.15		110.21   	 233.98		
-26.25   	 21.36   	 48.10   	-269.58		111.15   	 203.46		
-33.87   	 -2.75   	 47.02   	-289.93		111.96   	 183.11		
-41.50   	-24.41   	 45.86   	-315.36		112.70   	 152.59		
-47.91   	-43.03   	 44.60   	-330.62		113.31   	 127.16		
-53.10   	-57.68   	 43.28   	-340.79		113.81   	  91.56		
-56.46   	-69.27   	 41.91   	-340.79		114.18   	  71.21		
-58.90   	-78.43   	 40.55   	-320.45		114.47   	  45.78		
-61.04   	-86.06   	 39.27   	-284.84		114.65   	  30.52		
-63.17   	-91.86   	 38.13   	-228.89		114.77   	   5.09		
-65.31   	-95.83   	 37.21   	-157.68		114.79(S)	 -20.35		
-66.22   	-97.96   	 36.58   	 -91.56		114.71   	 -30.52		
-65.92   	-98.88   	 36.22   	 -35.61		114.59   	 -35.61		
-65.31   	-99.18   	 36.07   	  25.43		114.45   	 -55.95		
-65.00   	-99.49   	 36.17   	 106.82		114.22   	 -81.38		
-65.31   	-99.49   	 36.60   	 254.32		113.90   	 -86.47		
-65.00   	-98.88   	 37.62   	 467.95		113.55   	 -91.56		
-63.78   	-97.66   	 39.49   	 590.03		113.18   	-101.73		
-61.65   	-96.13   	 41.85   	 615.46		112.78   	-116.99		
-59.81   	-94.91   	 44.31   	 584.94		112.31   	-116.99		
-58.90   	-94.30   	 46.65   	 467.95		111.84   	-122.07		
-58.29   	-93.69   	 48.52   	 269.58		111.35   	-132.25		
-57.37   	-92.16   	 49.60   	  55.95		110.82   	-137.33		
-55.54   	-89.72   	 49.83   	-167.85		110.27   	-142.42		
-53.10   	-86.67   	 49.16   	-361.14		109.70   	-152.59		
-50.35   	-83.92   	 47.71   	-513.73		109.09   	-152.59		
-47.91   	-82.40   	 45.66   	-615.46		108.48   	-162.77		
-45.78   	-81.48   	 43.19   	-676.50		107.83   	-178.03		
-44.25   	-81.18   	 40.49   	-691.76		107.12   	-183.11		
-42.72   	-80.26   	 37.72   	-671.41		106.39   	-183.11		
-41.50   	-78.74   	 35.04   	-620.55		105.66   	-188.20		
-39.37   	-76.60   	 32.55   	-559.51		104.90   	-198.37		
-36.32   	-73.85   	 30.32   	-478.13		104.11   	-213.63		
-32.65   	-70.80   	 28.40   	-406.92		103.25   	-223.80		
-28.69   	-68.36   	 26.78   	-350.97		102.36   	-223.80		
-25.33   	-66.53   	 25.37   	-300.10		101.46   	-228.89		
-23.19   	-65.92   	 24.17   	-284.84		100.55   	-239.06		
-21.67   	-66.22   	 23.03   	-274.67		 99.59   	-239.06		
-20.75   	-66.53   	 21.93   	-284.84		 98.64   	-239.06		
-20.14   	-66.53   	 20.79   	-289.93		 97.68   	-233.98		
-19.53   	-66.53   	 19.63   	-310.27		 96.74   	-228.89		
-19.23   	-66.83   	 18.39   	-325.53		 95.83   	-223.80		
-18.92   	-67.14   	 17.09   	-340.79		 94.93   	-208.54		
-18.62   	-67.14   	 15.73   	-345.88		 94.10   	-193.29		
-18.01   	-66.83   	 14.34   	-345.88		 93.33   	-183.11		
-17.40   	-66.83   	 12.96   	-325.53		 92.59   	-167.85		
-17.40   	-67.14   	 11.66   	-305.19		 91.92   	-147.51		
-18.31   	-68.36   	 10.44   	-269.58		 91.33   	-142.42		
-20.14   	-69.89   	  9.36   	-233.98		 90.76   	-132.25		
-21.97   	-71.72   	  8.42   	-203.46		 90.23   	-132.25		
-23.80   	-73.24   	  7.61   	-172.94		 89.70   	-122.07		
-25.02   	-74.77   	  6.92   	-137.33		 89.22   	-122.07		
-25.33   	-75.68   	  6.37   	-122.07		 88.73   	-116.99		
-25.63   	-75.99   	  5.88   	 -96.64		 88.26   	-122.07		
-25.94   	-75.68   	  5.49   	 -91.56		 87.77   	-116.99		
-25.94   	-74.77   	  5.13   	 -86.47		 87.30   	-111.90		
-25.63   	-73.85   	  4.78   	 -86.47		 86.86   	-111.90		
-25.33   	-73.24   	  4.44   	 -86.47		 86.41   	-116.99		
-25.02   	-73.24   	  4.09   	 -76.30		 85.94   	-106.82		
-25.02   	-73.85   	  3.78   	 -76.30		 85.51   	-101.73		
-25.33   	-74.16   	  3.48   	 -61.04		 85.11   	-101.73		
-26.25   	-74.16   	  3.23   	 -40.69		 84.70   	 -96.64		
-27.77   	-73.85   	  3.07   	 -20.35		 84.31   	 -86.47		
-29.60   	-73.55   	  2.99   	  -5.09		 83.97   	 -81.38		
-31.74   	-73.24   	  2.97(D)	  10.17		 83.64   	 -81.38		
-33.57   	-73.55   	  3.01   	  20.35		 83.32   	 -81.38		
-34.48   	-73.85   	  3.09   	  25.43		 82.99   	 -81.38		
-34.79   	-74.16   	  3.19   	  25.43		 82.66   	 -66.12		
-34.48   	-73.24   	  3.30   	  25.43		 82.40   	 -55.95		
-34.18   	-71.41   	  3.40   	  20.35		 82.18   	 -61.04		
-33.87   	-69.27   	  3.48   	  15.26		 81.93   	 -66.12		
-33.26   	-67.14   	  3.54   	  10.17		 81.67   	 -61.04		
-32.65   	-65.61   	  3.58   	   0.00		 81.42   	 -55.95		
-32.04   	-65.61   	  3.58   	   0.00		 81.20   	 -50.86		
-31.74   	-66.53   	  3.58   	  -5.09		 81.00   	 -45.78		
-31.74   	-68.05   	  3.56   	 -10.17		 80.81   	 -50.86		
-32.35   	-69.27   	  3.52   	 -10.17		 80.61   	 -45.78		
-32.35   	-69.58   	  3.48   	 -10.17		 80.43   	 -45.78		
-32.04   	-68.66   	  3.44   	  -5.09		 80.24   	 -45.78		
-32.04   	-67.14   	  3.42   	 -10.17		 80.06   	 -40.69		
-32.65   	-65.92   	  3.38   	 -10.17		 79.90   	 -40.69		
-33.57   	-65.31   	  3.34   	   0.00		 79.74   	 -35.61		
-34.48   	-64.39   	  3.34   	   0.00		 79.59   	 -40.69		
-34.18   	-63.48   	  3.34   	   5.09		 79.43   	 -40.69		
-33.26   	-62.26   	  3.36   	  10.17		 79.27   	 -40.69		
-32.04   	-60.73   	  3.40   	  10.17		 79.10   	 -30.52		
-31.13   	-59.51   	  3.44   	  15.26		 78.98   	 -35.61		
-31.13   	-58.59   	  3.50   	  20.35		 78.84   	 -35.61		
-31.13   	-57.98   	  3.58   	  15.26		 78.70   	 -30.52		
-30.82   	-57.68   	  3.64   	  10.17		 78.58   	 -25.43		
-30.21   	-57.37   	  3.68   	  15.26		 78.47   	 -25.43		
-29.30   	-57.07   	  3.74   	   5.09		 78.37   	 -30.52		
-28.08   	-56.46   	  3.76   	   0.00		 78.25   	 -30.52		
-27.47   	-56.15   	  3.76   	  -5.09		 78.13   	 -30.52		
-27.47   	-55.85   	  3.74   	   0.00		 78.01   	 -25.43		
-27.77   	-56.15   	  3.74   	  -5.09		 77.90   	 -35.61		
-27.47   	-56.15   	  3.72   	 -10.17		 77.76   	 -30.52		
-27.16   	-55.85   	  3.68   	   0.00		 77.64   	 -30.52		
-26.86   	-55.24   	  3.68   	  -5.09		 77.52   	 -15.26		
-26.55   	-54.63   	  3.66   	   5.09		 77.46   	 -25.43		
-26.25   	-54.02   	  3.68   	   5.09		 77.35   	 -35.61		
-25.94   	-53.41   	  3.70   	   5.09		 77.21   	 -40.69		
-25.02   	-52.49   	  3.72   	   0.00		 77.05   	 -30.52		
-24.11   	-51.57   	  3.72   	  10.17		 76.93   	 -25.43		
-23.80   	-50.66   	  3.76   	   5.09		 76.83   	 -25.43		
-23.80   	-50.35   	  3.78   	  10.17		 76.72   	 -35.61		
-23.80   	-49.74   	  3.83   	  10.17		 76.58   	 -35.61		
-24.11   	-49.44   	  3.87   	  10.17		 76.44   	 -20.35		
-24.72   	-49.13   	  3.91   	  10.17		 76.36   	 -25.43		
-25.94   	-49.44   	  3.95   	  10.17		 76.26   	 -30.52		
-26.86   	-49.44   	  3.99   	  10.17		 76.13   	 -25.43		
-26.86   	-49.44   	  4.03   	  10.17		 76.03   	 -20.35		
-26.25   	-48.22   	  4.07   	  10.17		 75.95   	 -25.43		
-25.33   	-46.39   	  4.11   	  10.17		 75.85   	 -25.43		
-24.72   	-45.17   	  4.15   	  10.17		 75.75   	 -30.52		
-24.41   	-44.86   	  4.19   	  10.17		 75.63   	 -20.35		
-25.02   	-45.47   	  4.23   	  10.17		 75.54   	 -15.26		
-25.94   	-46.39   	  4.27   	  15.26		 75.48   	 -20.35		
-26.86   	-46.69   	  4.33   	  20.35		 75.40   	 -25.43		
-27.47   	-46.39   	  4.42   	  15.26		 75.30   	 -25.43		
-27.47   	-45.47   	  4.48   	  15.26		 75.20   	 -20.35		
-26.55   	-43.95   	  4.54   	  20.35		 75.12   	 -10.17		
-25.63   	-43.03   	  4.62   	  15.26		 75.08   	 -20.35		
-24.41   	-41.81   	  4.68   	  15.26		 74.99   	 -25.43		
-22.89   	-39.37   	  4.74   	  15.26		 74.89   	 -20.35		
-20.75   	-34.79   	  4.80   	  10.17		 74.81   	 -15.26		
-16.48   	-27.16   	  4.84   	   5.09		 74.75   	 -25.43		
 -9.77   	-15.87   	  4.86   	  10.17		 74.65   	 -20.35		
  0.61   	  0.92   	  4.90   	   5.09		 74.57   	 -15.26		
 12.82   	 25.02   	  4.92   	   5.09		 74.51   	 -15.26		
 24.41   	 56.46   	  4.94   	   5.09		 74.45   	 -20.35		
 32.04   	 91.25   	  4.96   	   5.09		 74.36   	 -20.35		
 34.48   	122.68   	  4.98   	   5.09		 74.28   	 -20.35		
 32.96   	145.87   	  5.01   	   5.09		 74.20   	 -15.26		
 32.35   	159.00   	  5.03   	  10.17		 74.14   	 -10.17		
 37.54   	164.49   	  5.07   	   5.09		 74.10   	 -20.35		
 49.44   	164.49   	  5.09   	   0.00		 74.02   	 -15.26		
 65.00   	159.61   	  5.09   	   0.00		 73.96   	 -15.26		
 77.21   	148.93   	  5.09   	   5.09		 73.90   	  -5.09		
 79.96   	132.75   	  5.11   	   0.00		 73.88   	 -15.26		
 71.41   	115.36   	  5.11   	   0.00		 73.81   	 -25.43		
 54.63   	 98.57   	  5.11   	   0.00		 73.71   	 -15.26		
 36.32   	 83.31   	  5.11   	   0.00		 73.65   	 -10.17		
 22.58   	 68.05   	  5.11   	  -5.09		 73.61   	 -20.35		
 16.17   	 51.88   	  5.09   	   0.00		 73.53   	 -20.35		
 15.56   	 33.26   	  5.09   	   0.00		 73.45   	 -15.26		
 16.17   	 13.12   	  5.09   	   5.09		 73.39   	 -10.17		
 13.73   	 -9.46   	  5.11   	   0.00		 73.35   	 -15.26		
  6.41   	-33.57   	  5.11   	   0.00		 73.29   	 -15.26		
 -4.88   	-57.07   	  5.11   	   0.00		 73.22   	 -15.26		
-16.48   	-75.68   	  5.11   	  -5.09		 73.16   	 -10.17		
-25.94   	-86.36   	  5.09   	  -5.09		 73.12   	 -15.26		
-32.04   	-90.03   	  5.07   	 -10.17		 73.06   	 -20.35		
-34.48   	-91.25   	  5.03   	 -10.17		 72.98   	 -15.26		
-34.48   	-93.69   	  4.98   	 -10.17		 72.92   	 -15.26		
-33.87   	-97.96   	  4.94   	 -15.26		 72.86   	 -10.17		
-33.26   	-102.54   	  4.88   	 -15.26		 72.82   	 -15.26		
-33.87   	-104.37   	  4.82   	 -15.26		 72.76   	 -20.35		
-35.10   	-104.06   	  4.76   	 -15.26		 72.68   	 -15.26		
-36.32   	-103.15   	  4.70   	 -20.35		 72.61   	 -20.35		
-37.54   	-102.84   	  4.62   	 -15.26		 72.53   	 -20.35		
-38.15   	-103.15   	  4.56   	 -15.26		 72.45   	 -20.35		
-38.76   	-102.84   	  4.50   	 -10.17		 72.37   	 -20.35		
-39.06   	-101.32   	  4.46   	   0.00		 72.29   	 -15.26		
-39.06   	-99.49   	  4.46   	  20.35		 72.23   	 -15.26		
-38.76   	-97.96   	  4.54   	  30.52		 72.17   	 -20.35		
-39.06   	-98.88   	  4.66   	  55.95		 72.09   	 -20.35		
-39.06   	-104.68   	  4.88   	  71.21		 72.00   	 -20.35		
-37.23   	-115.97   	  5.17   	  86.47		 71.92   	 -15.26		
-28.08   	-127.87   	  5.51   	  96.64		 71.86   	 -20.35		
 -1.22   	-131.84   	  5.90   	  96.64		 71.78   	 -20.35		
 54.93   	-112.30   	  6.29   	  91.56		 71.70   	 -15.26		
148.32   	-49.74   	  6.65   	  81.38		 71.64   	 -20.35		
275.27   	 79.96   	  6.98   	  61.04		 71.56   	 -15.26		
415.95   	303.34   	  7.22   	  40.69		 71.50   	 -25.43		
534.06   	643.01   	  7.39   	  20.35		 71.39   	 -25.43		
574.95   	1105.35   	  7.47   	  10.17		 71.29   	 -20.35		
486.45   	1645.81   	  7.51   	 -15.26		 71.21   	 -20.35		
247.19   	2148.74   	  7.45   	 -25.43		 71.13   	 -25.43		
-118.41   	2456.05(R)	  7.34   	 -30.52		 71.03   	 -25.43		
-907.59   	2037.96   	  7.22   	 -30.52		 70.93   	 -20.35		
-1136.47   	1380.00   	  7.10   	 -25.43		 70.84   	 -30.52		
-1177.67   	678.41   	  7.00   	 -25.43		 70.72   	 -30.52		
-1036.38   	159.91   	  6.90   	 -10.17		 70.60   	 -35.61		
-767.52   	-52.19   	  6.86(E)	  -5.09		 70.46   	 -20.35		
-464.17   	  3.05   	  6.84   	   5.09		 70.38   	 -25.43		
-215.76   	167.85   	  6.86   	  15.26		 70.27   	 -30.52		
-72.63   	267.03   	  6.92   	  20.35		 70.15   	 -35.61		
-30.52   	216.06   	  7.00   	  25.43		 70.01   	 -25.43		
-41.50   	 57.37   	  7.10   	  30.52		 69.91   	 -20.35		
-52.80   	-98.27   	  7.22   	  55.95		 69.83   	 -30.52		
-38.76   	-168.46   	  7.45   	  76.30		 69.70   	 -30.52		
 -8.24   	-149.84   	  7.75   	 122.07		 69.58   	 -25.43		
 17.09   	-98.57   	  8.24   	 213.63		 69.48   	 -25.43		
 25.94   	-71.41   	  9.09   	 310.27		 69.38   	 -25.43		
 22.58   	-84.84   	 10.34   	 350.97		 69.28   	 -25.43		
 18.62   	-115.97   	 11.74   	 366.22		 69.18   	 -25.43		
 20.75   	-136.72   	 13.20   	 371.31		 69.07   	 -25.43		
 28.38   	-137.63   	 14.69   	 350.97		 68.97   	 -20.35		
 36.62   	-126.95   	 16.09   	 315.36		 68.89   	 -30.52		
 42.42   	-116.88   	 17.35   	 300.10		 68.77   	 -30.52		
 45.47   	-112.61   	 18.56   	 305.19		 68.65   	 -25.43		
 46.69   	-112.92   	 19.78   	 325.53		 68.55   	 -20.35		
 48.22   	-114.75   	 21.08   	 366.22		 68.46   	 -30.52		
 50.35   	-114.14   	 22.54   	 528.99		 68.34   	 -25.43		
 54.63   	-104.68   	 24.66   	 595.11		 68.24   	 -20.35		
 56.15   	-98.88   	 27.04   	 661.24		 68.16   	 -20.35		
 57.07   	-94.91   	 29.68   	 727.36		 68.08   	 -25.43		
 57.98   	-91.86   	 32.59   	 783.31		 67.98   	 -25.43		
 58.90   	-89.11   	 35.73   	 808.75		 67.87   	 -20.35		
 60.42   	-86.06   	 38.96   	 788.40		 67.79   	 -10.17		
 62.26   	-83.01   	 42.12   	 712.10		 67.75   	 -20.35		
 64.70   	-79.65   	 44.96   	 610.37		 67.67   	 -20.35		
 67.14   	-75.99   	 47.41   	 473.04		 67.59   	 -20.35		
 69.89   	-71.72   	 49.30   	 340.79		 67.51   	 -15.26		
 72.02   	-67.14   	 50.66   	 228.89		 67.45   	 -15.26		
 74.16   	-61.95   	 51.58   	 137.33		 67.39   	 -15.26		
 76.60   	-56.15   	 52.13   	  86.47		 67.32   	 -15.26		
 78.74   	-50.05   	 52.47   	  71.21		 67.26   	 -25.43		
 80.87   	-43.64   	 52.76   	  71.21		 67.16   	 -25.43		
 82.70   	-38.15   	 53.04   	  66.12		 67.06   	 -30.52		
 84.84   	-33.26   	 53.31   	  61.04		 66.94   	 -30.52		
 87.28   	-29.60   	 53.55   	  50.86		 66.82   	 -25.43		
 90.33   	-25.94   	 53.75   	  45.78		 66.71   	 -30.52		
 93.38   	-21.67   	 53.94   	  25.43		 66.59   	 -35.61		
 97.05   	-16.48   	 54.04   	  45.78		 66.45   	 -40.69		
101.32   	-10.07   	 54.22   	  71.21		 66.29   	 -35.61		
105.90   	 -2.75   	 54.51   	  81.38		 66.14   	 -35.61		
110.17   	  4.88   	 54.83   	  96.64		 66.00   	 -30.52		
113.53   	 12.21   	 55.22   	 111.90		 65.88   	 -25.43		
116.27   	 18.62   	 55.67   	 106.82		 65.78   	 -25.43		
119.02   	 24.72   	 56.09   	 111.90		 65.68   	 -25.43		
122.07   	 31.43   	 56.54   	 122.07		 65.57   	 -20.35		
126.65   	 39.98   	 57.03   	 106.82		 65.49   	 -10.17		
133.06   	 50.35   	 57.46   	  81.38		 65.45(D)	   5.09		
140.99   	 62.26   	 57.78   	  76.30		 65.47   	  30.52		
149.84   	 74.77   	 58.09   	  96.64		 65.59   	  61.04		
159.00   	 86.98   	 58.47   	 101.73		 65.84   	 111.90		
167.54   	 99.18   	 58.88   	 127.16		 66.29   	 183.11		
175.78   	112.61   	 59.39   	 193.29		 67.02   	 264.50		
184.63   	127.56   	 60.16   	 264.50		 68.08   	 330.62		
194.70   	144.65   	 61.22   	 289.93		 69.40   	 381.48		
205.38   	163.27   	 62.38   	 279.75		 70.93   	 422.18		
216.37   	182.80   	 63.50   	 223.80		 72.61   	 452.69		
227.05   	202.33   	 64.39   	 188.20		 74.42   	 467.95		
236.82   	222.47   	 65.15   	 239.06		 76.30   	 473.04		
245.97   	242.92   	 66.10   	 284.84		 78.19   	 462.87		
254.82   	264.59   	 67.24   	 274.67		 80.04   	 452.69		
263.37   	286.87   	 68.34   	 244.15		 81.85   	 437.43		
271.30   	309.14   	 69.32   	 183.11		 83.60   	 422.18		
278.32   	331.12   	 70.05   	 122.07		 85.29   	 406.92		
284.12   	352.17   	 70.54   	  66.12		 86.92   	 406.92		
288.09   	372.01   	 70.80(S)	   0.00		 88.54   	 401.83		
289.31   	390.93   	 70.80   	 -81.38		 90.15   	 412.00		
286.87   	407.71   	 70.48   	-183.11		 91.80   	 422.18		
280.15   	421.14   	 69.75   	-305.19		 93.49   	 437.43		
269.17   	429.99   	 68.52   	-432.35		 95.24   	 452.69		
254.52   	433.65   	 66.80   	-539.16		 97.05   	 462.87		
236.82   	432.13   	 64.64   	-620.55		 98.90   	 467.95		
216.37   	425.42   	 62.16   	-666.32		100.77   	 473.04		
194.09   	414.12   	 59.49   	-681.58		102.66   	 467.95		
170.29   	397.03   	 56.76   	-666.32		104.54   	 467.95		
146.48   	373.84   	 54.10   	-620.55		106.41   	 457.78		
122.99   	344.24   	 51.62   	-564.60		108.24   	 437.43		
101.01   	309.45   	 49.36   	-503.56		109.99   	 422.18		
 81.48   	271.00   	 47.34   	-442.52		111.68   	 401.83		
 64.70   	230.41   	 45.57   	-401.83		113.29   	 366.22		
 49.74   	188.90   	 43.97   	-376.40		114.75   	 335.71		
 36.01   	147.40   	 42.46   	-361.14		116.09   	 310.27		
 23.19   	106.81   	 41.02   	-361.14		117.33   	 279.75		
 10.99   	 68.97   	 39.57   	-371.31		118.45   	 249.24		
  0.61   	 34.18   	 38.09   	-376.40		119.45   	 203.46		
 -8.24   	  3.05   	 36.58   	-391.66		120.26   	 172.94		
-15.56   	-24.11   	 35.02   	-412.00		120.96   	 147.51		
-22.28   	-47.91   	 33.37   	-422.18		121.55   	 127.16		
-27.77   	-68.36   	 31.68   	-432.35		122.05   	  96.64		
-32.35   	-86.06   	 29.95   	-437.43		122.44   	  71.21		
-35.71   	-100.71   	 28.20   	-432.35		122.73   	  45.78		
-38.15   	-112.92   	 26.47   	-406.92		122.91   	  25.43		
-40.89   	-122.38   	 24.84   	-371.31		123.01   	   5.09		
-43.33   	-130.00   	 23.36   	-335.71		123.03(S)	 -20.35		
-46.08   	-135.80   	 22.01   	-289.93		122.95   	 -30.52		
-48.22   	-140.99   	 20.85   	-244.15		122.83   	 -40.69		
-50.35   	-145.57   	 19.88   	-198.37		122.66   	 -50.86		
-51.88   	-149.54   	 19.08   	-142.42		122.46   	 -71.21		
-53.10   	-152.59   	 18.51   	 -76.30		122.18   	 -76.30		
-54.02   	-154.11   	 18.21   	  15.26		121.87   	 -81.38		
-54.02   	-155.03   	 18.27   	 137.33		121.55   	 -81.38		
-53.41   	-155.33   	 18.82   	 244.15		121.22   	 -96.64		
-52.80   	-155.03   	 19.80   	 310.27		120.83   	-106.82		
-52.80   	-154.72   	 21.04   	 350.97		120.41   	-111.90		
-52.80   	-154.11   	 22.44   	 366.22		119.96   	-111.90		
-53.41   	-154.11   	 23.91   	 350.97		119.51   	-122.07		
-54.32   	-154.11   	 25.31   	 295.01		119.02   	-122.07		
-54.93   	-154.42   	 26.49   	 213.63		118.53   	-132.25		
-54.93   	-153.50   	 27.34   	 106.82		118.01   	-132.25		
-54.32   	-151.98   	 27.77   	  -5.09		117.48   	-147.51		
-52.80   	-150.15   	 27.75   	-132.25		116.89   	-157.68		
-50.66   	-148.01   	 27.22   	-239.06		116.26   	-162.77		
-48.52   	-145.87   	 26.27   	-325.53		115.60   	-172.94		
-45.78   	-143.74   	 24.96   	-396.74		114.91   	-178.03		
-43.03   	-141.60   	 23.38   	-422.18		114.20   	-193.29		
-40.59   	-139.16   	 21.69   	-437.43		113.43   	-203.46		
-38.15   	-137.02   	 19.94   	-422.18		112.61   	-213.63		
-36.32   	-134.89   	 18.25   	-386.57		111.76   	-223.80		
-34.48   	-132.45   	 16.70   	-340.79		110.86   	-228.89		
-32.35   	-129.70   	 15.34   	-289.93		109.95   	-244.15		
-29.91   	-126.95   	 14.18   	-244.15		108.97   	-249.24		
-27.16   	-124.51   	 13.20   	-208.54		107.98   	-254.32		
-25.33   	-122.68   	 12.37   	-172.94		106.96   	-259.41		
-24.41   	-121.46   	 11.68   	-162.77		105.92   	-259.41		
-24.11   	-121.15   	 11.03   	-152.59		104.88   	-254.32		
-23.50   	-120.85   	 10.42   	-152.59		103.87   	-244.15		
-22.58   	-119.93   	  9.81   	-147.51		102.89   	-239.06		
-21.36   	-118.71   	  9.22   	-157.68		101.93   	-223.80		
-20.14   	-116.88   	  8.59   	-167.85		101.04   	-213.63		
-19.53   	-115.36   	  7.91   	-172.94		100.18   	-198.37		
-18.92   	-114.75   	  7.22   	-172.94		 99.39   	-178.03		
-18.31   	-115.66   	  6.53   	-167.85		 98.68   	-178.03		
-17.70   	-117.19   	  5.86   	-167.85		 97.97   	-167.85		
-17.09   	-119.02   	  5.19   	-147.51		 97.29   	-152.59		
-17.70   	-120.85   	  4.60   	-127.16		 96.68   	-147.51		
-18.92   	-122.38   	  4.09   	-106.82		 96.09   	-137.33		
-20.45   	-123.90   	  3.66   	 -76.30		 95.54   	-137.33		
-21.67   	-124.82   	  3.36   	 -55.95		 94.99   	-137.33		
-21.67   	-125.12   	  3.13   	 -35.61		 94.45   	-127.16		
-21.06   	-125.12   	  2.99   	 -15.26		 93.94   	-127.16		
-21.36   	-125.73   	  2.93   	   0.00		 93.43   	-127.16		
-21.97   	-126.65   	  2.93   	   5.09		 92.92   	-122.07		
-22.89   	-127.87   	  2.95   	  20.35		 92.43   	-111.90		
-23.19   	-128.78   	  3.03   	  15.26		 91.98   	-106.82		
-22.58   	-128.48   	  3.09   	  15.26		 91.56   	-111.90		
-21.97   	-127.56   	  3.15   	  15.26		 91.11   	-111.90		
-22.28   	-126.95   	  3.21   	  10.17		 90.66   	-101.73		
-23.50   	-126.95   	  3.26   	   5.09		 90.25   	 -91.56		
-25.02   	-126.95   	  3.28   	   5.09		 89.89   	 -86.47		
-26.25   	-126.65   	  3.30   	   0.00		 89.54   	 -81.38		
-26.86   	-126.34   	  3.30   	  -5.09		 89.22   	 -81.38		
-26.86   	-126.04   	  3.28   	  -5.09		 88.89   	 -71.21		
-26.86   	-126.04   	  3.26   	 -10.17		 88.61   	 -71.21		
-26.86   	-126.34   	  3.21   	 -15.26		 88.32   	 -66.12		
-26.86   	-126.34   	  3.15   	 -20.35		 88.06   	 -66.12		
-26.25   	-125.73   	  3.07   	 -20.35		 87.79   	 -55.95		
-25.63   	-125.12   	  2.99   	 -20.35		 87.57   	 -50.86		
-24.72   	-124.21   	  2.91   	 -15.26		 87.36   	 -50.86		
-24.41   	-123.29   	  2.85   	 -20.35		 87.16   	 -55.95		
-25.02   	-122.68   	  2.77   	 -20.35		 86.94   	 -45.78		
-26.25   	-122.07   	  2.69   	 -20.35		 86.75   	 -45.78		
-27.47   	-122.07   	  2.60   	 -35.61		 86.57   	 -45.78		
-28.08   	-122.38   	  2.46   	 -30.52		 86.39   	 -45.78		
-27.47   	-122.99   	  2.34   	 -20.35		 86.21   	 -35.61		
-25.94   	-123.60   	  2.26   	 -25.43		 86.06   	 -35.61		
-24.41   	-124.51   	  2.16   	 -10.17		 85.92   	 -35.61		
-23.50   	-124.51   	  2.12   	  -5.09		 85.78   	 -35.61		
-23.50   	-123.90   	  2.10(D)	   0.00		 85.64   	 -30.52		
-23.80   	-122.38   	  2.10   	   5.09		 85.51   	 -30.52		
-23.80   	-120.24   	  2.12   	  10.17		 85.39   	 -30.52		
-23.80   	-118.41   	  2.16   	  10.17		 85.27   	 -35.61		
-23.50   	-117.49   	  2.20   	  20.35		 85.13   	 -35.61		
-23.19   	-117.80   	  2.28   	  25.43		 84.98   	 -25.43		
-23.50   	-118.10   	  2.38   	  35.61		 84.88   	 -20.35		
-23.80   	-118.41   	  2.52   	  35.61		 84.80   	 -35.61		
-24.41   	-118.71   	  2.67   	  45.78		 84.66   	 -30.52		
-24.41   	-118.71   	  2.85   	  40.69		 84.54   	 -25.43		
-24.11   	-118.71   	  3.01   	  45.78		 84.44   	 -20.35		
-23.50   	-118.71   	  3.19   	  45.78		 84.35   	 -25.43		
