SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  DAO     	  DAO'		  RV     	  RV'		
-100.71   	-50.66   	 93.31   	-167.85		 34.26   	-228.89		
-90.94   	-44.56   	 92.63   	-178.03		 33.35   	-239.06		
-81.48   	-38.45   	 91.92   	-188.20		 32.39   	-254.32		
-75.68   	-34.18   	 91.17   	-198.37		 31.37   	-264.50		
-74.77   	-32.35   	 90.38   	-213.63		 30.32   	-269.58		
-78.13   	-32.35   	 89.52   	-218.72		 29.24   	-284.84		
-85.14   	-33.26   	 88.65   	-223.80		 28.10   	-284.84		
-94.30   	-34.79   	 87.75   	-223.80		 26.96   	-289.93		
-103.45   	-36.01   	 86.86   	-208.54		 25.80   	-289.93		
-108.95   	-35.71   	 86.02   	-203.46		 24.64   	-289.93		
-107.73   	-33.26   	 85.21   	-183.11		 23.48   	-289.93		
-100.40   	-29.30   	 84.48   	-162.77		 22.32   	-289.93		
-91.86   	-25.63   	 83.82   	-142.42		 21.16   	-284.84		
-86.98   	-25.33   	 83.26   	-116.99		 20.02   	-274.67		
-86.98   	-28.38   	 82.79   	 -96.64		 18.92   	-269.58		
-88.50   	-32.35   	 82.40   	 -81.38		 17.84   	-264.50		
-86.67   	-33.87   	 82.07   	 -61.04		 16.79   	-249.24		
-81.18   	-32.35   	 81.83   	 -40.69		 15.79   	-239.06		
-74.16   	-29.30   	 81.67   	 -30.52		 14.83   	-228.89		
-69.89   	-27.77   	 81.55   	 -15.26		 13.92   	-218.72		
-69.89   	-28.69   	 81.48   	 -10.17		 13.04   	-203.46		
-73.55   	-31.74   	 81.44   	  -5.09		 12.23   	-198.37		
-78.43   	-35.10   	 81.42   	   0.00		 11.43   	-188.20		
-83.62   	-37.84   	 81.42   	   0.00		 10.68   	-178.03		
-87.89   	-39.06   	 81.42   	   0.00		  9.97   	-162.77		
-89.72   	-39.37   	 81.42   	 -10.17		  9.32   	-157.68		
-89.72   	-38.76   	 81.38   	 -10.17		  8.69   	-142.42		
-88.50   	-39.37   	 81.34   	 -15.26		  8.12   	-132.25		
-86.98   	-41.50   	 81.28   	 -20.35		  7.59   	-116.99		
-84.53   	-44.25   	 81.20   	 -30.52		  7.12   	-106.82		
-79.65   	-45.47   	 81.08   	 -35.61		  6.69   	 -91.56		
-72.02   	-44.86   	 80.94   	 -45.78		  6.33   	 -76.30		
-63.78   	-43.95   	 80.75   	 -45.78		  6.02   	 -61.04		
-58.29   	-44.56   	 80.57   	 -50.86		  5.78   	 -45.78		
-56.76   	-47.91   	 80.37   	 -55.95		  5.60   	 -35.61		
-58.90   	-51.88   	 80.14   	 -61.04		  5.45   	 -25.43		
-63.48   	-55.54   	 79.90   	 -55.95		  5.35   	 -15.26		
-69.27   	-57.98   	 79.67   	 -61.04		  5.29(D)	   0.00		
-75.07   	-59.51   	 79.43   	 -61.04		  5.29   	   5.09		
-81.18   	-61.34   	 79.19   	 -55.95		  5.31   	  15.26		
-86.98   	-63.48   	 78.96   	 -50.86		  5.37   	  20.35		
-91.86   	-66.53   	 78.76   	 -55.95		  5.45   	  30.52		
-95.52   	-68.66   	 78.53   	 -50.86		  5.57   	  35.61		
-96.74   	-68.97   	 78.33   	 -45.78		  5.72   	  35.61		
-94.30   	-67.44   	 78.15   	 -40.69		  5.86   	  45.78		
-88.50   	-65.92   	 77.99   	 -45.78		  6.04   	  45.78		
-81.79   	-66.53   	 77.80   	 -35.61		  6.23   	  45.78		
-75.99   	-70.50   	 77.66   	 -40.69		  6.41   	  50.86		
-71.72   	-75.99   	 77.50   	 -35.61		  6.61   	  50.86		
-68.05   	-79.96   	 77.35   	 -35.61		  6.82   	  50.86		
-64.09   	-80.87   	 77.21   	 -35.61		  7.02   	  50.86		
-61.65   	-80.57   	 77.07   	 -40.69		  7.22   	  50.86		
-63.78   	-81.18   	 76.91   	 -35.61		  7.43   	  45.78		
-71.72   	-83.92   	 76.76   	 -35.61		  7.61   	  50.86		
-83.62   	-88.20   	 76.62   	 -40.69		  7.81   	  40.69		
-94.30   	-91.55   	 76.46   	 -35.61		  7.98   	  40.69		
-98.88   	-92.16   	 76.32   	 -45.78		  8.14   	  40.69		
-95.21   	-90.33   	 76.13   	 -40.69		  8.30   	  35.61		
-84.84   	-86.98   	 75.97   	 -45.78		  8.44   	  30.52		
-73.55   	-85.14   	 75.79   	 -45.78		  8.57   	  30.52		
-67.14   	-86.67   	 75.60   	 -50.86		  8.69   	  25.43		
-66.83   	-89.42   	 75.40   	 -50.86		  8.79   	  20.35		
-68.97   	-86.06   	 75.20   	 -50.86		  8.87   	  20.35		
-67.14   	-68.66   	 74.99   	 -55.95		  8.95   	  20.35		
-57.07   	-36.32   	 74.77   	 -55.95		  9.03   	  15.26		
-40.28   	  1.53   	 74.55   	 -50.86		  9.09   	  10.17		
-24.11   	 29.91   	 74.34   	 -55.95		  9.14   	   5.09		
-12.82   	 37.54   	 74.12   	 -55.95		  9.16   	   5.09		
 -5.19   	 27.47   	 73.90   	 -55.95		  9.18   	   5.09		
  5.19   	 14.34   	 73.67   	 -55.95		  9.20   	   0.00		
 21.36   	 12.21   	 73.45   	 -55.95		  9.20   	   0.00		
 38.76   	 22.28   	 73.22   	 -50.86		  9.20   	   0.00		
 47.91   	 33.26   	 73.02   	 -50.86		  9.20   	  -5.09		
 41.50   	 31.74   	 72.82   	 -50.86		  9.18   	  -5.09		
 20.14   	 11.60   	 72.61   	 -50.86		  9.16   	  -5.09		
 -7.63   	-20.14   	 72.41   	 -45.78		  9.14   	  -5.09		
-34.18   	-50.66   	 72.23   	 -45.78		  9.11   	  -5.09		
-55.85   	-72.63   	 72.04   	 -45.78		  9.09   	  -5.09		
-73.24   	-86.67   	 71.86   	 -45.78		  9.07   	  -5.09		
-85.75   	-96.44   	 71.68   	 -45.78		  9.05   	  -5.09		
-91.86   	-105.29   	 71.50   	 -45.78		  9.03   	  -5.09		
-91.25   	-112.61   	 71.31   	 -45.78		  9.01   	  -5.09		
-86.36   	-116.88   	 71.13   	 -40.69		  8.99   	  -5.09		
-82.09   	-117.49   	 70.97   	 -45.78		  8.97   	  -5.09		
-80.87   	-115.97   	 70.78   	 -45.78		  8.95   	  -5.09		
-81.48   	-113.83   	 70.60   	 -40.69		  8.93   	   0.00		
-81.79   	-112.61   	 70.44   	 -45.78		  8.93   	   0.00		
-81.48   	-112.92   	 70.25   	 -40.69		  8.93   	  -5.09		
-81.79   	-115.05   	 70.09   	 -45.78		  8.91   	   5.09		
-84.23   	-118.71   	 69.91   	 -45.78		  8.93   	   0.00		
-88.20   	-122.38   	 69.73   	 -40.69		  8.93   	   0.00		
-91.25   	-124.51   	 69.56   	 -45.78		  8.93(E)	   5.09		
-92.16   	-124.51   	 69.38   	 -40.69		  8.95   	   0.00		
-91.86   	-125.73   	 69.22   	 -45.78		  8.95   	   5.09		
-92.77   	-131.53   	 69.03   	 -45.78		  8.97   	   5.09		
-97.35   	-146.48   	 68.85   	 -45.78		  8.99   	   5.09		
-106.51   	-167.24   	 68.67   	 -45.78		  9.01   	   5.09		
-115.66   	-178.83   	 68.48   	 -40.69		  9.03   	   5.09		
-115.36   	-153.50   	 68.32   	 -45.78		  9.05   	   5.09		
-90.03   	-57.98   	 68.14   	 -45.78		  9.07   	   5.09		
-28.38   	133.67   	 67.95   	 -45.78		  9.09   	  10.17		
 61.95   	433.65   	 67.77   	 -40.69		  9.14   	   5.09		
147.71   	828.86   	 67.61   	 -45.78		  9.16   	  10.17		
176.70   	1261.60   	 67.43   	 -45.78		  9.20   	  10.17		
-73.55   	1743.47(R)	 67.24   	 -40.69		  9.24   	  10.17		
-300.90   	1512.15   	 67.08   	 -45.78		  9.28   	  15.26		
-494.38   	925.90   	 66.90   	 -40.69		  9.34   	  15.26		
-580.44   	167.85   	 66.73   	 -40.69		  9.40   	  15.26		
-535.28   	-473.94   	 66.57   	 -35.61		  9.46   	  15.26		
-394.59   	-767.21   	 66.43   	 -35.61		  9.52   	  15.26		
-224.61   	-672.61   	 66.29   	 -40.69		  9.58   	  15.26		
-87.28   	-357.06   	 66.12   	 -35.61		  9.64   	  15.26		
-11.90   	-63.78   	 65.98   	 -35.61		  9.70   	  20.35		
  4.58   	 57.37   	 65.84   	 -35.61		  9.79   	  15.26		
-12.82   	 14.65   	 65.70   	 -30.52		  9.85   	  20.35		
-35.10   	-86.06   	 65.57   	 -35.61		  9.93   	  25.43		
-43.33   	-145.26   	 65.43   	 -35.61		 10.03   	  30.52		
-35.40   	-137.33   	 65.29   	 -30.52		 10.15   	  30.52		
-20.14   	-97.96   	 65.17   	 -35.61		 10.27   	  35.61		
 -9.46   	-71.72   	 65.03   	 -30.52		 10.42   	  35.61		
 -8.54   	-73.24   	 64.90   	 -25.43		 10.56   	  40.69		
-14.95   	-89.72   	 64.80   	 -30.52		 10.72   	  45.78		
-20.75   	-101.62   	 64.68   	 -25.43		 10.91   	  45.78		
-21.67   	-101.01   	 64.58   	 -30.52		 11.09   	  55.95		
-18.31   	-92.16   	 64.46   	 -30.52		 11.31   	  55.95		
-14.95   	-83.62   	 64.33   	 -30.52		 11.54   	  55.95		
-14.65   	-81.18   	 64.21   	 -35.61		 11.76   	  61.04		
-17.09   	-83.31   	 64.07   	 -35.61		 12.00   	  76.30		
-19.23   	-85.45   	 63.93   	 -30.52		 12.31   	  91.56		
-19.53   	-84.53   	 63.80   	 -40.69		 12.68   	  91.56		
-17.70   	-81.18   	 63.64   	 -35.61		 13.04   	 111.90		
-14.65   	-77.21   	 63.50   	 -45.78		 13.49   	 127.16		
-10.68   	-74.16   	 63.32   	 -40.69		 14.00   	 147.51		
 -5.80   	-72.33   	 63.15   	 -45.78		 14.59   	 162.77		
  1.22   	-70.50   	 62.97   	 -50.86		 15.24   	 183.11		
  9.16   	-68.36   	 62.77   	 -50.86		 15.97   	 203.46		
 16.78   	-66.22   	 62.56   	 -55.95		 16.79   	 218.72		
 22.58   	-64.09   	 62.34   	 -55.95		 17.66   	 233.98		
 25.02   	-62.56   	 62.12   	 -50.86		 18.60   	 244.15		
 23.19   	-63.17   	 61.91   	 -35.61		 19.57   	 259.41		
 17.70   	-66.83   	 61.77   	 -25.43		 20.61   	 259.41		
 10.99   	-72.33   	 61.67(D)	  10.17		 21.65   	 259.41		
  7.02   	-76.60   	 61.71   	  50.86		 22.69   	 264.50		
  9.46   	-76.90   	 61.91   	  96.64		 23.74   	 264.50		
 18.01   	-73.55   	 62.30   	 147.51		 24.80   	 269.58		
 28.69   	-69.89   	 62.89   	 208.54		 25.88   	 264.50		
 36.32   	-68.97   	 63.72   	 264.50		 26.94   	 259.41		
 40.59   	-70.50   	 64.78   	 315.36		 27.98   	 259.41		
 43.33   	-71.41   	 66.04   	 366.22		 29.01   	 249.24		
 47.61   	-69.58   	 67.51   	 406.92		 30.01   	 244.15		
 54.02   	-66.83   	 69.14   	 437.43		 30.99   	 233.98		
 60.73   	-65.92   	 70.88   	 462.87		 31.92   	 228.89		
 65.92   	-67.14   	 72.74   	 467.95		 32.84   	 213.63		
 70.19   	-67.75   	 74.61   	 467.95		 33.69   	 208.54		
 73.55   	-66.22   	 76.48   	 457.78		 34.53   	 193.29		
 75.99   	-62.87   	 78.31   	 437.43		 35.30   	 183.11		
 76.60   	-60.42   	 80.06   	 406.92		 36.03   	 172.94		
 75.99   	-60.73   	 81.69   	 371.31		 36.72   	 157.68		
 75.99   	-62.56   	 83.17   	 330.62		 37.35   	 142.42		
 78.74   	-63.48   	 84.50   	 295.01		 37.92   	 132.25		
 83.92   	-63.17   	 85.68   	 249.24		 38.45   	 116.99		
 88.81   	-63.48   	 86.67   	 208.54		 38.92   	 106.82		
 92.16   	-65.31   	 87.51   	 167.85		 39.35   	  86.47		
 96.44   	-67.75   	 88.18   	 132.25		 39.69   	  76.30		
103.45   	-69.27   	 88.71   	 101.73		 40.00   	  66.12		
114.44   	-68.66   	 89.11   	  71.21		 40.26   	  50.86		
126.34   	-66.83   	 89.40   	  50.86		 40.47   	  40.69		
136.41   	-65.00   	 89.60   	  35.61		 40.63   	  30.52		
143.13   	-63.48   	 89.75   	  30.52		 40.75   	  25.43		
146.48   	-61.65   	 89.87   	  20.35		 40.85   	  10.17		
148.62   	-59.51   	 89.95   	  20.35		 40.90   	   5.09		
149.23   	-57.98   	 90.03   	  25.43		 40.92(S)	   0.00		
148.93   	-55.24   	 90.13   	  35.61		 40.92   	  -5.09		
147.40   	-50.35   	 90.27   	  40.69		 40.90   	 -15.26		
144.04   	-41.81   	 90.44   	  55.95		 40.83   	 -15.26		
139.16   	-30.52   	 90.66   	  66.12		 40.77   	 -20.35		
133.06   	-18.01   	 90.93   	  81.38		 40.69   	 -25.43		
126.65   	 -5.19   	 91.25   	  91.56		 40.59   	 -25.43		
120.24   	  8.24   	 91.62   	  96.64		 40.49   	 -30.52		
112.61   	 22.28   	 92.00   	 106.82		 40.37   	 -35.61		
101.01   	 36.62   	 92.43   	 111.90		 40.22   	 -40.69		
 85.45   	 52.19   	 92.88   	 111.90		 40.06   	 -40.69		
 68.05   	 70.80   	 93.33   	 111.90		 39.90   	 -50.86		
 52.49   	 91.25   	 93.77   	 111.90		 39.69   	 -45.78		
 38.15   	109.56   	 94.22   	  96.64		 39.51   	 -55.95		
 22.58   	119.63   	 94.61   	  96.64		 39.29   	 -55.95		
  3.05   	118.71   	 94.99   	  76.30		 39.06   	 -55.95		
-17.40   	110.17   	 95.30   	  71.21		 38.84   	 -66.12		
-33.57   	100.40   	 95.58   	  50.86		 38.58   	 -66.12		
-42.42   	 92.47   	 95.79   	  35.61		 38.31   	 -66.12		
-46.69   	 83.92   	 95.93   	  20.35		 38.05   	 -76.30		
-51.57   	 69.58   	 96.01(S)	   0.00		 37.74   	 -71.21		
-59.81   	 48.83   	 96.01   	 -15.26		 37.46   	 -81.38		
-68.36   	 26.86   	 95.95   	 -30.52		 37.13   	 -81.38		
-72.94   	  8.54   	 95.83   	 -50.86		 36.81   	 -86.47		
-73.55   	 -4.58   	 95.63   	 -61.04		 36.46   	 -86.47		
-72.94   	-14.04   	 95.38   	 -76.30		 36.11   	 -91.56		
-74.46   	-22.28   	 95.08   	 -91.56		 35.75   	 -96.64		
-78.13   	-30.21   	 94.71   	 -96.64		 35.36   	-106.82		
-81.79   	-36.01   	 94.32   	-111.90		 34.93   	-106.82		
-82.40   	-38.45   	 93.88   	-122.07		 34.51   	-122.07		
-79.35   	-38.76   	 93.39   	-127.16		 34.02   	-127.16		
-73.55   	-38.15   	 92.88   	-137.33		 33.51   	-142.42		
-65.92   	-37.84   	 92.33   	-142.42		 32.94   	-152.59		
-58.90   	-38.15   	 91.76   	-152.59		 32.33   	-167.85		
-55.54   	-39.06   	 91.15   	-157.68		 31.66   	-178.03		
-59.51   	-41.50   	 90.52   	-162.77		 30.95   	-193.29		
-70.19   	-44.56   	 89.87   	-178.03		 30.17   	-203.46		
-83.62   	-46.69   	 89.16   	-183.11		 29.36   	-218.72		
-92.77   	-46.69   	 88.42   	-193.29		 28.48   	-223.80		
-92.47   	-43.64   	 87.65   	-208.54		 27.59   	-239.06		
-81.48   	-38.45   	 86.82   	-218.72		 26.63   	-244.15		
-65.00   	-32.65   	 85.94   	-228.89		 25.66   	-249.24		
-49.44   	-27.47   	 85.03   	-223.80		 24.66   	-259.41		
-39.67   	-24.11   	 84.13   	-223.80		 23.62   	-264.50		
-36.93   	-22.28   	 83.23   	-213.63		 22.56   	-269.58		
-39.37   	-21.06   	 82.38   	-198.37		 21.49   	-269.58		
-43.33   	-19.84   	 81.59   	-178.03		 20.41   	-269.58		
-47.91   	-19.84   	 80.87   	-162.77		 19.33   	-264.50		
-54.32   	-22.58   	 80.22   	-137.33		 18.27   	-264.50		
-62.87   	-28.08   	 79.67   	-116.99		 17.21   	-259.41		
-70.80   	-34.18   	 79.21   	 -91.56		 16.17   	-254.32		
-73.55   	-36.93   	 78.84   	 -76.30		 15.16   	-244.15		
-68.97   	-34.79   	 78.53   	 -50.86		 14.18   	-239.06		
-58.29   	-28.99   	 78.33   	 -40.69		 13.22   	-233.98		
-45.17   	-23.50   	 78.17   	 -25.43		 12.29   	-228.89		
-34.48   	-21.97   	 78.07   	 -10.17		 11.37   	-223.80		
-27.16   	-24.41   	 78.03   	 -10.17		 10.48   	-218.72		
-22.89   	-28.69   	 77.99   	   0.00		  9.60   	-203.46		
-22.28   	-32.35   	 77.99   	   5.09		  8.79   	-198.37		
-25.63   	-34.79   	 78.01   	   0.00		  8.00   	-188.20		
-32.96   	-37.23   	 78.01   	   0.00		  7.24   	-172.94		
-43.33   	-40.28   	 78.01   	  -5.09		  6.55   	-162.77		
-53.71   	-43.33   	 77.99   	  -5.09		  5.90   	-142.42		
-60.42   	-45.78   	 77.97   	 -15.26		  5.33   	-132.25		
-61.34   	-47.30   	 77.90   	 -25.43		  4.80   	-116.99		
-56.46   	-47.30   	 77.80   	 -30.52		  4.33   	-101.73		
-47.00   	-46.69   	 77.68   	 -35.61		  3.93   	 -91.56		
-36.32   	-45.47   	 77.54   	 -45.78		  3.56   	 -76.30		
-26.55   	-43.95   	 77.35   	 -45.78		  3.26   	 -61.04		
-20.45   	-42.11   	 77.17   	 -50.86		  3.01   	 -50.86		
-18.62   	-40.28   	 76.97   	 -61.04		  2.81   	 -35.61		
-21.06   	-39.06   	 76.72   	 -55.95		  2.67   	 -25.43		
-27.16   	-40.28   	 76.50   	 -61.04		  2.56   	 -15.26		
-34.18   	-43.95   	 76.26   	 -55.95		  2.50   	 -10.17		
-38.76   	-48.83   	 76.03   	 -61.04		  2.46(D)	   5.09		
-39.06   	-52.80   	 75.79   	 -55.95		  2.48   	   5.09		
-36.01   	-53.71   	 75.56   	 -55.95		  2.50   	  20.35		
-31.74   	-52.80   	 75.34   	 -50.86		  2.58   	  20.35		
-30.82   	-52.19   	 75.14   	 -50.86		  2.67   	  30.52		
-34.18   	-54.32   	 74.93   	 -45.78		  2.79   	  30.52		
-38.45   	-58.59   	 74.75   	 -45.78		  2.91   	  35.61		
-40.59   	-61.95   	 74.57   	 -40.69		  3.05   	  40.69		
-39.98   	-63.78   	 74.40   	 -40.69		  3.21   	  40.69		
-39.06   	-64.70   	 74.24   	 -35.61		  3.38   	  40.69		
-39.67   	-66.83   	 74.10   	 -35.61		  3.54   	  40.69		
-41.50   	-70.50   	 73.96   	 -35.61		  3.70   	  40.69		
-42.72   	-73.24   	 73.81   	 -35.61		  3.87   	  40.69		
-41.50   	-72.94   	 73.67   	 -35.61		  4.03   	  40.69		
-39.06   	-70.50   	 73.53   	 -35.61		  4.19   	  40.69		
-38.15   	-68.05   	 73.39   	 -35.61		  4.35   	  30.52		
-39.06   	-66.83   	 73.24   	 -35.61		  4.48   	  35.61		
-39.06   	-66.83   	 73.10   	 -35.61		  4.62   	  30.52		
-36.62   	-67.75   	 72.96   	 -40.69		  4.74   	  25.43		
-33.26   	-70.80   	 72.80   	 -45.78		  4.84   	  25.43		
-33.57   	-77.82   	 72.61   	 -40.69		  4.94   	  25.43		
-38.76   	-86.67   	 72.45   	 -45.78		  5.05   	  15.26		
-45.78   	-93.69   	 72.27   	 -50.86		  5.11   	  20.35		
-50.96   	-94.60   	 72.06   	 -45.78		  5.19   	  10.17		
-51.27   	-89.72   	 71.88   	 -50.86		  5.23   	  15.26		
-49.13   	-83.31   	 71.68   	 -50.86		  5.29   	  10.17		
-47.30   	-79.04   	 71.47   	 -55.95		  5.33   	  10.17		
-44.56   	-76.60   	 71.25   	 -50.86		  5.37   	   5.09		
-37.54   	-70.80   	 71.05   	 -55.95		  5.39   	   5.09		
-23.19   	-56.15   	 70.82   	 -50.86		  5.41   	   0.00		
 -3.05   	-30.21   	 70.62   	 -55.95		  5.41   	   0.00		
 18.01   	  2.44   	 70.40   	 -50.86		  5.41   	   0.00		
 34.79   	 32.96   	 70.19   	 -50.86		  5.41   	  -5.09		
 46.39   	 54.63   	 69.99   	 -50.86		  5.39   	  -5.09		
 56.46   	 65.61   	 69.79   	 -50.86		  5.37   	  -5.09		
 69.89   	 70.80   	 69.58   	 -50.86		  5.35   	  -5.09		
 88.81   	 77.51   	 69.38   	 -50.86		  5.33   	 -10.17		
107.73   	 87.59   	 69.18   	 -45.78		  5.29   	 -10.17		
118.41   	 94.91   	 68.99   	 -45.78		  5.25   	 -10.17		
114.44   	 90.94   	 68.81   	 -45.78		  5.21   	  -5.09		
 94.91   	 70.80   	 68.63   	 -45.78		  5.19   	 -10.17		
 65.31   	 37.23   	 68.44   	 -45.78		  5.15   	 -10.17		
 33.26   	 -1.22   	 68.26   	 -45.78		  5.11   	 -10.17		
  4.58   	-34.48   	 68.08   	 -40.69		  5.07   	 -10.17		
-18.62   	-56.76   	 67.91   	 -45.78		  5.03   	 -10.17		
-35.10   	-68.97   	 67.73   	 -45.78		  4.98   	  -5.09		
-42.72   	-74.77   	 67.55   	 -40.69		  4.96   	 -10.17		
-41.20   	-78.74   	 67.39   	 -40.69		  4.92   	  -5.09		
-33.57   	-83.62   	 67.22   	 -45.78		  4.90   	  -5.09		
-26.25   	-89.72   	 67.04   	 -45.78		  4.88   	  -5.09		
-24.72   	-94.91   	 66.86   	 -40.69		  4.86   	   0.00		
-29.91   	-97.96   	 66.69   	 -45.78		  4.86   	  -5.09		
-38.45   	-98.27   	 66.51   	 -40.69		  4.84   	   0.00		
-44.86   	-97.66   	 66.35   	 -45.78		  4.84   	   0.00		
-47.30   	-98.27   	 66.16   	 -45.78		  4.84   	   5.09		
-47.00   	-99.49   	 65.98   	 -40.69		  4.86   	   0.00		
-46.08   	-100.40   	 65.82   	 -40.69		  4.86   	   5.09		
-45.47   	-99.18   	 65.66   	 -45.78		  4.88   	   0.00		
-46.08   	-96.74   	 65.47   	 -40.69		  4.88   	   5.09		
-46.69   	-95.52   	 65.31   	 -40.69		  4.90   	   5.09		
-47.91   	-99.49   	 65.15   	 -40.69		  4.92   	  10.17		
-49.13   	-109.56   	 64.98   	 -45.78		  4.96   	   5.09		
-50.05   	-124.51   	 64.80   	 -40.69		  4.98   	   5.09		
-50.66   	-138.55   	 64.64   	 -40.69		  5.01   	   5.09		
-50.35   	-136.41   	 64.48   	 -40.69		  5.03   	  10.17		
-42.11   	-91.86   	 64.31   	 -40.69		  5.07   	   5.09		
-10.38   	 25.94   	 64.15   	 -40.69		  5.09   	  10.17		
 60.12   	241.09   	 63.99   	 -40.69		  5.13   	  10.17		
165.10   	557.56   	 63.82   	 -40.69		  5.17   	   5.09		
268.86   	953.06   	 63.66   	 -40.69		  5.19   	  15.26		
308.84   	1362.61   	 63.50   	 -45.78		  5.25   	  10.17		
 27.77   	1730.04(R)	 63.32   	 -40.69		  5.29(E)	  15.26		
-236.51   	1438.90   	 63.15   	 -35.61		  5.35   	  15.26		
-462.04   	830.08   	 63.01   	 -35.61		  5.41   	  20.35		
-564.27   	 98.88   	 62.87   	 -35.61		  5.49   	  15.26		
-519.71   	-478.52   	 62.73   	 -35.61		  5.55   	  15.26		
-372.01   	-707.40   	 62.58   	 -35.61		  5.62   	  15.26		
-195.62   	-590.52   	 62.44   	 -30.52		  5.68   	  15.26		
-53.71   	-305.18   	 62.32   	 -30.52		  5.74   	  15.26		
 27.77   	-62.56   	 62.20   	 -35.61		  5.80   	  10.17		
 54.32   	 27.77   	 62.05   	 -30.52		  5.84   	  15.26		
 45.17   	 -9.77   	 61.93   	 -35.61		  5.90   	  20.35		
 20.75   	-84.23   	 61.79   	 -35.61		  5.98   	  15.26		
 -2.44   	-125.73   	 61.65   	 -30.52		  6.04   	  25.43		
-15.26   	-122.38   	 61.53   	 -35.61		  6.14   	  25.43		
-14.95   	-101.01   	 61.38   	 -30.52		  6.25   	  30.52		
 -5.49   	-87.59   	 61.26   	 -30.52		  6.37   	  40.69		
  5.80   	-90.03   	 61.14   	 -30.52		  6.53   	  40.69		
 13.73   	-100.71   	 61.02   	 -30.52		  6.69   	  50.86		
 16.48   	-109.56   	 60.89   	 -30.52		  6.90   	  55.95		
 17.09   	-111.39   	 60.77   	 -25.43		  7.12   	  66.12		
 18.31   	-106.20   	 60.67   	 -30.52		  7.39   	  71.21		
 21.36   	-99.49   	 60.55   	 -35.61		  7.67   	  81.38		
 24.11   	-95.52   	 60.41   	 -30.52		  8.00   	  96.64		
 25.33   	-95.21   	 60.28   	 -35.61		  8.38   	 122.07		
 23.80   	-96.44   	 60.14   	 -40.69		  8.87   	 127.16		
 21.67   	-95.52   	 59.98   	 -35.61		  9.38   	 147.51		
 21.97   	-91.25   	 59.84   	 -40.69		  9.97   	 172.94		
 25.94   	-84.84   	 59.67   	 -45.78		 10.66   	 193.29		
 32.65   	-79.35   	 59.49   	 -40.69		 11.43   	 198.37		
 39.67   	-76.90   	 59.33   	 -45.78		 12.23   	 213.63		
 44.86   	-77.21   	 59.15   	 -50.86		 13.08   	 239.06		
 48.83   	-78.74   	 58.94   	 -50.86		 14.04   	 249.24		
 53.41   	-79.04   	 58.74   	 -55.95		 15.04   	 249.24		
 60.73   	-77.51   	 58.51   	 -55.95		 16.03   	 264.50		
 69.27   	-75.38   	 58.29   	 -55.95		 17.09   	 264.50		
 75.68   	-74.46   	 58.07   	 -50.86		 18.15   	 274.67		
 78.13   	-75.07   	 57.86   	 -40.69		 19.25   	 274.67		
 76.60   	-75.99   	 57.70   	 -20.35		 20.35   	 279.75		
 74.16   	-75.68   	 57.62(D)	   5.09		 21.46   	 284.84		
 73.55   	-74.46   	 57.64   	  35.61		 22.60   	 279.75		
 75.68   	-74.16   	 57.78   	  86.47		 23.72   	 274.67		
 79.35   	-74.77   	 58.13   	 137.33		 24.82   	 274.67		
 83.31   	-75.38   	 58.68   	 193.29		 25.92   	 264.50		
 88.20   	-75.07   	 59.45   	 249.24		 26.98   	 254.32		
 93.69   	-73.55   	 60.45   	 300.10		 28.00   	 244.15		
 99.79   	-72.33   	 61.65   	 350.97		 28.97   	 233.98		
105.29   	-72.63   	 63.05   	 396.74		 29.91   	 218.72		
109.25   	-74.77   	 64.64   	 427.26		 30.78   	 208.54		
112.30   	-77.82   	 66.35   	 447.61		 31.62   	 198.37		
115.97   	-80.57   	 68.14   	 462.87		 32.41   	 178.03		
121.46   	-82.40   	 69.99   	 462.87		 33.12   	 167.85		
127.56   	-83.31   	 71.84   	 452.69		 33.79   	 152.59		
132.75   	-83.92   	 73.65   	 427.26		 34.40   	 137.33		
135.80   	-85.45   	 75.36   	 401.83		 34.95   	 127.16		
136.11   	-88.50   	 76.97   	 366.22		 35.46   	 111.90		
135.80   	-92.47   	 78.43   	 325.53		 35.91   	 101.73		
136.72   	-96.44   	 79.74   	 279.75		 36.32   	  91.56		
139.77   	-99.49   	 80.85   	 233.98		 36.68   	  81.38		
145.26   	-101.93   	 81.79   	 193.29		 37.01   	  66.12		
153.50   	-102.54   	 82.56   	 147.51		 37.27   	  61.04		
163.88   	-101.93   	 83.15   	 106.82		 37.52   	  55.95		
175.48   	-99.79   	 83.58   	  71.21		 37.74   	  45.78		
187.38   	-97.66   	 83.87   	  40.69		 37.92   	  40.69		
197.75   	-97.05   	 84.03   	  20.35		 38.09   	  35.61		
205.08   	-99.18   	 84.11   	   0.00		 38.23   	  30.52		
209.66   	-101.93   	 84.11   	 -15.26		 38.35   	  30.52		
211.79   	-103.45   	 84.05   	 -25.43		 38.47   	  25.43		
212.71   	-101.93   	 83.95   	 -25.43		 38.58   	  20.35		
213.62   	-97.05   	 83.85   	 -20.35		 38.66   	  25.43		
213.93   	-90.33   	 83.76   	 -20.35		 38.76   	  20.35		
