SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RFA     	  RFA'		  RV     	  RV'		
 71.11   	 21.36   	 45.49   	 -20.35		 29.66   	 116.99		
 75.38   	 28.08   	 45.41   	 -20.35		 30.13   	 106.82		
 79.65   	 34.79   	 45.33   	 -20.35		 30.56   	  96.64		
 84.53   	 42.11   	 45.25   	 -20.35		 30.95   	  86.47		
 90.03   	 49.44   	 45.17   	 -10.17		 31.29   	  81.38		
 96.13   	 57.37   	 45.13   	  -5.09		 31.62   	  66.12		
102.54   	 65.61   	 45.11   	  10.17		 31.88   	  71.21		
108.95   	 74.46   	 45.15   	  20.35		 32.17   	  55.95		
115.05   	 84.53   	 45.23   	  40.69		 32.39   	  55.95		
120.85   	 96.13   	 45.39   	  76.30		 32.61   	  50.86		
126.65   	109.25   	 45.70   	 111.90		 32.82   	  45.78		
133.06   	122.99   	 46.14   	 152.59		 33.00   	  40.69		
140.08   	137.63   	 46.75   	 193.29		 33.16   	  45.78		
147.09   	152.59   	 47.53   	 239.06		 33.35   	  40.69		
154.72   	168.46   	 48.48   	 264.50		 33.51   	  35.61		
162.66   	184.94   	 49.54   	 274.67		 33.65   	  40.69		
171.51   	202.33   	 50.64   	 269.58		 33.81   	  45.78		
180.97   	220.34   	 51.72   	 249.24		 34.00   	  45.78		
190.73   	238.95   	 52.72   	 239.06		 34.18   	  45.78		
200.50   	258.18   	 53.67   	 218.72		 34.36   	  40.69		
209.66   	278.02   	 54.55   	 213.63		 34.53   	  45.78		
218.51   	298.46   	 55.40   	 208.54		 34.71   	  45.78		
226.75   	319.21   	 56.24   	 213.63		 34.89   	  45.78		
235.60   	339.97   	 57.09   	 218.72		 35.08   	  45.78		
244.75   	361.33   	 57.97   	 228.89		 35.26   	  45.78		
254.21   	382.39   	 58.88   	 223.80		 35.44   	  50.86		
263.06   	402.53   	 59.78   	 213.63		 35.65   	  61.04		
269.78   	421.14   	 60.63   	 203.46		 35.89   	  61.04		
272.83   	436.40   	 61.44   	 203.46		 36.13   	  66.12		
271.30   	446.47   	 62.26   	 218.72		 36.40   	  71.21		
263.98   	448.91   	 63.13   	 233.98		 36.68   	  81.38		
251.16   	440.67   	 64.07   	 244.15		 37.01   	  86.47		
232.24   	420.23   	 65.05   	 244.15		 37.35   	  91.56		
208.13   	387.88   	 66.02   	 228.89		 37.72   	  86.47		
180.66   	345.76   	 66.94   	 213.63		 38.07   	  76.30		
151.67   	297.85   	 67.79   	 203.46		 38.37   	  61.04		
122.99   	246.89   	 68.61   	 183.11		 38.62   	  45.78		
 95.52   	194.40   	 69.34   	 178.03		 38.80   	  30.52		
 70.19   	142.21   	 70.05   	 188.20		 38.92   	  15.26		
 46.39   	 91.55   	 70.80   	 198.37		 38.98   	   0.00		
 25.02   	 44.86   	 71.60   	 203.46		 38.98   	 -10.17		
  5.80   	  4.58   	 72.41   	 162.77		 38.94   	 -15.26		
-10.38   	-29.30   	 73.06   	 122.07		 38.88   	 -10.17		
-24.11   	-57.37   	 73.55   	 122.07		 38.84   	 -25.43		
-35.40   	-80.87   	 74.04   	 147.51		 38.74   	 -20.35		
-44.25   	-100.10   	 74.63   	 127.16		 38.66   	 -10.17		
-51.57   	-115.36   	 75.14   	 106.82		 38.62   	 -10.17		
-57.37   	-127.26   	 75.56   	 127.16		 38.58   	 -15.26		
-62.26   	-136.41   	 76.07   	 116.99		 38.51   	 -15.26		
-66.83   	-143.74   	 76.54   	  91.56		 38.45   	 -15.26		
-71.11   	-150.15   	 76.91   	  71.21		 38.39   	 -30.52		
-74.46   	-155.94   	 77.19   	  55.95		 38.27   	 -35.61		
-76.60   	-160.22   	 77.42   	  50.86		 38.13   	 -45.78		
-76.90   	-162.96   	 77.62   	  55.95		 37.94   	 -61.04		
-76.60   	-163.57   	 77.84   	  50.86		 37.70   	 -86.47		
-76.60   	-162.96   	 78.05   	  25.43		 37.35   	-101.73		
-76.90   	-161.44   	 78.15   	   5.09		 36.95   	-127.16		
-77.51   	-160.22   	 78.17   	  -5.09		 36.44   	-142.42		
-77.51   	-159.00   	 78.15   	   5.09		 35.87   	-162.77		
-76.90   	-158.39   	 78.17   	  15.26		 35.22   	-188.20		
-75.99   	-157.47   	 78.23   	  10.17		 34.47   	-172.94		
-74.77   	-156.25   	 78.27   	  20.35		 33.77   	-178.03		
-73.85   	-154.11   	 78.35   	  20.35		 33.06   	-213.63		
-72.63   	-151.98   	 78.43   	   0.00		 32.21   	-249.24		
-71.72   	-149.84   	 78.43   	 -25.43		 31.21   	-249.24		
-70.80   	-148.01   	 78.33   	 -40.69		 30.21   	-259.41		
-70.19   	-146.79   	 78.17   	 -61.04		 29.18   	-269.58		
-69.89   	-145.57   	 77.92   	 -61.04		 28.10   	-279.75		
-69.27   	-144.35   	 77.68   	 -50.86		 26.98   	-289.93		
-68.05   	-143.13   	 77.48   	 -45.78		 25.82   	-289.93		
-66.83   	-141.30   	 77.29   	 -45.78		 24.66   	-289.93		
-65.00   	-138.24   	 77.11   	 -66.12		 23.50   	-289.93		
-62.87   	-134.58   	 76.85   	 -86.47		 22.34   	-279.75		
-60.12   	-130.62   	 76.50   	-106.82		 21.22   	-264.50		
-57.37   	-127.56   	 76.07   	-127.16		 20.16   	-249.24		
-55.24   	-126.34   	 75.56   	-142.42		 19.17   	-233.98		
-54.02   	-126.65   	 74.99   	-152.59		 18.23   	-223.80		
-53.71   	-127.56   	 74.38   	-162.77		 17.33   	-218.72		
-53.71   	-128.48   	 73.73   	-178.03		 16.46   	-203.46		
-53.41   	-128.17   	 73.02   	-183.11		 15.65   	-193.29		
-52.49   	-126.65   	 72.29   	-178.03		 14.87   	-188.20		
-51.57   	-124.51   	 71.58   	-172.94		 14.12   	-178.03		
-50.96   	-122.38   	 70.88   	-162.77		 13.41   	-178.03		
-50.35   	-121.46   	 70.23   	-152.59		 12.70   	-172.94		
-50.05   	-121.15   	 69.62   	-147.51		 12.00   	-172.94		
-49.74   	-121.46   	 69.03   	-142.42		 11.31   	-178.03		
-49.44   	-121.46   	 68.46   	-137.33		 10.60   	-183.11		
-49.13   	-121.15   	 67.91   	-127.16		  9.87   	-183.11		
-49.44   	-120.54   	 67.41   	-132.25		  9.14   	-178.03		
-50.05   	-120.54   	 66.88   	-116.99		  8.42   	-183.11		
-50.66   	-121.15   	 66.41   	-116.99		  7.69   	-172.94		
-51.57   	-121.46   	 65.94   	-111.90		  7.00   	-152.59		
-52.49   	-121.46   	 65.49   	-111.90		  6.39   	-127.16		
-54.02   	-121.15   	 65.05   	-111.90		  5.88   	-101.73		
-55.54   	-120.54   	 64.60   	-116.99		  5.47   	 -61.04		
-56.76   	-120.85   	 64.13   	-116.99		  5.23   	 -30.52		
-57.37   	-121.46   	 63.66   	-111.90		  5.11   	   5.09		
-57.68   	-122.07   	 63.21   	-106.82		  5.13   	  30.52		
-57.98   	-121.77   	 62.79   	 -91.56		  5.25   	  50.86		
-58.29   	-120.85   	 62.42   	 -86.47		  5.45   	  50.86		
-58.59   	-118.71   	 62.08   	 -81.38		  5.66   	  55.95		
-57.37   	-114.75   	 61.75   	 -81.38		  5.88   	  55.95		
-54.32   	-107.42   	 61.42   	 -76.30		  6.10   	  35.61		
-49.44   	-95.52   	 61.12   	 -86.47		  6.25   	  20.35		
-42.72   	-80.26   	 60.77   	 -81.38		  6.33   	   5.09		
-35.40   	-63.48   	 60.45   	 -81.38		  6.35   	  -5.09		
-29.30   	-46.08   	 60.12   	 -76.30		  6.33   	 -15.26		
-24.41   	-28.08   	 59.82   	 -76.30		  6.27   	 -20.35		
-20.75   	 -8.54   	 59.51   	 -71.21		  6.19   	 -20.35		
-17.09   	  8.85   	 59.23   	 -71.21		  6.10   	 -15.26		
-13.12   	 18.31   	 58.94   	 -66.12		  6.04   	   0.00		
 -8.54   	 13.73   	 58.68   	 -66.12		  6.04   	   5.09		
 -3.66   	 -4.58   	 58.41   	 -66.12		  6.06   	  20.35		
  1.83   	-28.99   	 58.15   	 -61.04		  6.14   	  15.26		
  7.32   	-50.35   	 57.90   	 -55.95		  6.21   	  25.43		
 12.51   	-65.00   	 57.68   	 -55.95		  6.31   	  20.35		
 16.78   	-74.16   	 57.46   	 -50.86		  6.39   	  15.26		
 18.62   	-81.18   	 57.25   	 -50.86		  6.45   	  15.26		
 16.17   	-88.20   	 57.05   	 -50.86		  6.51   	  10.17		
  8.24   	-95.21   	 56.85   	 -50.86		  6.55   	   5.09		
 -5.19   	-102.54   	 56.64   	 -40.69		  6.57   	   5.09		
-21.97   	-112.00   	 56.48   	 -45.78		  6.59   	   5.09		
-39.67   	-125.12   	 56.30   	 -45.78		  6.61   	  15.26		
-54.32   	-139.77   	 56.11   	 -45.78		  6.67   	  25.43		
-64.39   	-151.06   	 55.93   	 -50.86		  6.78   	  45.78		
-70.50   	-157.17   	 55.73   	 -45.78		  6.96   	  55.95		
-73.85   	-159.30   	 55.54   	 -45.78		  7.18   	  61.04		
-75.68   	-161.13   	 55.36   	 -40.69		  7.43   	  71.21		
-76.60   	-163.27   	 55.20   	 -40.69		  7.71   	  71.21		
-76.29   	-164.49   	 55.04   	 -40.69		  8.00   	  71.21		
-75.07   	-163.27   	 54.87   	 -40.69		  8.28   	  66.12		
-73.55   	-159.61   	 54.71   	 -45.78		  8.55   	  55.95		
-72.94   	-155.94   	 54.53   	 -45.78		  8.77   	  30.52		
-73.55   	-153.50   	 54.34   	 -45.78		  8.89   	  15.26		
-74.77   	-152.89   	 54.16   	 -50.86		  8.95   	   5.09		
-75.07   	-152.28   	 53.96   	 -40.69		  8.97   	  -5.09		
-74.77   	-151.06   	 53.79   	 -40.69		  8.95   	 -15.26		
-73.55   	-148.62   	 53.63   	 -30.52		  8.89   	 -20.35		
-72.33   	-145.87   	 53.51   	 -35.61		  8.81   	 -20.35		
-70.80   	-142.52   	 53.37   	 -35.61		  8.73   	 -20.35		
-69.58   	-139.47   	 53.22   	 -40.69		  8.65   	 -15.26		
-68.36   	-138.85   	 53.06   	 -50.86		  8.59   	 -15.26		
-66.83   	-143.43   	 52.86   	 -40.69		  8.52   	  -5.09		
-64.09   	-158.69   	 52.70   	 -40.69		  8.50   	 -10.17		
-57.68   	-191.96   	 52.53   	 -30.52		  8.46   	  -5.09		
-47.00   	-242.00   	 52.41   	 -30.52		  8.44   	  -5.09		
-32.35   	-292.66   	 52.29   	 -35.61		  8.42   	  10.17		
-10.07   	-313.42   	 52.15   	 -35.61		  8.46   	  15.26		
 27.47   	-267.64   	 52.00   	 -35.61		  8.52   	  15.26		
 92.77   	-128.78   	 51.86   	 -30.52		  8.59   	  25.43		
194.40   	111.69   	 51.74   	 -25.43		  8.69   	  25.43		
322.57   	444.34   	 51.64   	 -30.52		  8.79   	  35.61		
448.30   	847.78   	 51.52   	 -35.61		  8.93   	  35.61		
534.36   	1277.77   	 51.37   	 -30.52		  9.07   	  35.61		
545.96   	1651.61   	 51.25   	 -40.69		  9.22   	  35.61		
463.87   	1862.79(R)	 51.09   	 -35.61		  9.36   	  20.35		
 52.19   	1542.05   	 50.95   	 -40.69		  9.44   	  20.35		
-203.86   	1087.34   	 50.78   	 -35.61		  9.52   	  10.17		
-417.48   	602.72   	 50.64   	 -30.52		  9.56   	   0.00		
-538.33   	205.38   	 50.52   	 -30.52		  9.56   	  -5.09		
-550.54   	-55.85   	 50.40   	 -30.52		  9.54   	 -10.17		
-477.91   	-193.79   	 50.27   	 -30.52		  9.50   	 -10.17		
-366.82   	-243.84   	 50.15   	 -40.69		  9.46   	 -15.26		
-257.87   	-235.60   	 49.99   	 -35.61		  9.40   	 -10.17		
-172.73   	-191.35   	 49.85   	 -40.69		  9.36   	   0.00		
-114.14   	-134.58   	 49.68   	 -30.52		  9.36   	   5.09		
-77.21   	-90.94   	 49.56   	 -25.43		  9.38   	  25.43		
-55.85   	-77.82   	 49.46   	 -15.26		  9.48   	  45.78		
-43.64   	-92.77   	 49.40   	 -20.35		  9.66   	  61.04		
-35.71   	-117.49   	 49.32   	 -20.35		  9.91   	  86.47		
-27.77   	-133.06   	 49.24   	 -25.43		 10.25   	  91.56		
-20.45   	-133.06   	 49.14   	 -25.43		 10.62   	  96.64		
-15.56   	-123.60   	 49.03   	 -30.52		 11.01   	  96.64		
-13.12   	-114.14   	 48.91   	 -30.52		 11.39   	 122.07		
-10.99   	-109.56   	 48.79   	 -30.52		 11.88   	 132.25		
 -7.63   	-109.25   	 48.67   	 -25.43		 12.41   	 137.33		
 -3.66   	-109.25   	 48.57   	 -25.43		 12.96   	 127.16		
  0.31   	-106.51   	 48.46   	 -25.43		 13.47   	 152.59		
  3.05   	-101.32   	 48.36   	 -20.35		 14.08   	 172.94		
  4.58   	-96.13   	 48.28   	 -20.35		 14.77   	 188.20		
  5.80   	-92.16   	 48.20   	 -25.43		 15.52   	 244.15		
  8.85   	-86.98   	 48.10   	 -30.52		 16.50   	 254.32		
 11.29   	-84.53   	 47.98   	 -25.43		 17.52   	 259.41		
 14.34   	-80.87   	 47.87   	 -25.43		 18.56   	 244.15		
 17.70   	-75.68   	 47.77   	 -20.35		 19.53   	 223.80		
 21.06   	-69.58   	 47.69   	 -20.35		 20.43   	 208.54		
 23.50   	-63.17   	 47.61   	 -15.26		 21.26   	 193.29		
 25.02   	-57.68   	 47.55   	 -25.43		 22.03   	 172.94		
 25.94   	-54.32   	 47.45   	 -25.43		 22.73   	 157.68		
 26.86   	-52.19   	 47.34   	 -30.52		 23.36   	 147.51		
 28.38   	-50.05   	 47.22   	 -30.52		 23.95   	 132.25		
 31.13   	-46.08   	 47.10   	 -25.43		 24.48   	 132.25		
 34.18   	-40.28   	 47.00   	 -25.43		 25.00   	 132.25		
 37.23   	-33.57   	 46.90   	 -20.35		 25.53   	 127.16		
 40.28   	-27.47   	 46.82   	 -15.26		 26.04   	 132.25		
 43.64   	-22.58   	 46.75   	 -15.26		 26.57   	 132.25		
 47.91   	-18.01   	 46.69   	 -25.43		 27.10   	 132.25		
 53.41   	-12.51   	 46.59   	 -35.61		 27.63   	 127.16		
 58.90   	 -5.19   	 46.45   	 -35.61		 28.14   	 127.16		
 63.78   	  3.05   	 46.31   	 -35.61		 28.65   	 122.07		
 67.44   	 11.90   	 46.16   	 -25.43		 29.14   	 116.99		
 70.80   	 19.53   	 46.06   	 -20.35		 29.60   	 101.73		
 74.16   	 26.25   	 45.98   	 -15.26		 30.01   	 101.73		
 77.82   	 32.96   	 45.92   	 -10.17		 30.42   	  91.56		
 82.40   	 40.59   	 45.88   	 -10.17		 30.78   	  81.38		
 87.89   	 49.74   	 45.84   	 -15.26		 31.11   	  81.38		
 93.69   	 59.81   	 45.78   	  -5.09		 31.43   	  76.30		
100.10   	 70.80   	 45.76   	   5.09		 31.74   	  66.12		
106.51   	 81.18   	 45.78   	  20.35		 32.00   	  61.04		
112.61   	 91.55   	 45.86   	  40.69		 32.25   	  55.95		
119.02   	102.23   	 46.02   	  61.04		 32.47   	  50.86		
125.73   	114.14   	 46.27   	 106.82		 32.68   	  45.78		
133.36   	127.26   	 46.69   	 142.42		 32.86   	  40.69		
141.30   	142.21   	 47.26   	 188.20		 33.02   	  35.61		
149.23   	158.39   	 48.02   	 223.80		 33.16   	  35.61		
157.78   	175.78   	 48.91   	 254.32		 33.31   	  35.61		
166.63   	194.40   	 49.93   	 264.50		 33.45   	  35.61		
176.09   	213.93   	 50.99   	 254.32		 33.59   	  30.52		
185.55   	233.76   	 52.00   	 249.24		 33.71   	  40.69		
194.70   	253.60   	 53.00   	 239.06		 33.88   	  35.61		
203.55   	272.52   	 53.96   	 223.80		 34.02   	  40.69		
212.10   	291.44   	 54.85   	 218.72		 34.18   	  40.69		
220.64   	310.06   	 55.73   	 213.63		 34.34   	  50.86		
229.19   	329.28   	 56.58   	 218.72		 34.55   	  45.78		
237.73   	349.12   	 57.46   	 223.80		 34.73   	  45.78		
246.28   	370.18   	 58.35   	 218.72		 34.91   	  40.69		
254.52   	390.93   	 59.23   	 213.63		 35.08   	  50.86		
261.54   	411.07   	 60.08   	 208.54		 35.28   	  61.04		
266.72   	428.77   	 60.92   	 208.54		 35.52   	  55.95		
268.55   	442.50   	 61.75   	 203.46		 35.75   	  66.12		
265.81   	450.44   	 62.56   	 213.63		 36.01   	  66.12		
257.57   	449.83   	 63.42   	 218.72		 36.28   	  81.38		
243.23   	439.45   	 64.29   	 223.80		 36.60   	  91.56		
223.39   	417.48   	 65.19   	 233.98		 36.97   	  91.56		
198.67   	384.52   	 66.12   	 233.98		 37.33   	  91.56		
171.20   	342.41   	 67.06   	 233.98		 37.70   	  86.47		
142.52   	294.49   	 68.00   	 228.89		 38.05   	  81.38		
114.75   	243.53   	 68.91   	 213.63		 38.37   	  55.95		
 88.50   	192.57   	 69.77   	 188.20		 38.60   	  45.78		
 64.09   	143.13   	 70.52   	 172.94		 38.78   	  25.43		
 41.81   	 96.44   	 71.21   	 172.94		 38.88   	   5.09		
 21.36   	 53.10   	 71.90   	 178.03		 38.90   	 -10.17		
  2.75   	 13.43   	 72.61   	 172.94		 38.86   	 -20.35		
-13.73   	-21.67   	 73.31   	 142.42		 38.78   	 -25.43		
-27.77   	-51.57   	 73.88   	 122.07		 38.68   	 -30.52		
-39.98   	-75.99   	 74.36   	 147.51		 38.56   	 -25.43		
-50.35   	-95.52   	 74.95   	 147.51		 38.45   	 -30.52		
-58.59   	-110.47   	 75.54   	 106.82		 38.33   	 -25.43		
-65.00   	-122.07   	 75.97   	  91.56		 38.23   	 -15.26		
-69.27   	-131.23   	 76.34   	 106.82		 38.17   	 -25.43		
-72.02   	-138.55   	 76.76   	  96.64		 38.07   	 -20.35		
-74.46   	-144.96   	 77.15   	  55.95		 37.99   	 -25.43		
-76.90   	-150.15   	 77.38   	  55.95		 37.88   	 -30.52		
-79.35   	-153.81   	 77.60   	  66.12		 37.76   	 -45.78		
-81.48   	-156.25   	 77.86   	  61.04		 37.58   	 -55.95		
-82.70   	-157.47   	 78.11   	  61.04		 37.35   	 -71.21		
-82.70   	-158.08   	 78.35   	  61.04		 37.07   	-101.73		
-82.09   	-157.78   	 78.60   	  35.61		 36.66   	-122.07		
-81.18   	-157.47   	 78.74   	  30.52		 36.17   	-142.42		
-80.26   	-156.86   	 78.86   	  45.78		 35.61   	-172.94		
-79.65   	-155.94   	 79.04   	  30.52		 34.91   	-193.29		
-79.35   	-155.33   	 79.17   	   5.09		 34.14   	-193.29		
-79.04   	-154.11   	 79.19   	 -30.52		 33.37   	-183.11		
-79.04   	-153.20   	 79.06   	 -45.78		 32.63   	-228.89		
-79.04   	-152.28   	 78.88   	 -55.95		 31.72   	-259.41		
-78.43   	-151.37   	 78.66   	 -50.86		 30.68   	-259.41		
-77.51   	-150.45   	 78.45   	 -35.61		 29.64   	-269.58		
-76.29   	-149.23   	 78.31   	 -10.17		 28.57   	-284.84		
-74.46   	-148.01   	 78.27   	   5.09		 27.43   	-289.93		
-72.94   	-146.48   	 78.29   	   0.00		 26.27   	-289.93		
-71.41   	-145.57   	 78.29   	 -25.43		 25.11   	-295.01		
-70.50   	-144.96   	 78.19   	 -61.04		 23.93   	-284.84		
-69.89   	-144.04   	 77.94   	-111.90		 22.79   	-284.84		
-69.27   	-142.82   	 77.50   	-137.33		 21.65   	-269.58		
-68.36   	-140.99   	 76.95   	-147.51		 20.57   	-249.24		
-66.83   	-138.24   	 76.36   	-147.51		 19.57   	-239.06		
-65.31   	-136.11   	 75.77   	-132.25		 18.62   	-218.72		
-63.78   	-135.19   	 75.24   	-122.07		 17.74   	-213.63		
-62.87   	-135.80   	 74.75   	-116.99		 16.89   	-198.37		
-62.56   	-137.02   	 74.28   	-122.07		 16.09   	-188.20		
-61.95   	-137.33   	 73.79   	-137.33		 15.34   	-183.11		
-60.73   	-136.41   	 73.24   	-157.68		 14.61   	-172.94		
-59.20   	-134.58   	 72.61   	-183.11		 13.92   	-167.85		
-57.98   	-133.36   	 71.88   	-203.46		 13.25   	-162.77		
-57.68   	-133.36   	 71.07   	-193.29		 12.59   	-162.77		
-57.98   	-134.28   	 70.29   	-188.20		 11.94   	-162.77		
-58.59   	-135.19   	 69.54   	-167.85		 11.29   	-172.94		
-58.59   	-134.58   	 68.87   	-142.42		 10.60   	-167.85		
-57.68   	-132.75   	 68.30   	-116.99		  9.93   	-172.94		
-56.46   	-130.31   	 67.83   	 -96.64		  9.24   	-183.11		
-55.54   	-129.39   	 67.45   	 -96.64		  8.50   	-178.03		
-55.85   	-129.70   	 67.06   	 -96.64		  7.79   	-167.85		
-56.76   	-131.23   	 66.67   	-111.90		  7.12   	-142.42		
-57.98   	-132.45   	 66.23   	-127.16		  6.55   	-116.99		
-58.59   	-132.75   	 65.72   	-137.33		  6.08   	 -81.38		
-58.59   	-132.14   	 65.17   	-137.33		  5.76   	 -45.78		
-58.90   	-132.14   	 64.62   	-127.16		  5.57   	  -5.09		
-58.90   	-132.45   	 64.11   	-101.73		  5.55   	  30.52		
-59.20   	-133.36   	 63.70   	 -86.47		  5.68   	  55.95		
-59.81   	-133.67   	 63.36   	 -76.30		  5.90   	  71.21		
-60.73   	-133.06   	 63.05   	 -76.30		  6.19   	  76.30		
-61.34   	-132.14   	 62.75   	 -76.30		  6.49   	  66.12		
-61.65   	-129.39   	 62.44   	 -81.38		  6.75   	  45.78		
-60.12   	-123.60   	 62.12   	 -86.47		  6.94   	  25.43		
-56.15   	-113.53   	 61.77   	 -86.47		  7.04   	   5.09		
-50.35   	-99.18   	 61.42   	 -86.47		  7.06   	 -20.35		
-43.95   	-82.40   	 61.08   	 -81.38		  6.98   	 -25.43		
-37.84   	-64.39   	 60.75   	 -81.38		  6.88   	 -30.52		
-32.96   	-45.47   	 60.43   	 -66.12		  6.75   	 -30.52		
-28.69   	-25.02   	 60.16   	 -66.12		  6.63   	 -20.35		
-25.02   	 -5.19   	 59.90   	 -61.04		  6.55   	  -5.09		
-21.36   	  8.54   	 59.65   	 -66.12		  6.53   	  10.17		
-18.01   	  9.46   	 59.39   	 -61.04		  6.57   	  20.35		
-14.65   	 -4.88   	 59.15   	 -71.21		  6.65   	  35.61		
-11.29   	-28.99   	 58.86   	 -66.12		  6.80   	  45.78		
 -7.32   	-53.41   	 58.60   	 -55.95		  6.98   	  40.69		
 -2.14   	-71.72   	 58.37   	 -50.86		  7.14   	  40.69		
  3.36   	-82.09   	 58.17   	 -50.86		  7.30   	  30.52		
  7.32   	-88.50   	 57.97   	 -45.78		  7.43   	  20.35		
  7.32   	-93.99   	 57.78   	 -50.86		  7.51   	  20.35		
  1.53   	-100.10   	 57.58   	 -45.78		  7.59   	  10.17		
-10.38   	-107.12   	 57.40   	 -50.86		  7.63   	  10.17		
-27.47   	-116.27   	 57.19   	 -40.69		  7.67   	  10.17		
-46.08   	-128.48   	 57.03   	 -45.78		  7.71   	  20.35		
-62.56   	-141.91   	 56.85   	 -45.78		  7.79   	  25.43		
-74.16   	-152.89   	 56.66   	 -50.86		  7.89   	  35.61		
-80.57   	-159.30   	 56.46   	 -45.78		  8.04   	  40.69		
-83.01   	-162.05   	 56.28   	 -40.69		  8.20   	  45.78		
-83.62   	-164.18   	 56.11   	 -40.69		  8.38   	  55.95		
-84.23   	-166.63   	 55.95   	 -40.69		  8.61   	  61.04		
-84.53   	-168.76   	 55.79   	 -45.78		  8.85   	  61.04		
-84.53   	-169.37   	 55.61   	 -45.78		  9.09   	  50.86		
-83.92   	-167.54   	 55.42   	 -45.78		  9.30   	  40.69		
-83.01   	-164.79   	 55.24   	 -45.78		  9.46   	  30.52		
-82.40   	-161.74   	 55.06   	 -45.78		  9.58   	  20.35		
-81.79   	-158.69   	 54.87   	 -40.69		  9.66   	   5.09		
-81.48   	-155.33   	 54.71   	 -35.61		  9.68   	  -5.09		
-80.57   	-152.28   	 54.57   	 -30.52		  9.66   	 -15.26		
-79.65   	-149.54   	 54.45   	 -40.69		  9.60   	 -20.35		
-78.43   	-147.40   	 54.28   	 -35.61		  9.52   	 -20.35		
-77.21   	-145.26   	 54.14   	 -40.69		  9.44   	 -20.35		
-76.60   	-142.82   	 53.98   	 -45.78		  9.36   	 -15.26		
-76.29   	-141.91   	 53.79   	 -40.69		  9.30   	  -5.09		
-76.60   	-145.57   	 53.63   	 -35.61		  9.28   	   5.09		
-75.68   	-158.08   	 53.49   	 -35.61		  9.30   	  10.17		
-70.80   	-187.07   	 53.35   	 -35.61		  9.34   	  20.35		
-60.73   	-234.07   	 53.20   	 -30.52		  9.42   	  25.43		
-45.47   	-286.56   	 53.08   	 -35.61		  9.52   	  30.52		
-24.41   	-316.47   	 52.94   	 -35.61		  9.64   	  25.43		
  8.24   	-287.17   	 52.80   	 -30.52		  9.75   	  30.52		
 63.78   	-167.85   	 52.68   	 -30.52		  9.87   	  25.43		
152.28   	 54.93   	 52.55   	 -25.43		  9.97   	  20.35		
270.08   	376.28   	 52.45   	 -30.52		 10.05   	  25.43		
393.37   	776.06   	 52.33   	 -35.61		 10.15   	  15.26		
485.84   	1216.74   	 52.19   	 -40.69		 10.21   	  15.26		
513.31   	1624.76   	 52.02   	 -45.78		 10.27   	  15.26		
453.80   	1894.23(R)	 51.84   	 -35.61		 10.34   	   5.09		
 91.25   	1696.47   	 51.70   	 -30.52		 10.36   	   0.00		
-151.37   	1258.24   	 51.58   	 -25.43		 10.36   	   0.00		
-367.13   	748.90   	 51.47   	 -25.43		 10.36   	  -5.09		
-503.85   	304.26   	 51.37   	 -35.61		 10.34   	   0.00		
-538.33   	 -0.61   	 51.23   	 -35.61		 10.34   	 -10.17		
-483.70   	-162.96   	 51.09   	 -40.69		 10.29   	 -10.17		
-380.55   	-220.03   	 50.93   	 -40.69		 10.25   	  -5.09		
-271.61   	-213.32   	 50.76   	 -30.52		 10.23   	   5.09		
-183.41   	-173.03   	 50.64   	 -25.43		 10.25   	  10.17		
-122.99   	-123.60   	 50.54   	 -25.43		 10.29   	  20.35		
-85.75   	-86.67   	 50.44   	 -30.52		 10.38   	  71.21		
-64.39   	-76.60   	 50.32   	 -35.61		 10.66   	  81.38		
-52.49   	-91.25   	 50.17   	 -35.61		 10.99   	  91.56		
-44.86   	-114.75   	 50.03   	 -35.61		 11.35   	 101.73		
-37.54   	-130.00   	 49.89   	 -30.52		 11.76   	  91.56		
-31.13   	-130.31   	 49.77   	 -25.43		 12.13   	  91.56		
-26.55   	-121.15   	 49.66   	 -20.35		 12.49   	  96.64		
-24.41   	-112.00   	 49.58   	 -20.35		 12.88   	 106.82		
-22.89   	-107.73   	 49.50   	 -15.26		 13.31   	 106.82		
-20.75   	-107.73   	 49.44   	 -25.43		 13.73   	 116.99		
-17.70   	-108.64   	 49.34   	 -25.43		 14.20   	 127.16		
-14.95   	-106.51   	 49.24   	 -30.52		 14.71   	 147.51		
-12.21   	-101.32   	 49.11   	 -35.61		 15.30   	 162.77		
 -9.77   	-94.91   	 48.97   	 -35.61		 15.95   	 188.20		
 -7.02   	-89.72   	 48.83   	 -25.43		 16.70   	 244.15		
 -2.75   	-83.31   	 48.73   	 -15.26		 17.68   	 274.67		
 -1.53   	-80.26   	 48.67   	 -15.26		 18.78   	 264.50		
 -0.31   	-76.90   	 48.61   	 -15.26		 19.84   	 254.32		
  1.22   	-72.33   	 48.55   	 -20.35		 20.85   	 239.06		
  3.97   	-67.14   	 48.46   	 -25.43		 21.81   	 233.98		
  7.02   	-61.65   	 48.36   	 -35.61		 22.75   	 208.54		
  9.77   	-56.15   	 48.22   	 -30.52		 23.58   	 188.20		
 12.21   	-50.66   	 48.10   	 -30.52		 24.33   	 167.85		
