SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  DAO     	  DAO'		  RV     	  RV'		
-68.97   	 -7.02   	 64.56   	 -96.64		 25.57   	-269.58		
-69.27   	 -6.41   	 64.17   	-106.82		 24.50   	 -81.38		
-69.27   	 -3.97   	 63.74   	-142.42		 24.17   	  61.04		
-68.66   	 -1.53   	 63.17   	-157.68		 24.41   	-274.67		
-68.36   	 -1.53   	 62.54   	-162.77		 23.32   	-457.78		
-68.36   	 -4.27   	 61.89   	-198.37		 21.49   	 -86.47		
-67.75   	 -7.93   	 61.10   	-218.72		 21.14   	 -45.78		
-66.22   	-10.38   	 60.22   	-208.54		 20.96   	-467.95		
-63.78   	-10.68   	 59.39   	-244.15		 19.08   	-518.82		
-60.42   	-10.07   	 58.41   	-274.67		 17.01   	-106.82		
-57.68   	-10.68   	 57.31   	-274.67		 16.58   	  -5.09		
-55.85   	-14.04   	 56.22   	-264.50		 16.56   	-422.18		
-54.93   	-17.40   	 55.16   	-269.58		 14.87   	-610.37		
-54.32   	-18.92   	 54.08   	-249.24		 12.43   	-376.40		
-53.71   	-17.09   	 53.08   	-188.20		 10.93   	-274.67		
-52.19   	-14.04   	 52.33   	-142.42		  9.83   	-386.57		
-50.96   	-11.29   	 51.76   	-101.73		  8.28   	-467.95		
-50.05   	-10.99   	 51.35   	 -50.86		  6.41   	-381.48		
-49.44   	-11.60   	 51.15   	   5.09		  4.88   	-274.67		
-48.22   	-12.21   	 51.17   	  45.78		  3.78   	-325.53		
-47.00   	-12.21   	 51.35   	  55.95		  2.48   	-340.79		
-46.39   	-12.51   	 51.58   	  71.21		  1.12   	-162.77		
-47.00   	-13.43   	 51.86   	  91.56		  0.47   	-315.36		
-48.22   	-14.95   	 52.23   	  76.30		 -0.79   	-549.34		
-49.13   	-15.26   	 52.53   	  35.61		 -2.99   	-122.07		
-49.13   	-13.43   	 52.68   	  30.52		 -3.48   	 116.99		
-47.91   	-10.38   	 52.80   	  10.17		 -3.01   	-228.89		
-47.00   	 -7.63   	 52.84   	 -40.69		 -3.93   	-437.43		
-47.30   	 -6.41   	 52.68   	 -66.12		 -5.68   	-213.63		
-47.91   	 -6.41   	 52.41   	 -76.30		 -6.53   	 116.99		
-48.83   	 -7.02   	 52.11   	-111.90		 -6.06   	  55.95		
-48.83   	 -7.93   	 51.66   	-122.07		 -5.84   	-228.89		
-48.22   	 -9.16   	 51.17   	-127.16		 -6.75   	-162.77		
-48.52   	-11.29   	 50.66   	-132.25		 -7.41   	  96.64		
-49.44   	-13.73   	 50.13   	-116.99		 -7.02   	 223.80		
-50.96   	-15.87   	 49.66   	-101.73		 -6.12   	 269.58		
-51.57   	-16.78   	 49.26   	 -81.38		 -5.05   	 127.16		
-50.96   	-16.48   	 48.93   	 -50.86		 -4.54   	  15.26		
-48.83   	-14.65   	 48.73   	 -45.78		 -4.48   	 178.03		
-45.47   	-11.60   	 48.55   	 -20.35		 -3.76   	 310.27		
-41.20   	 -6.71   	 48.46   	   0.00		 -2.52   	 208.54		
-35.71   	  1.53   	 48.46   	  -5.09		 -1.69   	 -30.52		
-28.99   	 14.04   	 48.44   	   5.09		 -1.81   	-106.82		
-21.06   	 31.43   	 48.46   	  35.61		 -2.24   	 279.75		
-11.90   	 52.19   	 48.61   	  25.43		 -1.12   	 498.47		
 -2.75   	 73.55   	 48.71   	  30.52		  0.87   	 -20.35		
  5.80   	 90.94   	 48.83   	  25.43		  0.79   	-412.00		
 12.51   	101.62   	 48.93   	  10.17		 -0.85   	 162.77		
 18.01   	104.98   	 48.97   	  10.17		 -0.20   	 549.34		
 22.28   	103.45   	 49.01   	  -5.09		  1.99   	  45.78		
 26.55   	101.62   	 48.99   	 -25.43		  2.18   	-300.10		
 32.35   	101.01   	 48.89   	 -25.43		  0.98   	 -91.56		
 41.50   	 98.88   	 48.79   	 -45.78		  0.61   	 320.45		
 54.93   	 92.47   	 48.61   	 -66.12		  1.89   	 284.84		
 69.27   	 79.35   	 48.34   	 -76.30		  3.03   	-228.89		
 78.43   	 59.51   	 48.04   	 -66.12		  2.12   	-254.32		
 77.21   	 37.84   	 47.77   	 -71.21		  1.10   	 254.32		
 62.87   	 18.92   	 47.49   	 -81.38		  2.12   	 300.10		
 37.84   	  3.36   	 47.16   	 -66.12		  3.32   	-203.46		
  7.02   	-10.38   	 46.90   	 -71.21		  2.50   	-305.19		
-23.50   	-25.02   	 46.61   	 -55.95		  1.28   	  91.56		
-49.44   	-41.50   	 46.39   	 -50.86		  1.65   	 228.89		
-66.53   	-57.37   	 46.18   	 -50.86		  2.56   	   5.09		
-72.02   	-66.83   	 45.98   	 -35.61		  2.58   	-122.07		
-68.05   	-68.05   	 45.84   	 -25.43		  2.10   	  45.78		
-59.51   	-62.87   	 45.74   	 -25.43		  2.28   	 106.82		
-52.80   	-57.07   	 45.64   	 -15.26		  2.71   	  35.61		
-50.96   	-54.63   	 45.57   	 -20.35		  2.85   	 116.99		
-53.41   	-56.15   	 45.49   	 -15.26		  3.32   	 142.42		
-57.37   	-58.29   	 45.43   	 -15.26		  3.89   	  20.35		
-59.51   	-58.90   	 45.37   	 -20.35		  3.97   	   5.09		
-59.81   	-57.37   	 45.29   	 -25.43		  3.99   	 157.68		
-62.56   	-57.07   	 45.19   	 -15.26		  4.62   	 213.63		
-71.11   	-60.42   	 45.13   	 -25.43		  5.47   	 122.07		
-85.75   	-62.26   	 45.03   	 -35.61		  5.96   	  91.56		
-94.60   	-49.13   	 44.88   	 -35.61		  6.33   	 152.59		
-76.60   	 -0.31   	 44.74   	 -35.61		  6.94   	  86.47		
-13.43   	105.90   	 44.60   	 -45.78		  7.28   	 -10.17		
 94.91   	278.02   	 44.41   	 -40.69		  7.24   	  10.17		
215.15   	496.52   	 44.25   	 -35.61		  7.28   	  66.12		
286.25   	694.58(R)	 44.11   	 -96.64		  7.55   	  61.04		
123.29   	627.14   	 43.72   	 -30.52		  7.79   	-178.03		
-61.34   	284.42   	 43.60   	 -30.52		  7.08   	 -25.43		
-217.29   	-151.98   	 43.48   	 -40.69		  6.98   	 188.20		
-288.70   	-514.53   	 43.32   	 -25.43		  7.73   	  81.38		
-278.32   	-681.46   	 43.21   	 -10.17		  8.06   	-127.16		
-234.38   	-651.55   	 43.17   	 -25.43		  7.55   	 -91.56		
-202.03   	-518.19   	 43.07   	 -25.43		  7.18   	  76.30		
-189.51   	-381.16   	 42.97   	 -15.26		  7.49   	 132.25		
-175.78   	-285.03   	 42.91   	 -15.26		  8.02   	  61.04		
-139.16   	-218.20   	 42.85   	 -25.43		  8.26   	  35.61		
-83.01   	-153.50   	 42.75   	 -25.43		  8.40   	  45.78		
-29.30   	-85.75   	 42.64   	 -25.43		  8.59   	  76.30		
  1.22   	-31.13   	 42.54   	 -35.61		  8.89   	 157.68		
  7.02   	 -4.27   	 42.40   	 -40.69		  9.52   	 244.15		
  0.61   	 -2.75   	 42.24   	 -40.69		 10.50   	 264.50		
 -3.66   	-10.99   	 42.08   	 -35.61		 11.56   	 295.01		
 -0.92   	-15.87   	 41.93   	 -50.86		 12.74   	 345.88		
  6.71   	-13.43   	 41.73   	 -50.86		 14.12   	 371.31		
 14.04   	 -6.10   	 41.53   	 -45.78		 15.61   	 386.57		
 17.70   	  2.14   	 41.34   	 -45.78		 17.15   	 437.43		
 18.01   	  7.02   	 41.16   	 -61.04		 18.90   	 488.30		
 16.48   	  8.24   	 40.92   	 -66.12		 20.85   	 483.21		
 15.87   	  7.63   	 40.65   	 -55.95		 22.79   	 442.52		
 16.48   	  8.54   	 40.43   	 -55.95		 24.56   	 432.35		
 18.31   	 11.60   	 40.20   	-122.07		 26.29   	 829.09		
 21.06   	 18.31   	 39.72   	 -35.61		 29.60   	 325.53		
 21.67   	 20.14   	 39.57   	   0.00		 30.91   	 254.32		
 22.58   	 21.36   	 39.57   	  50.86		 31.92   	 208.54		
 24.11   	 22.89   	 39.78   	 142.42		 32.76   	 203.46		
 26.55   	 25.33   	 40.35   	 259.41		 33.57   	 172.94		
 29.30   	 28.08   	 41.38   	 396.74		 34.26   	 101.73		
 31.74   	 30.52   	 42.97   	 544.25		 34.67   	  61.04		
 34.18   	 31.74   	 45.15   	 666.32		 34.91   	  40.69		
 36.01   	 32.35   	 47.81   	 773.14		 35.08   	  35.61		
 39.06   	 33.57   	 50.91   	 818.92		 35.22   	   5.09		
 43.03   	 37.23   	 54.18   	 824.00		 35.24   	 -40.69		
 47.91   	 42.11   	 57.48   	 788.40		 35.08   	 -61.04		
 52.80   	 47.61   	 60.63   	 696.84		 34.83   	 -40.69		
 57.07   	 52.80   	 63.42   	 569.68		 34.67   	 -61.04		
 61.04   	 57.37   	 65.70   	 422.18		 34.43   	-111.90		
 65.00   	 61.65   	 67.39   	 259.41		 33.98   	  40.69		
 69.58   	 66.53   	 68.42   	  66.12		 34.14   	  66.12		
 74.46   	 72.02   	 68.69   	 -55.95		 34.40   	-300.10		
 79.35   	 78.13   	 68.46   	-178.03		 33.20   	-111.90		
 83.92   	 84.84   	 67.75   	-274.67		 32.76   	 274.67		
 89.11   	 92.16   	 66.65   	-325.53		 33.86   	 -40.69		
 95.83   	100.10   	 65.35   	-350.97		 33.69   	-269.58		
103.45   	108.64   	 63.95   	-330.62		 32.61   	  86.47		
110.78   	118.41   	 62.62   	-279.75		 32.96   	 233.98		
117.19   	129.39   	 61.51   	-325.53		 33.90   	-122.07		
127.87   	154.72   	 60.20   	 -30.52		 33.41   	 116.99		
133.97   	168.76   	 60.08   	  50.86		 33.88   	 198.37		
140.69   	182.50   	 60.28   	 142.42		 34.67   	  45.78		
147.09   	194.70   	 60.85   	 228.89		 34.85   	 -15.26		
151.06   	204.77   	 61.77   	 295.01		 34.79   	 127.16		
153.20   	214.23   	 62.95   	 340.79		 35.30   	 162.77		
154.42   	224.61   	 64.31   	 376.40		 35.95   	  45.78		
155.64   	236.82   	 65.82   	 386.57		 36.13   	  50.86		
157.47   	250.24   	 67.36   	 371.31		 36.34   	 142.42		
159.00   	263.06   	 68.85   	 345.88		 36.91   	 101.73		
159.91   	274.66   	 70.23   	 310.27		 37.31   	  55.95		
160.22   	285.34   	 71.47   	 249.24		 37.54   	  91.56		
160.83   	296.33   	 72.47   	 178.03		 37.90   	  86.47		
162.05   	308.23   	 73.18   	 132.25		 38.25   	  45.78		
162.96   	319.21   	 73.71   	  76.30		 38.43   	  40.69		
162.35   	326.23   	 74.02   	   5.09		 38.60   	  66.12		
158.69   	327.15   	 74.04   	 -45.78		 38.86   	  55.95		
150.15   	320.74   	 73.86   	 -91.56		 39.08   	   5.09		
136.72   	306.40   	 73.49   	-122.07		 39.10   	 -15.26		
119.63   	283.51   	 73.00   	-142.42		 39.04   	  25.43		
 99.49   	252.08   	 72.43   	-167.85		 39.15   	  15.26		
 78.74   	213.62   	 71.76   	-157.68		 39.21   	 -45.78		
 58.90   	171.81   	 71.13   	-152.59		 39.02   	 -50.86		
 41.50   	130.62   	 70.52   	-132.25		 38.82   	 -25.43		
 26.55   	 93.99   	 69.99   	-193.29		 38.72   	-101.73		
  3.36   	 34.79   	 69.22   	 -55.95		 38.31   	 -40.69		
 -4.88   	  9.46   	 68.99   	 -45.78		 38.15   	 -40.69		
-11.29   	-13.12   	 68.81   	 -15.26		 37.99   	 -81.38		
-15.87   	-31.74   	 68.75   	  10.17		 37.66   	 -76.30		
-18.92   	-45.47   	 68.79   	   5.09		 37.35   	 -55.95		
-21.67   	-54.93   	 68.81   	  20.35		 37.13   	 -61.04		
-24.41   	-62.26   	 68.89   	  30.52		 36.89   	 -86.47		
-27.47   	-68.36   	 69.01   	  20.35		 36.54   	 -81.38		
-29.60   	-73.85   	 69.09   	  -5.09		 36.22   	 -55.95		
-30.82   	-78.13   	 69.07   	   0.00		 35.99   	 -61.04		
-30.82   	-80.57   	 69.07   	 -15.26		 35.75   	 -96.64		
-30.52   	-81.48   	 69.01   	 -45.78		 35.36   	-106.82		
-29.91   	-81.48   	 68.83   	 -66.12		 34.93   	 -96.64		
-29.60   	-81.18   	 68.57   	 -66.12		 34.55   	-132.25		
-29.91   	-80.87   	 68.30   	-101.73		 34.02   	-157.68		
-29.60   	-80.87   	 67.89   	-127.16		 33.39   	-167.85		
-29.30   	-80.87   	 67.39   	-152.59		 32.72   	-178.03		
-28.38   	-81.18   	 66.77   	-162.77		 32.00   	-193.29		
-27.16   	-81.48   	 66.12   	-183.11		 31.23   	-188.20		
-25.94   	-82.40   	 65.39   	-193.29		 30.48   	-198.37		
-24.72   	-83.31   	 64.62   	-203.46		 29.68   	-228.89		
-22.89   	-83.62   	 63.80   	-208.54		 28.77   	-233.98		
-20.75   	-83.62   	 62.97   	-223.80		 27.83   	-244.15		
-18.31   	-82.70   	 62.08   	-239.06		 26.86   	-259.41		
-16.48   	-81.79   	 61.12   	-249.24		 25.82   	-269.58		
-14.95   	-80.57   	 60.12   	-269.58		 24.74   	-239.06		
-13.43   	-79.65   	 59.04   	-274.67		 23.78   	-284.84		
-12.21   	-78.74   	 57.94   	-259.41		 22.64   	-457.78		
-10.68   	-78.13   	 56.91   	-228.89		 20.81   	-518.82		
 -9.16   	-78.13   	 55.99   	-198.37		 18.74   	-427.26		
 -7.93   	-78.74   	 55.20   	-157.68		 17.03   	-391.66		
 -7.63   	-80.26   	 54.57   	-106.82		 15.46   	-457.78		
 -7.02   	-81.79   	 54.14   	 -61.04		 13.63   	-498.47		
 -6.41   	-83.01   	 53.90   	 -20.35		 11.64   	-432.35		
 -5.19   	-82.40   	 53.81   	  15.26		  9.91   	-340.79		
 -4.27   	-80.87   	 53.88   	  45.78		  8.55   	-350.97		
 -3.66   	-79.04   	 54.06   	  66.12		  7.14   	-391.66		
 -3.66   	-78.43   	 54.32   	  66.12		  5.57   	-325.53		
 -4.27   	-78.43   	 54.59   	  66.12		  4.27   	-254.32		
 -4.88   	-78.43   	 54.85   	  50.86		  3.26   	-269.58		
 -5.49   	-77.82   	 55.06   	  25.43		  2.18   	-249.24		
 -6.41   	-77.51   	 55.16   	  -5.09		  1.18   	-183.11		
 -7.32   	-78.13   	 55.14   	 -40.69		  0.45   	-172.94		
 -8.54   	-79.96   	 54.97   	 -66.12		 -0.24   	-172.94		
 -9.16   	-81.48   	 54.71   	 -86.47		 -0.94   	 -86.47		
 -9.77   	-81.79   	 54.36   	-106.82		 -1.28   	 -45.78		
-10.07   	-80.26   	 53.94   	-122.07		 -1.46   	 -91.56		
-10.38   	-78.43   	 53.45   	-132.25		 -1.83   	 -91.56		
-10.68   	-78.13   	 52.92   	-122.07		 -2.20   	 -15.26		
-11.60   	-79.65   	 52.43   	-127.16		 -2.26   	  50.86		
-12.51   	-81.79   	 51.92   	-122.07		 -2.05   	  30.52		
-13.73   	-83.31   	 51.43   	 -96.64		 -1.93   	  25.43		
-15.56   	-83.92   	 51.05   	 -86.47		 -1.83   	  71.21		
-17.70   	-84.23   	 50.70   	 -71.21		 -1.55   	  91.56		
-19.84   	-85.14   	 50.42   	 -50.86		 -1.18   	  86.47		
-21.36   	-86.36   	 50.21   	 -35.61		 -0.83   	 101.73		
-22.28   	-86.98   	 50.07   	 -20.35		 -0.43   	 106.82		
-21.97   	-86.67   	 49.99   	  -5.09		  0.00   	  91.56		
-21.06   	-85.75   	 49.97   	   0.00		  0.37   	  71.21		
-19.23   	-83.92   	 49.97   	  10.17		  0.65   	 101.73		
-17.09   	-79.65   	 50.01   	   0.00		  1.06   	 116.99		
-13.43   	-71.72   	 50.01   	   5.09		  1.53   	  45.78		
 -7.63   	-58.29   	 50.03   	  -5.09		  1.71   	  10.17		
  0.61   	-39.67   	 50.01   	 -15.26		  1.75   	  50.86		
 10.07   	-18.01   	 49.95   	 -25.43		  1.95   	  50.86		
 19.53   	  4.27   	 49.85   	 -30.52		  2.16   	  10.17		
 27.77   	 24.72   	 49.73   	 -45.78		  2.20   	   5.09		
 34.79   	 40.89   	 49.54   	 -55.95		  2.22   	  50.86		
 40.28   	 50.05   	 49.32   	 -61.04		  2.42   	  45.78		
 45.17   	 51.27   	 49.07   	 -76.30		  2.60   	 -15.26		
 49.44   	 46.69   	 48.77   	 -76.30		  2.54   	 -40.69		
 53.41   	 39.67   	 48.46   	 -81.38		  2.38   	  15.26		
 59.81   	 32.65   	 48.14   	 -81.38		  2.44   	  71.21		
 71.11   	 26.55   	 47.81   	 -81.38		  2.73   	   5.09		
 85.75   	 19.23   	 47.49   	 -71.21		  2.75   	 -66.12		
 98.88   	  7.02   	 47.20   	 -71.21		  2.48   	  -5.09		
104.06   	-10.38   	 46.92   	 -61.04		  2.46   	  61.04		
 97.66   	-30.82   	 46.67   	 -61.04		  2.71   	  25.43		
 80.26   	-49.74   	 46.43   	 -50.86		  2.81   	 -20.35		
 56.15   	-65.31   	 46.23   	 -45.78		  2.73   	 -30.52		
 28.38   	-78.13   	 46.04   	 -35.61		  2.60   	  -5.09		
  0.00   	-90.94   	 45.90   	 -30.52		  2.58   	  30.52		
-25.33   	-104.68   	 45.78   	 -25.43		  2.71   	  30.52		
-43.33   	-116.88   	 45.68   	 -20.35		  2.83   	   5.09		
-50.35   	-123.90   	 45.59   	 -20.35		  2.85   	   0.00		
-47.00   	-122.99   	 45.51   	 -20.35		  2.85   	   0.00		
-39.98   	-117.80   	 45.43   	 -15.26		  2.85   	  40.69		Beg---------
-34.79   	-113.22   	 45.37   	 -15.26		  3.01   	  55.95		
-34.48   	-111.69   	 45.31   	 -25.43		  3.23   	 -30.52		
-36.93   	-112.92   	 45.21   	 -20.35		  3.11   	 -10.17		
-39.37   	-113.22   	 45.13   	 -30.52		  3.07   	 101.73		
-39.98   	-111.69   	 45.00   	 -35.61		  3.48   	  81.38		
-42.11   	-109.86   	 44.86   	 -35.61		  3.80   	  -5.09		
-49.44   	-109.25   	 44.72   	 -45.78		  3.78   	  -5.09		
-63.78   	-108.64   	 44.54   	 -50.86		  3.76   	  35.61		
-77.82   	-98.27   	 44.33   	 -45.78		  3.91   	  45.78		
-72.63   	-62.87   	 44.15   	 -50.86		  4.09   	  35.61		
-26.55   	 16.78   	 43.95   	 -50.86		  4.23   	   0.00		
 70.19   	156.56   	 43.74   	 -50.86		  4.23   	  10.17		
199.89   	356.14   	 43.54   	 -50.86		  4.27   	  61.04		
310.36   	579.22   	 43.34   	 -50.86		  4.52   	  76.30		
339.05   	736.08   	 43.13   	 -81.38		  4.82   	  10.17		
 81.79   	460.82   	 42.81   	 -35.61		  4.86   	  40.69		
-106.81   	 22.28   	 42.67   	 -25.43		  5.03   	  55.95		
-236.21   	-444.34   	 42.56   	 -25.43		  5.25   	  45.78		
-275.27   	-758.36   	 42.46   	 -20.35		  5.43   	  35.61		
-249.63   	-831.30(R)	 42.38   	 -20.35		  5.57(E)	  50.86		
-210.27   	-709.84   	 42.30   	 -25.43		  5.78   	  61.04		
-187.38   	-515.75   	 42.20   	 -25.43		  6.02   	  30.52		
-175.17   	-351.56   	 42.10   	 -25.43		  6.14   	  40.69		
-151.98   	-249.02   	 41.99   	 -25.43		  6.31   	  81.38		
-107.73   	-185.24   	 41.89   	 -30.52		  6.63   	  61.04		
-54.93   	-130.92   	 41.77   	 -25.43		  6.88   	  50.86		
-15.87   	-81.48   	 41.67   	 -30.52		  7.08   	 178.03		
 -2.14   	-49.44   	 41.55   	 -35.61		  7.79   	 295.01		
 -6.71   	-40.59   	 41.40   	 -35.61		  8.97   	 193.29		
-14.65   	-45.78   	 41.26   	 -25.43		  9.75   	  96.64		
-15.87   	-51.27   	 41.16   	 -40.69		 10.13   	 178.03		
-10.38   	-49.74   	 41.00   	 -45.78		 10.84   	 218.72		
 -3.05   	-42.42   	 40.81   	 -45.78		 11.72   	 172.94		
  1.83   	-33.87   	 40.63   	 -45.78		 12.41   	 228.89		
  3.36   	-28.38   	 40.45   	 -45.78		 13.33   	 401.83		
  3.36   	-26.25   	 40.26   	 -50.86		 14.93   	 467.95		
  3.66   	-26.55   	 40.06   	 -55.95		 16.81   	 412.00		
  4.88   	-26.86   	 39.84   	 -55.95		 18.45   	 422.18		
  6.71   	-25.94   	 39.61   	 -61.04		 20.14   	 483.21		
  7.93   	-23.50   	 39.37   	 -66.12		 22.08   	 824.00		
  9.77   	-15.87   	 39.10(D)	  40.69		 25.37   	 371.31		
 10.99   	-12.21   	 39.27   	 132.25		 26.86   	 315.36		
 12.82   	 -9.46   	 39.80   	 274.67		 28.12   	 310.27		
 14.95   	 -7.63   	 40.90   	 437.43		 29.36   	 305.19		
 16.78   	 -5.49   	 42.64   	 584.94		 30.58   	 203.46		
 18.62   	 -2.44   	 44.98   	 712.10		 31.39   	 132.25		
 20.14   	  1.83   	 47.83   	 813.83		 31.92   	 127.16		
 21.97   	  5.49   	 51.09   	 844.35		 32.43   	 162.77		
 24.11   	  8.54   	 54.47   	 844.35		 33.08   	 157.68		
 26.86   	 10.38   	 57.84   	 834.18		 33.71   	  35.61		
 30.21   	 11.90   	 61.18   	 783.31		 33.86   	-101.73		
 34.18   	 14.34   	 64.31   	 615.46		 33.45   	 -50.86		
 37.84   	 17.70   	 66.77   	 432.35		 33.25   	  25.43		
 41.81   	 23.19   	 68.50   	 269.58		 33.35   	 -45.78		
 46.39   	 29.60   	 69.58   	  81.38		 33.16   	-122.07		
 51.57   	 36.32   	 69.91   	-106.82		 32.68   	-106.82		
 56.76   	 43.03   	 69.48   	-203.46		 32.25   	 -91.56		
 61.65   	 50.05   	 68.67   	-269.58		 31.88   	 -66.12		
 66.22   	 57.07   	 67.59   	-340.79		 31.62   	 -71.21		
 70.80   	 64.70   	 66.23   	-361.14		 31.33   	-132.25		
 76.60   	 73.55   	 64.78   	-320.45		 30.80   	-122.07		
 83.31   	 83.01   	 63.50   	-274.67		 30.32   	 -50.86		
 90.33   	 93.08   	 62.40   	-228.89		 30.11   	 -25.43		
 96.74   	103.76   	 61.49   	-147.51		 30.01   	 -10.17		
101.93   	114.75   	 60.89   	  30.52		 29.97   	 -55.95		
109.86   	138.55   	 61.02   	 162.77		 29.75   	 -35.61		
114.14   	151.37   	 61.67   	 249.24		 29.60   	  50.86		
118.71   	163.88   	 62.67   	 335.71		 29.81   	  71.21		
122.68   	175.48   	 64.01   	 391.66		 30.09   	  45.78		
125.73   	186.16   	 65.57   	 422.18		 30.27   	  76.30		
128.17   	197.75   	 67.26   	 417.09		 30.58   	  50.86		
130.62   	210.88   	 68.93   	 412.00		 30.78   	  50.86		
133.36   	225.52   	 70.58   	 401.83		 30.99   	 127.16		
136.41   	240.17   	 72.19   	 350.97		 31.50   	 122.07		
138.85   	253.91   	 73.59   	 259.41		 31.98   	  61.04		
140.38   	266.11   	 74.63   	 208.54		 32.23   	  86.47		
141.30   	277.40   	 75.46   	 152.59		 32.57   	 157.68		
141.91   	289.00   	 76.07   	  71.21		 33.20   	 147.51		
142.82   	300.90   	 76.36   	  15.26		 33.79   	  91.56		
144.04   	311.28   	 76.42(S)	 -25.43		 34.16   	  40.69		
144.04   	317.69   	 76.32   	 -86.47		 34.32   	  40.69		
141.91   	316.47   	 75.97   	-111.90		 34.49   	  71.21		
135.50   	305.79   	 75.52   	-127.16		 34.77   	  86.47		
124.51   	286.25   	 75.01   	-122.07		 35.12   	  10.17		
108.64   	258.48   	 74.53   	-132.25		 35.16(S)	 -45.78		
 89.72   	224.91   	 74.00   	-132.25		 34.97   	  15.26		
 69.58   	187.07   	 73.47   	-101.73		 35.04   	  30.52		
 50.35   	146.18   	 73.06   	 -81.38		 35.16   	 -35.61		
 32.96   	104.98   	 72.74   	 -66.12		 35.02   	 -71.21		
 17.40   	 66.22   	 72.47   	 -45.78		 34.73   	-101.73		
 -7.63   	  1.53   	 72.29   	   5.09		 34.32   	 -86.47		
-17.09   	-22.58   	 72.31   	  20.35		 33.98   	 -86.47		
-24.11   	-42.11   	 72.39   	  35.61		 33.63   	 -61.04		
-28.69   	-57.07   	 72.53   	  45.78		 33.39   	 -71.21		
-32.04   	-69.27   	 72.72   	  35.61		 33.10   	 -96.64		
-35.10   	-79.65   	 72.86   	  15.26		 32.72   	 -71.21		
-38.15   	-88.50   	 72.92   	  15.26		 32.43   	 -55.95		
-40.89   	-95.52   	 72.98   	  10.17		 32.21   	 -96.64		
-43.03   	-101.01   	 73.02   	 -35.61		 31.82   	-137.33		
-43.95   	-104.37   	 72.88   	 -50.86		 31.27   	 -86.47		
-43.64   	-106.51   	 72.68   	 -61.04		 30.93   	 -20.35		
-42.72   	-107.12   	 72.43   	 -91.56		 30.84   	 -86.47		
-41.50   	-106.51   	 72.06   	-116.99		 30.50   	-193.29		
-39.67   	-104.98   	 71.60   	-132.25		 29.73   	-142.42		
-37.23   	-103.15   	 71.07   	-147.51		 29.16   	-101.73		
-34.79   	-102.54   	 70.48   	-162.77		 28.75   	-223.80		
-32.35   	-103.45   	 69.83   	-167.85		 27.85   	-356.05		
-30.21   	-105.59   	 69.16   	-178.03		 26.43   	-305.19		
-28.08   	-107.42   	 68.44   	-183.11		 25.21   	-223.80		
-25.94   	-108.03   	 67.71   	-183.11		 24.31   	-305.19		
-23.80   	-106.51   	 66.98   	-183.11		 23.09   	-356.05		
-21.36   	-103.76   	 66.25   	-188.20		 21.67   	-310.27		
-18.92   	-100.10   	 65.49   	-198.37		 20.43   	-432.35		
-17.09   	-96.74   	 64.70   	-198.37		 18.70   	-478.13		
-15.26   	-94.60   	 63.91   	-218.72		 16.79   	-437.43		
-14.04   	-94.30   	 63.03   	-223.80		 15.04   	-488.30		
-12.51   	-94.91   	 62.14   	-239.06		 13.08   	-523.90		
-11.29   	-95.52   	 61.18   	-244.15		 10.99   	-549.34		
-10.68   	-94.60   	 60.20   	-244.15		  8.79   	-437.43		
-10.68   	-92.77   	 59.23   	-213.63		  7.04   	-345.88		
-10.99   	-90.94   	 58.37   	-183.11		  5.66   	-386.57		
-11.29   	-89.11   	 57.64   	-147.51		  4.11   	-396.74		
-10.99   	-88.20   	 57.05   	 -96.64		  2.52   	-264.50		
-10.68   	-88.20   	 56.66   	 -50.86		  1.46   	-167.85		
-10.68   	-88.81   	 56.46   	 -25.43		  0.79   	-269.58		
-10.99   	-90.64   	 56.36   	   5.09		 -0.28   	-259.41		
-11.60   	-92.47   	 56.38   	  25.43		 -1.32   	-106.82		
-12.82   	-93.69   	 56.48   	  35.61		 -1.75   	 -76.30		
-13.43   	-93.38   	 56.62   	  35.61		 -2.05   	 -86.47		
-13.73   	-91.86   	 56.76   	  30.52		 -2.40   	 -35.61		
-13.43   	-90.33   	 56.89   	   5.09		 -2.54   	-116.99		
-12.82   	-89.42   	 56.91   	  -5.09		 -3.01   	-147.51		
-12.82   	-90.03   	 56.89   	 -20.35		 -3.60(D)	  20.35		
-13.43   	-91.55   	 56.81   	 -50.86		 -3.52   	 132.25		
-14.65   	-93.38   	 56.60   	 -66.12		 -2.99   	  71.21		
-15.26   	-93.99   	 56.34   	 -76.30		 -2.71   	  30.52		
-15.56   	-93.69   	 56.03   	 -96.64		 -2.58   	  81.38		
-15.56   	-93.08   	 55.65   	-106.82		 -2.26   	 137.33		
-16.48   	-92.16   	 55.22   	 -96.64		 -1.71   	 157.68		
-17.40   	-91.55   	 54.83   	-106.82		 -1.08   	 106.82		
-18.31   	-91.55   	 54.40   	 -96.64		 -0.65   	  86.47		
-18.92   	-92.16   	 54.02   	 -86.47		 -0.31   	 162.77		
-19.23   	-92.77   	 53.67   	 -81.38		  0.35   	 172.94		
-19.84   	-93.69   	 53.35   	 -66.12		  1.04   	 111.90		
