SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  DAO     	  DAO'		  RV     	  RV'		
-56.46   	-118.10   	 56.20   	 -35.61		  5.27   	   0.00		
-58.90   	-120.24   	 56.05   	 -35.61		  5.27   	   0.00		
-59.81   	-123.29   	 55.91   	 -40.69		  5.27(E)	   5.09		
-60.12   	-127.87   	 55.75   	 -40.69		  5.29   	   0.00		
-60.42   	-134.89   	 55.58   	 -45.78		  5.29   	   5.09		
-60.73   	-140.99   	 55.40   	 -45.78		  5.31   	  10.17		
-59.20   	-137.63   	 55.22   	 -45.78		  5.35   	  15.26		
-52.49   	-115.05   	 55.04   	 -45.78		  5.41   	  20.35		
-38.15   	-69.58   	 54.85   	 -50.86		  5.49   	  25.43		
-12.21   	 -2.44   	 54.65   	 -45.78		  5.60   	  30.52		
 29.30   	 90.03   	 54.47   	 -50.86		  5.72   	  30.52		
 85.45   	225.83   	 54.26   	 -45.78		  5.84   	  35.61		
149.23   	416.87   	 54.08   	 -45.78		  5.98   	  35.61		
205.38   	643.31   	 53.90   	 -45.78		  6.12   	  40.69		
235.29   	846.86   	 53.71   	 -45.78		  6.29   	  45.78		
180.05   	941.47(R)	 53.53   	 -40.69		  6.47   	  45.78		
108.34   	835.88   	 53.37   	 -40.69		  6.65   	  50.86		
 25.33   	704.96   	 53.20   	 -30.52		  6.86   	  45.78		
-61.34   	588.68   	 53.08   	 -25.43		  7.04   	  45.78		
-147.40   	482.18   	 52.98   	 -25.43		  7.22   	  40.69		
-225.22   	360.41   	 52.88   	 -20.35		  7.39   	  35.61		
-278.02   	219.12   	 52.80   	 -20.35		  7.53   	  35.61		
-290.53   	 87.89   	 52.72   	 -15.26		  7.67   	  30.52		
-260.01   	  0.61   	 52.65   	 -15.26		  7.79   	  30.52		
-203.55   	-35.71   	 52.59   	 -20.35		  7.91   	  30.52		
-146.48   	-41.50   	 52.51   	 -15.26		  8.04   	  25.43		
-106.81   	-42.72   	 52.45   	 -25.43		  8.14   	  25.43		
-86.98   	-50.35   	 52.35   	 -25.43		  8.24   	  25.43		
-78.13   	-63.48   	 52.25   	 -35.61		  8.34   	  25.43		
-69.58   	-79.35   	 52.11   	 -35.61		  8.44   	  20.35		
-58.29   	-97.35   	 51.96   	 -40.69		  8.52   	  25.43		
-46.39   	-114.75   	 51.80   	 -45.78		  8.63   	  25.43		
-38.45   	-126.65   	 51.62   	 -50.86		  8.73   	  30.52		
-35.10   	-129.70   	 51.41   	 -45.78		  8.85   	  30.52		
-35.10   	-125.43   	 51.23   	 -45.78		  8.97   	  45.78		
-35.71   	-119.93   	 51.05   	 -45.78		  9.16   	  66.12		
-34.48   	-116.88   	 50.86   	 -45.78		  9.42   	  76.30		
-32.04   	-116.88   	 50.68   	 -40.69		  9.73   	  91.56		
-29.60   	-116.88   	 50.52   	 -45.78		 10.09   	  91.56		
-28.08   	-115.97   	 50.34   	 -40.69		 10.46   	 122.07		
-27.47   	-112.30   	 50.17   	 -35.61		 10.95   	 122.07		
-25.94   	-109.86   	 50.03   	 -25.43		 11.43   	 127.16		
-23.19   	-107.42   	 49.93   	 -25.43		 11.94   	 132.25		
-20.75   	-104.98   	 49.83   	 -10.17		 12.47   	 132.25		
-18.92   	-102.23   	 49.79(D)	   5.09		 13.00   	 137.33		
-17.40   	-99.18   	 49.81   	  25.43		 13.55   	 147.51		
-16.48   	-96.13   	 49.91   	  55.95		 14.14   	 147.51		
-14.95   	-92.77   	 50.13   	  96.64		 14.73   	 152.59		
-13.43   	-90.03   	 50.52   	 157.68		 15.34   	 142.42		
-11.60   	-87.59   	 51.15   	 218.72		 15.91   	 147.51		
 -9.77   	-85.45   	 52.02   	 289.93		 16.50   	 142.42		
 -7.32   	-83.01   	 53.18   	 361.14		 17.07   	 142.42		
 -4.27   	-79.65   	 54.63   	 427.26		 17.64   	 147.51		
 -1.22   	-75.38   	 56.34   	 478.13		 18.23   	 142.42		
  1.53   	-69.89   	 58.25   	 518.82		 18.80   	 147.51		
  3.36   	-64.39   	 60.33   	 544.25		 19.39   	 137.33		
  5.19   	-58.90   	 62.50   	 544.25		 19.94   	 137.33		
  7.32   	-54.02   	 64.68   	 528.99		 20.49   	 127.16		
 10.07   	-49.74   	 66.80   	 483.21		 21.00   	 122.07		
 13.12   	-44.86   	 68.73   	 432.35		 21.49   	 116.99		
 16.17   	-39.37   	 70.46   	 361.14		 21.95   	 111.90		
 19.53   	-32.04   	 71.90   	 284.84		 22.40   	 111.90		
 22.89   	-23.80   	 73.04   	 198.37		 22.85   	 106.82		
 26.25   	-14.95   	 73.83   	 122.07		 23.28   	 101.73		
 28.99   	 -6.41   	 74.32   	 -10.17		 23.68   	 101.73		
 34.18   	  8.24   	 74.28   	 -66.12		 24.09   	  91.56		
 37.54   	 15.87   	 74.02   	-101.73		 24.46   	  86.47		
 42.11   	 24.72   	 73.61   	-122.07		 24.80   	  86.47		
 47.00   	 35.40   	 73.12   	-127.16		 25.15   	  86.47		
 51.88   	 47.61   	 72.61   	-116.99		 25.49   	  76.30		
 56.15   	 61.04   	 72.15   	 -96.64		 25.80   	  81.38		
 60.73   	 75.38   	 71.76   	 -66.12		 26.12   	  81.38		
 65.61   	 90.64   	 71.50   	 -30.52		 26.45   	  76.30		
 71.72   	107.73   	 71.37   	  10.17		 26.75   	  81.38		
 78.43   	126.04   	 71.41   	  50.86		 27.08   	  81.38		
 85.75   	145.87   	 71.62   	  86.47		 27.41   	  76.30		
 93.38   	166.02   	 71.96   	 132.25		 27.71   	  76.30		
100.71   	186.16   	 72.49   	 162.77		 28.02   	  81.38		
107.42   	206.60   	 73.14   	 193.29		 28.34   	  76.30		
113.53   	227.05   	 73.92   	 218.72		 28.65   	  76.30		
118.71   	247.19   	 74.79   	 218.72		 28.95   	  76.30		
123.90   	266.72   	 75.67   	 228.89		 29.26   	  76.30		
128.48   	285.03   	 76.58   	 228.89		 29.56   	  76.30		
133.67   	301.51   	 77.50   	 213.63		 29.87   	  76.30		
138.55   	317.08   	 78.35   	 198.37		 30.17   	  71.21		
143.13   	332.34   	 79.15   	 183.11		 30.46   	  66.12		
146.48   	347.60   	 79.88   	 162.77		 30.72   	  71.21		
148.62   	362.55   	 80.53   	 132.25		 31.01   	  61.04		
149.23   	376.28   	 81.06   	 111.90		 31.25   	  66.12		
148.01   	387.27   	 81.51   	  81.38		 31.52   	  66.12		
138.24   	390.01   	 81.83   	  71.21		 31.78   	  61.04		
128.17   	376.28   	 82.12   	  50.86		 32.02   	  55.95		
114.44   	350.34   	 82.32   	  50.86		 32.25   	  50.86		
 97.05   	312.81   	 82.52   	  35.61		 32.45   	  45.78		
 77.21   	265.50   	 82.66   	  30.52		 32.63   	  45.78		
 56.76   	211.79   	 82.79   	  30.52		 32.82   	  40.69		
 36.62   	156.25   	 82.91   	  30.52		 32.98   	  35.61		
 18.92   	102.84   	 83.03   	  30.52		 33.12   	  30.52		
  3.97   	 55.54   	 83.15   	  20.35		 33.25   	  30.52		
 -7.63   	 14.34   	 83.23   	  25.43		 33.37   	  25.43		
-16.78   	-20.75   	 83.34   	  20.35		 33.47   	  20.35		
-24.11   	-51.27   	 83.42   	  15.26		 33.55   	  20.35		
-30.21   	-77.51   	 83.48   	   5.09		 33.63   	  10.17		
-35.40   	-98.88   	 83.50(S)	   0.00		 33.67   	  15.26		
-39.98   	-114.44   	 83.50   	   0.00		 33.73   	   5.09		
-43.64   	-124.82   	 83.50   	 -10.17		 33.75   	  10.17		
-46.08   	-131.23   	 83.46   	 -20.35		 33.79   	   5.09		
-47.61   	-135.19   	 83.38   	 -30.52		 33.81   	   5.09		
-47.91   	-138.24   	 83.26   	 -35.61		 33.84(S)	   0.00		
-47.91   	-141.60   	 83.11   	 -45.78		 33.84   	  -5.09		
-47.61   	-144.65   	 82.93   	 -45.78		 33.81   	   0.00		
-47.61   	-146.79   	 82.75   	 -50.86		 33.81   	  -5.09		
-47.91   	-148.01   	 82.54   	 -55.95		 33.79   	 -10.17		
-48.83   	-148.32   	 82.32   	 -50.86		 33.75   	 -10.17		
-49.74   	-148.01   	 82.12   	 -61.04		 33.71   	 -25.43		
-50.05   	-147.09   	 81.87   	 -61.04		 33.61   	 -25.43		
-49.13   	-146.48   	 81.63   	 -55.95		 33.51   	 -35.61		
-48.52   	-146.18   	 81.40   	 -66.12		 33.37   	 -45.78		
-48.52   	-145.87   	 81.14   	 -66.12		 33.18   	 -55.95		
-48.83   	-145.26   	 80.87   	 -76.30		 32.96   	 -66.12		
-48.52   	-144.35   	 80.57   	 -86.47		 32.70   	 -71.21		
-47.30   	-142.52   	 80.22   	-106.82		 32.41   	 -81.38		
-45.78   	-140.38   	 79.80   	-111.90		 32.09   	 -96.64		
-44.56   	-137.63   	 79.35   	-137.33		 31.70   	-116.99		
-43.95   	-135.50   	 78.80   	-157.68		 31.23   	-132.25		
-43.95   	-133.36   	 78.17   	-188.20		 30.70   	-147.51		
-43.95   	-132.14   	 77.42   	-208.54		 30.11   	-152.59		
-43.64   	-130.62   	 76.58   	-239.06		 29.50   	-167.85		
-43.03   	-129.39   	 75.63   	-259.41		 28.83   	-178.03		
-42.42   	-127.56   	 74.59   	-274.67		 28.12   	-193.29		
-42.11   	-125.73   	 73.49   	-269.58		 27.34   	-208.54		
-41.50   	-123.60   	 72.41   	-264.50		 26.51   	-218.72		
-40.59   	-121.77   	 71.35   	-233.98		 25.64   	-233.98		
-39.67   	-120.24   	 70.42   	-203.46		 24.70   	-244.15		
-39.06   	-119.93   	 69.60   	-157.68		 23.72   	-259.41		
-38.76   	-120.24   	 68.97   	-111.90		 22.69   	-264.50		
-39.06   	-120.85   	 68.52   	 -61.04		 21.63   	-269.58		
-39.67   	-121.77   	 68.28   	 -10.17		 20.55   	-274.67		
-40.59   	-122.38   	 68.24   	  25.43		 19.45   	-274.67		
-40.59   	-122.68   	 68.34   	  86.47		 18.35   	-310.27		
-39.98   	-122.38   	 68.69   	  96.64		 17.11   	-300.10		
-39.98   	-121.77   	 69.07   	  96.64		 15.91   	-295.01		
-40.28   	-121.46   	 69.46   	  81.38		 14.73   	-284.84		
-41.20   	-120.85   	 69.79   	  55.95		 13.59   	-269.58		
-41.50   	-120.85   	 70.01   	  30.52		 12.51   	-259.41		
-41.50   	-121.46   	 70.13   	   0.00		 11.48   	-244.15		
-41.20   	-122.99   	 70.13   	 -30.52		 10.50   	-228.89		
-40.59   	-125.12   	 70.01   	 -66.12		  9.58   	-213.63		
-40.28   	-126.95   	 69.75   	 -96.64		  8.73   	-198.37		
-40.28   	-127.56   	 69.36   	-116.99		  7.93   	-183.11		
-39.98   	-127.26   	 68.89   	-127.16		  7.20   	-162.77		
-39.67   	-126.95   	 68.38   	-142.42		  6.55   	-152.59		
-39.37   	-127.26   	 67.81   	-142.42		  5.94   	-132.25		
-39.98   	-129.09   	 67.24   	-142.42		  5.41   	-122.07		
-41.20   	-131.84   	 66.67   	-132.25		  4.92   	-106.82		
-42.72   	-134.58   	 66.14   	-122.07		  4.50   	 -91.56		
-43.33   	-136.41   	 65.66   	-101.73		  4.13   	 -76.30		
-43.33   	-137.02   	 65.25   	 -86.47		  3.83   	 -66.12		
-42.42   	-137.02   	 64.90   	 -66.12		  3.56   	 -50.86		
-42.11   	-136.72   	 64.64   	 -50.86		  3.36   	 -45.78		
-42.42   	-136.41   	 64.44   	 -40.69		  3.17   	 -40.69		
-43.03   	-135.80   	 64.27   	 -25.43		  3.01   	 -30.52		
-43.64   	-135.19   	 64.17   	 -15.26		  2.89   	 -25.43		
-43.33   	-134.58   	 64.11   	 -10.17		  2.79   	 -15.26		
-42.72   	-134.58   	 64.07   	 -15.26		  2.73(D)	   0.00		
-43.64   	-137.94   	 64.01   	 -15.26		  2.73   	   0.00		
-45.17   	-140.38   	 63.95   	 -25.43		  2.73   	   5.09		
-46.69   	-141.91   	 63.85   	 -35.61		  2.75   	  15.26		
-47.30   	-142.52   	 63.70   	 -40.69		  2.81   	  20.35		
-47.00   	-141.91   	 63.54   	 -45.78		  2.89   	  25.43		
-46.08   	-141.30   	 63.36   	 -50.86		  2.99   	  30.52		
-45.78   	-141.30   	 63.15   	 -61.04		  3.11   	  30.52		
-46.08   	-141.91   	 62.91   	 -61.04		  3.23   	  25.43		
-47.00   	-142.21   	 62.67   	 -66.12		  3.34   	  30.52		
-47.91   	-142.52   	 62.40   	 -66.12		  3.46   	  25.43		
-48.52   	-144.04   	 62.14   	 -71.21		  3.56   	  30.52		
-47.91   	-147.09   	 61.85   	 -66.12		  3.68   	  25.43		
-46.08   	-151.98   	 61.59   	 -66.12		  3.78   	  30.52		
-42.72   	-156.56   	 61.32   	 -66.12		  3.91   	  30.52		
-37.84   	-158.39   	 61.06   	 -61.04		  4.03   	  30.52		
-31.13   	-156.86   	 60.81   	 -61.04		  4.15   	  25.43		
-22.89   	-152.89   	 60.57   	 -55.95		  4.25   	  30.52		
-12.82   	-148.62   	 60.35   	 -50.86		  4.37   	  25.43		
 -1.53   	-144.65   	 60.14   	 -50.86		  4.48   	  25.43		
  8.85   	-137.94   	 59.94   	 -50.86		  4.58   	  15.26		
 15.87   	-121.77   	 59.74   	 -40.69		  4.64   	  15.26		
 19.53   	-92.77   	 59.57   	 -45.78		  4.70   	  15.26		
 20.45   	-54.32   	 59.39   	 -40.69		  4.76   	   5.09		
 21.36   	-18.31   	 59.23   	 -40.69		  4.78   	   5.09		
 22.28   	  1.53   	 59.06   	 -40.69		  4.80   	   5.09		
 21.97   	 -3.36   	 58.90   	 -40.69		  4.82   	   0.00		
 18.62   	-29.60   	 58.74   	 -45.78		  4.82   	   5.09		
 12.51   	-64.39   	 58.56   	 -45.78		  4.84   	   0.00		
  6.41   	-93.08   	 58.37   	 -40.69		  4.84   	  10.17		
  2.44   	-106.51   	 58.21   	 -45.78		  4.88   	   5.09		
 -0.31   	-106.81   	 58.03   	 -40.69		  4.90   	   5.09		
 -4.88   	-101.32   	 57.86   	 -40.69		  4.92   	   5.09		
-14.34   	-99.49   	 57.70   	 -40.69		  4.94   	  10.17		
-28.38   	-105.90   	 57.54   	 -40.69		  4.98   	  10.17		
-43.33   	-118.71   	 57.38   	 -35.61		  5.03   	   5.09		
-54.93   	-132.45   	 57.23   	 -35.61		  5.05   	  10.17		
-61.04   	-141.60   	 57.09   	 -30.52		  5.09   	  10.17		
-63.17   	-143.74   	 56.97   	 -35.61		  5.13   	   5.09		
-65.00   	-141.30   	 56.83   	 -25.43		  5.15   	  10.17		
-67.44   	-137.94   	 56.72   	 -30.52		  5.19   	   5.09		
-70.50   	-137.63   	 56.60   	 -30.52		  5.21   	   0.00		
-72.33   	-140.08   	 56.48   	 -35.61		  5.21   	   0.00		
-71.72   	-142.52   	 56.34   	 -30.52		  5.21(E)	   5.09		
-69.89   	-144.04   	 56.22   	 -30.52		  5.23   	   5.09		
-68.36   	-146.18   	 56.09   	 -35.61		  5.25   	   5.09		
-67.75   	-151.37   	 55.95   	 -40.69		  5.27   	   5.09		
-67.44   	-157.17   	 55.79   	 -45.78		  5.29   	  15.26		
-64.70   	-154.11   	 55.61   	 -45.78		  5.35   	  15.26		
-56.76   	-131.53   	 55.42   	 -50.86		  5.41   	  20.35		
-39.67   	-84.23   	 55.22   	 -50.86		  5.49   	  20.35		
-10.68   	-12.82   	 55.02   	 -50.86		  5.57   	  25.43		
 32.96   	 86.67   	 54.81   	 -50.86		  5.68   	  30.52		
 89.72   	230.71   	 54.61   	 -55.95		  5.80   	  30.52		
151.06   	428.47   	 54.38   	 -55.95		  5.92   	  40.69		
202.33   	655.52   	 54.16   	 -55.95		  6.08   	  45.78		
211.18   	947.88(R)	 53.94   	 -45.78		  6.27   	  50.86		
161.44   	920.41   	 53.75   	 -45.78		  6.47   	  45.78		
 88.50   	809.94   	 53.57   	 -35.61		  6.65   	  50.86		
  5.49   	680.24   	 53.43   	 -35.61		  6.86   	  50.86		
-80.57   	565.49   	 53.29   	 -35.61		  7.06   	  50.86		
-166.63   	457.15   	 53.14   	 -25.43		  7.26   	  40.69		
-242.92   	330.20   	 53.04   	 -25.43		  7.43   	  40.69		
-293.27   	186.16   	 52.94   	 -20.35		  7.59   	  35.61		
-301.51   	 57.68   	 52.86   	 -15.26		  7.73   	  30.52		
-267.94   	-22.28   	 52.80   	 -15.26		  7.85   	  30.52		
-210.27   	-50.96   	 52.74   	 -10.17		  7.98   	  25.43		
-154.11   	-52.19   	 52.70   	 -20.35		  8.08   	  20.35		
-115.66   	-51.57   	 52.61   	 -15.26		  8.16   	  25.43		
-96.44   	-58.90   	 52.55   	 -20.35		  8.26   	  25.43		
-86.06   	-72.63   	 52.47   	 -25.43		  8.36   	  25.43		
-75.68   	-89.42   	 52.37   	 -30.52		  8.46   	  25.43		
-63.17   	-107.73   	 52.25   	 -40.69		  8.57   	  25.43		
-51.88   	-124.82   	 52.09   	 -40.69		  8.67   	  20.35		
-45.17   	-136.11   	 51.92   	 -50.86		  8.75   	  30.52		
-43.95   	-138.55   	 51.72   	 -45.78		  8.87   	  30.52		
-44.86   	-133.97   	 51.54   	 -45.78		  8.99   	  50.86		
-45.47   	-128.48   	 51.35   	 -45.78		  9.20   	  55.95		
-44.25   	-125.73   	 51.17   	 -50.86		  9.42   	  76.30		
-41.50   	-125.73   	 50.97   	 -50.86		  9.73   	  86.47		
-38.76   	-125.43   	 50.76   	 -45.78		 10.07   	 122.07		
-36.01   	-121.77   	 50.58   	 -45.78		 10.56   	 116.99		
-35.71   	-119.63   	 50.40   	 -40.69		 11.03   	 122.07		
-34.79   	-117.49   	 50.23   	 -35.61		 11.52   	 127.16		
-32.96   	-115.05   	 50.09   	 -25.43		 12.02   	 132.25		
-30.52   	-112.30   	 49.99   	 -20.35		 12.55   	 137.33		
-28.08   	-108.64   	 49.91(D)	   0.00		 13.10   	 137.33		
-26.25   	-104.37   	 49.91   	  25.43		 13.65   	 152.59		
-24.72   	-99.79   	 50.01   	  55.95		 14.26   	 147.51		
-23.50   	-95.83   	 50.23   	 106.82		 14.85   	 152.59		
-22.28   	-93.08   	 50.66   	 157.68		 15.46   	 152.59		
-21.06   	-91.25   	 51.29   	 223.80		 16.07   	 142.42		
-19.53   	-90.03   	 52.19   	 289.93		 16.64   	 147.51		
-17.09   	-88.20   	 53.35   	 366.22		 17.23   	 142.42		
-14.34   	-84.53   	 54.81   	 427.26		 17.80   	 142.42		
-10.68   	-79.35   	 56.52   	 488.30		 18.37   	 147.51		
 -7.32   	-73.55   	 58.47   	 523.90		 18.96   	 142.42		
 -4.27   	-68.05   	 60.57   	 544.25		 19.53   	 137.33		
 -1.53   	-63.17   	 62.75   	 549.34		 20.08   	 132.25		
  1.22   	-58.90   	 64.94   	 518.82		 20.61   	 127.16		
  4.27   	-54.02   	 67.02   	 483.21		 21.12   	 122.07		
  7.93   	-48.83   	 68.95   	 427.26		 21.61   	 116.99		
 11.60   	-43.33   	 70.66   	 356.05		 22.08   	 106.82		
 14.95   	-37.54   	 72.09   	 274.67		 22.50   	 111.90		
 17.70   	-31.74   	 73.18   	 193.29		 22.95   	  96.64		
 19.84   	-25.33   	 73.96   	  50.86		 23.34   	 106.82		
 25.33   	 -9.77   	 74.16   	 -15.26		 23.76   	  96.64		
 29.30   	 -0.61   	 74.10   	 -66.12		 24.15   	  86.47		
 33.87   	  8.85   	 73.83   	-101.73		 24.50   	  86.47		
 38.45   	 19.23   	 73.43   	-122.07		 24.84   	  86.47		
 42.72   	 30.52   	 72.94   	-122.07		 25.19   	  76.30		
 46.39   	 42.72   	 72.45   	-111.90		 25.49   	  81.38		
 50.35   	 56.46   	 72.00   	 -86.47		 25.82   	  76.30		
 55.54   	 71.41   	 71.66   	 -61.04		 26.12   	  76.30		
 61.65   	 87.89   	 71.41   	 -20.35		 26.43   	  71.21		
 68.36   	105.59   	 71.33   	  20.35		 26.71   	  76.30		
 75.68   	123.60   	 71.41   	  61.04		 27.02   	  81.38		
 82.40   	142.21   	 71.66   	 101.73		 27.34   	  76.30		
 89.42   	161.13   	 72.06   	 137.33		 27.65   	  76.30		
 96.13   	180.36   	 72.61   	 167.85		 27.96   	  81.38		
103.15   	200.81   	 73.29   	 198.37		 28.28   	  81.38		
109.86   	221.86   	 74.08   	 213.63		 28.61   	  81.38		
116.27   	243.53   	 74.93   	 228.89		 28.93   	  76.30		
122.07   	264.59   	 75.85   	 228.89		 29.24   	  76.30		
127.26   	284.42   	 76.76   	 223.80		 29.54   	  76.30		
131.53   	302.43   	 77.66   	 213.63		 29.85   	  71.21		
134.89   	318.60   	 78.51   	 198.37		 30.13   	  71.21		
137.94   	334.17   	 79.31   	 172.94		 30.42   	  66.12		
140.99   	349.12   	 80.00   	 152.59		 30.68   	  66.12		
144.04   	363.16   	 80.61   	 132.25		 30.95   	  66.12		
145.87   	376.28   	 81.14   	  96.64		 31.21   	  66.12		
143.13   	391.54   	 81.53   	  86.47		 31.47   	  66.12		
136.72   	387.88   	 81.87   	  66.12		 31.74   	  55.95		
126.34   	372.31   	 82.14   	  55.95		 31.96   	  50.86		
112.92   	343.93   	 82.36   	  50.86		 32.17   	  50.86		
 96.13   	303.96   	 82.56   	  40.69		 32.37   	  45.78		
 77.21   	255.43   	 82.73   	  40.69		 32.55   	  45.78		
 57.68   	202.94   	 82.89   	  30.52		 32.74   	  40.69		
 38.15   	149.54   	 83.01   	  35.61		 32.90   	  35.61		
 20.45   	 98.27   	 83.15   	  30.52		 33.04   	  30.52		
  5.19   	 50.96   	 83.28   	  30.52		 33.16   	  30.52		
 -7.32   	  8.24   	 83.40   	  25.43		 33.29   	  30.52		
-17.70   	-28.69   	 83.50   	  30.52		 33.41   	  30.52		
-25.94   	-60.42   	 83.62   	  20.35		 33.53   	  20.35		
-32.35   	-86.06   	 83.70   	  15.26		 33.61   	  25.43		
-37.84   	-105.90   	 83.76   	   5.09		 33.71   	  15.26		
-41.81   	-120.85   	 83.78(S)	   0.00		 33.77   	  15.26		
-44.56   	-131.53   	 83.78   	  -5.09		 33.84   	  10.17		
-46.08   	-138.55   	 83.76   	 -15.26		 33.88   	  10.17		
-46.69   	-143.13   	 83.70   	 -15.26		 33.92   	  10.17		
-47.00   	-146.79   	 83.64   	 -25.43		 33.96(S)	   0.00		
-47.61   	-149.84   	 83.54   	 -30.52		 33.96   	   0.00		
-48.83   	-152.59   	 83.42   	 -40.69		 33.96   	  -5.09		
-50.35   	-154.72   	 83.26   	 -40.69		 33.94   	  -5.09		
-51.27   	-155.33   	 83.09   	 -45.78		 33.92   	 -10.17		
-51.57   	-154.42   	 82.91   	 -55.95		 33.88   	 -20.35		
-49.13   	-149.84   	 82.69   	 -55.95		 33.79   	 -25.43		
-47.91   	-148.62   	 82.46   	 -61.04		 33.69   	 -30.52		
-47.30   	-148.93   	 82.22   	 -61.04		 33.57   	 -40.69		
-47.61   	-150.76   	 81.97   	 -66.12		 33.41   	 -45.78		
-48.52   	-152.89   	 81.71   	 -71.21		 33.22   	 -61.04		
-49.44   	-154.42   	 81.42   	 -86.47		 32.98   	 -66.12		
-49.44   	-154.11   	 81.08   	 -91.56		 32.72   	 -76.30		
-48.52   	-152.28   	 80.71   	-101.73		 32.41   	 -86.47		
-47.30   	-148.93   	 80.30   	-127.16		 32.06   	-101.73		
-46.08   	-145.57   	 79.80   	-142.42		 31.66   	-122.07		
-45.47   	-143.13   	 79.23   	-167.85		 31.17   	-137.33		
-44.86   	-141.91   	 78.56   	-193.29		 30.62   	-152.59		
-44.56   	-141.60   	 77.78   	-218.72		 30.01   	-157.68		
-43.64   	-140.99   	 76.91   	-239.06		 29.38   	-172.94		
-42.72   	-139.47   	 75.95   	-259.41		 28.69   	-178.03		
-41.81   	-137.02   	 74.91   	-274.67		 27.98   	-198.37		
-41.20   	-134.58   	 73.81   	-264.50		 27.18   	-203.46		
-40.89   	-132.14   	 72.76   	-254.32		 26.37   	-223.80		
-40.89   	-130.31   	 71.74   	-223.80		 25.47   	-233.98		
-40.59   	-128.48   	 70.84   	-183.11		 24.54   	-244.15		
-39.98   	-126.95   	 70.11   	-142.42		 23.56   	-259.41		
-39.06   	-125.43   	 69.54   	-101.73		 22.52   	-264.50		
-38.15   	-123.60   	 69.14   	 -50.86		 21.46   	-269.58		
-37.23   	-122.07   	 68.93   	 -10.17		 20.39   	-274.67		
-37.23   	-121.46   	 68.89   	  61.04		 19.29   	-315.36		
-38.76   	-122.38   	 69.14   	  71.21		 18.03   	-305.19		
-38.76   	-122.99   	 69.42   	  81.38		 16.81   	-300.10		
-38.45   	-123.29   	 69.75   	  81.38		 15.61   	-295.01		
-37.84   	-122.68   	 70.07   	  61.04		 14.43   	-279.75		
-36.93   	-122.07   	 70.32   	  35.61		 13.31   	-269.58		
-35.71   	-122.07   	 70.46   	  10.17		 12.23   	-254.32		
-34.48   	-123.29   	 70.50   	 -15.26		 11.21   	-233.98		
-33.87   	-125.12   	 70.44   	 -50.86		 10.27   	-228.89		
-34.18   	-127.26   	 70.23   	 -76.30		  9.36   	-208.54		
-34.79   	-128.48   	 69.93   	-106.82		  8.52   	-193.29		
-35.71   	-129.09   	 69.50   	-127.16		  7.75   	-172.94		
-36.62   	-129.09   	 68.99   	-137.33		  7.06   	-157.68		
-36.93   	-129.39   	 68.44   	-147.51		  6.43   	-147.51		
-37.23   	-130.31   	 67.85   	-147.51		  5.84   	-127.16		
-37.54   	-131.84   	 67.26   	-142.42		  5.33   	-111.90		
-37.54   	-132.75   	 66.69   	-132.25		  4.88   	 -96.64		
-37.54   	-132.75   	 66.16   	-116.99		  4.50   	 -86.47		
-37.23   	-132.14   	 65.70   	-101.73		  4.15   	 -66.12		
-36.01   	-131.23   	 65.29   	 -81.38		  3.89   	 -55.95		
-34.48   	-130.62   	 64.96   	 -66.12		  3.66   	 -40.69		
-32.96   	-131.23   	 64.70   	 -50.86		  3.50   	 -35.61		
-32.04   	-132.75   	 64.50   	 -35.61		  3.36   	 -35.61		
-32.04   	-134.28   	 64.35   	 -25.43		  3.21   	 -25.43		
-33.26   	-135.80   	 64.25   	 -20.35		  3.11   	 -20.35		
-34.79   	-136.11   	 64.17   	 -15.26		  3.03   	 -15.26		
-36.32   	-134.58   	 64.11   	 -10.17		  2.97   	 -10.17		
-36.62   	-133.67   	 64.07   	 -25.43		  2.93   	  -5.09		
-36.93   	-133.67   	 63.97   	 -25.43		  2.91(D)	   5.09		
-37.23   	-133.67   	 63.87   	 -35.61		  2.93   	  10.17		
-37.54   	-133.97   	 63.72   	 -40.69		  2.97   	  15.26		
-37.23   	-133.67   	 63.56   	 -50.86		  3.03   	  25.43		
-36.62   	-133.06   	 63.36   	 -55.95		  3.13   	  25.43		
-36.01   	-132.14   	 63.13   	 -66.12		  3.23   	  25.43		
-35.71   	-130.92   	 62.87   	 -66.12		  3.34   	  30.52		
-35.40   	-129.39   	 62.60   	 -66.12		  3.46   	  25.43		
-35.40   	-128.17   	 62.34   	 -71.21		  3.56   	  25.43		
-35.10   	-127.56   	 62.05   	 -66.12		  3.66   	  30.52		
-34.18   	-128.78   	 61.79   	 -66.12		  3.78   	  30.52		
-32.65   	-131.53   	 61.53   	 -61.04		  3.91   	  25.43		
-30.52   	-135.80   	 61.28   	 -66.12		  4.01   	  30.52		
-26.86   	-139.16   	 61.02   	 -55.95		  4.13   	  30.52		
-21.97   	-140.08   	 60.79   	 -55.95		  4.25   	  25.43		
-14.95   	-137.94   	 60.57   	 -55.95		  4.35   	  30.52		
 -5.49   	-134.28   	 60.35   	 -50.86		  4.48   	  25.43		
