SAMPLE NUMBER:   10
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		
-59.51   	-169.98   	  0.94   	  71.21		
-60.73   	-174.26   	  1.22   	  71.21		
-63.17   	-178.83   	  1.51   	  55.95		
-66.22   	-184.02   	  1.73   	  35.61		
-69.27   	-189.21   	  1.87   	  20.35		
-71.41   	-191.65   	  1.95   	  10.17		
-73.24   	-191.96   	  1.99   	  -5.09		
-75.07   	-191.96   	  1.97   	 -10.17		
-75.07   	-195.31   	  1.93   	 -10.17		
-68.66   	-201.72   	  1.89   	 -20.35		
-53.10   	-204.16   	  1.81   	  -5.09		
-28.38   	-186.77   	  1.79(E)	  10.17		
  1.53   	-132.75   	  1.83   	  10.17		
 27.47   	-28.08   	  1.87   	   5.09		
 35.40   	123.29   	  1.89   	  20.35		
  9.46   	289.00   	  1.97   	  15.26		
-62.87   	415.04(R)	  2.03   	   5.09		
-322.57   	370.79   	  2.05   	   0.00		
-443.73   	202.03   	  2.05   	  15.26		
-508.12   	 -2.14   	  2.12   	  35.61		
-502.32   	-188.90   	  2.26   	  20.35		
-444.95   	-328.67   	  2.34   	  10.17		
-374.15   	-415.04   	  2.38   	  25.43		
-318.30   	-448.91   	  2.48   	  35.61		
-282.59   	-432.43   	  2.62   	  30.52		
-253.60   	-376.59   	  2.75   	  10.17		
-217.29   	-307.01   	  2.79   	  20.35		
-170.29   	-252.69   	  2.87   	  35.61		
-121.77   	-229.19   	  3.01   	  40.69		
-83.01   	-231.02   	  3.17   	  30.52		
-58.59   	-238.04   	  3.30   	  10.17		
-46.08   	-235.29   	  3.34   	  45.78		
-39.37   	-221.56   	  3.52   	 116.99		
-34.18   	-205.08   	  3.99   	 106.82		
-29.91   	-193.79   	  4.42   	  81.38		
-26.25   	-189.21   	  4.74   	 111.90		
-23.19   	-187.38   	  5.19   	 101.73		
-19.84   	-184.63   	  5.60   	 132.25		
-15.56   	-179.44   	  6.12   	 330.62		
 -9.77   	-170.90   	  7.45   	 478.13		
 -3.66   	-158.39   	  9.36   	 406.92		
  1.53   	-141.60   	 10.99   	 844.35		
  7.02   	-101.93   	 14.36   	 417.09		
  8.54   	-88.20   	 16.03   	 376.40		
  8.85   	-86.36   	 17.54   	 345.88		
  9.16   	-96.13   	 18.92   	 310.27		
  9.77   	-112.30   	 20.16   	 259.41		
 11.60   	-126.65   	 21.20   	 218.72		
 16.17   	-131.53   	 22.08   	 183.11		
 24.11   	-126.04   	 22.81   	 162.77		
 34.18   	-114.14   	 23.46   	 132.25		
 44.56   	-101.32   	 23.99   	 106.82		
 53.71   	-92.47   	 24.41   	  81.38		
 61.04   	-87.28   	 24.74   	  50.86		
 67.44   	-83.62   	 24.94   	  30.52		
 74.46   	-78.74   	 25.07   	  15.26		
 82.70   	-72.02   	 25.13   	   5.09		
 91.55   	-65.00   	 25.15(S)	  -5.09		
 99.79   	-59.81   	 25.13   	 -20.35		
106.81   	-56.76   	 25.05   	 -20.35		
112.61   	-55.24   	 24.96   	 -20.35		
118.10   	-53.41   	 24.88   	 -25.43		
125.12   	-50.96   	 24.78   	 -30.52		
133.67   	-47.91   	 24.66   	 -20.35		
143.43   	-45.47   	 24.58   	 -25.43		
152.59   	-44.86   	 24.48   	 -30.52		
160.22   	-44.56   	 24.35   	 -55.95		
167.54   	-41.20   	 24.13   	 -30.52		
164.18   	-38.45   	 24.01   	 -30.52		
154.72   	-37.84   	 23.89   	 -30.52		
138.24   	-42.72   	 23.76   	 -35.61		
116.58   	-53.71   	 23.62   	 -30.52		
 92.16   	-68.97   	 23.50   	 -35.61		
 68.36   	-84.84   	 23.36   	 -40.69		
 47.61   	-98.57   	 23.19   	 -40.69		
 29.60   	-108.03   	 23.03   	 -35.61		
 14.34   	-113.83   	 22.89   	 -45.78		
  0.31   	-117.49   	 22.71   	 -55.95		
-13.12   	-120.54   	 22.48   	 -40.69		
-25.63   	-122.99   	 22.32   	 -40.69		
-36.93   	-125.12   	 22.16   	 -45.78		
-47.30   	-126.34   	 21.97   	 -30.52		
-57.07   	-126.65   	 21.85   	 -20.35		
-66.53   	-126.95   	 21.77   	 -35.61		
-75.07   	-126.65   	 21.63   	 -61.04		
-81.79   	-126.34   	 21.38   	 -86.47		
-86.36   	-126.65   	 21.04   	-147.51		
-88.50   	-128.17   	 20.45   	-239.06		
-89.42   	-130.31   	 19.49   	-310.27		
-89.42   	-132.14   	 18.25   	-345.88		
-89.72   	-132.14   	 16.87   	-417.09		
-90.94   	-130.62   	 15.20   	-473.04		
-93.69   	-128.17   	 13.31   	-442.52		
-96.74   	-126.34   	 11.54   	-462.87		
-98.27   	-125.12   	  9.68   	-467.95		
-96.74   	-123.90   	  7.81   	-401.83		
-91.25   	-120.85   	  6.21   	-361.14		
-83.31   	-114.44   	  4.76   	-335.71		
-74.77   	-104.68   	  3.42   	-289.93		
-66.53   	-93.38   	  2.26   	-228.89		
-59.20   	-83.01   	  1.34   	-172.94		
-53.41   	-75.38   	  0.65   	-132.25		
-48.52   	-70.50   	  0.12   	-106.82		
-45.78   	-68.36   	 -0.31   	 -91.56		
-45.78   	-70.50   	 -0.67   	 -61.04		
-49.44   	-79.35   	 -0.92   	 -25.43		
-57.98   	-97.35   	 -1.02   	 -10.17		
-70.19   	-121.77   	 -1.06   	 -10.17		
-83.92   	-146.18   	 -1.10(D)	  15.26		
-96.13   	-162.66   	 -1.04   	  40.69		
-104.06   	-169.37   	 -0.87   	  35.61		
-106.81   	-169.37   	 -0.73   	  55.95		
-106.51   	-168.15   	 -0.51   	  81.38		
-105.29   	-169.68   	 -0.18   	  76.30		
-105.29   	-174.26   	  0.12   	  55.95		
-106.51   	-180.05   	  0.35   	  25.43		
-108.03   	-184.63   	  0.45   	  15.26		
-108.95   	-187.99   	  0.51   	   5.09		
-108.34   	-189.51   	  0.53   	 -10.17		
-106.20   	-189.51   	  0.49   	 -20.35		
-101.01   	-189.82   	  0.41   	 -15.26		
-90.64   	-190.43   	  0.35   	  -5.09		
-74.16   	-184.02   	  0.33   	  -5.09		
-50.96   	-155.94   	  0.31   	   5.09		
-23.50   	-88.50   	  0.33   	  20.35		
 -1.83   	 28.99   	  0.41   	   5.09		
 -0.61   	183.72   	  0.43   	  10.17		
-37.23   	332.64   	  0.47   	  40.69		
-252.69   	411.68   	  0.63   	 -15.26		
-389.40   	300.29   	  0.57   	  15.26		
-490.72   	126.65   	  0.63(E)	  20.35		
-525.51   	-57.07   	  0.71   	  -5.09		
-492.86   	-212.10   	  0.69   	  10.17		
-423.28   	-323.79   	  0.73   	  10.17		
-355.53   	-391.24   	  0.77   	  20.35		
-309.75   	-412.60(R)	  0.85   	  40.69		
-281.98   	-388.49   	  1.02   	  35.61		
-255.13   	-332.03   	  1.16   	  35.61		
-216.37   	-270.39   	  1.30   	  35.61		
-168.15   	-229.19   	  1.44   	  35.61		
-122.38   	-218.20   	  1.59   	  35.61		
-89.42   	-225.52   	  1.73   	  25.43		
-71.11   	-231.93   	  1.83   	  40.69		
-62.56   	-226.44   	  1.99   	  81.38		
-57.37   	-211.49   	  2.32   	  86.47		
-51.57   	-195.62   	  2.67   	  50.86		
-45.17   	-185.55   	  2.87   	  76.30		
-40.28   	-181.88   	  3.17   	  96.64		
-37.54   	-180.97   	  3.56   	 116.99		
-36.62   	-178.53   	  4.03   	 284.84		
-35.71   	-172.42   	  5.17   	 422.18		
-33.57   	-163.57   	  6.86   	 386.57		
-29.91   	-155.33   	  8.40   	 824.00		
-22.28   	-148.62   	 11.70   	 396.74		
-17.70   	-147.71   	 13.29   	 381.48		
-11.60   	-144.04   	 14.81   	 345.88		
 -3.97   	-136.41   	 16.20   	 300.10		
  3.97   	-125.43   	 17.40   	 274.67		
 10.99   	-114.75   	 18.49   	 244.15		
 16.48   	-106.51   	 19.47   	 203.46		
 21.06   	-100.71   	 20.28   	 162.77		
 25.94   	-96.44   	 20.94   	 137.33		
 31.74   	-91.55   	 21.49   	 116.99		
 38.45   	-86.36   	 21.95   	  96.64		
 45.47   	-81.18   	 22.34   	  61.04		
 53.10   	-76.60   	 22.58   	  50.86		
 61.65   	-72.63   	 22.79   	  45.78		
 71.11   	-68.36   	 22.97   	  15.26		
 81.48   	-64.09   	 23.03   	   0.00		
 91.86   	-59.20   	 23.03   	   5.09		
101.32   	-53.71   	 23.05   	   5.09		
109.56   	-47.61   	 23.07   	  10.17		
116.88   	-41.20   	 23.11   	   0.00		
124.82   	-36.93   	 23.11   	   0.00		
133.06   	-35.10   	 23.11   	  15.26		
141.60   	-34.79   	 23.17   	  25.43		
150.15   	-34.79   	 23.28   	  40.69		
157.78   	-33.26   	 23.44   	 167.85		
169.68   	-29.60   	 24.11   	 111.90		
170.29   	-30.21   	 24.56   	 116.99		
164.18   	-32.96   	 25.03   	 106.82		
150.76   	-37.84   	 25.45   	  81.38		
131.23   	-45.17   	 25.78   	  76.30		
109.25   	-54.93   	 26.08   	  76.30		
 88.20   	-66.53   	 26.39   	  66.12		
 70.19   	-76.60   	 26.65   	  71.21		
 55.85   	-80.57   	 26.94   	  86.47		
 43.95   	-76.29   	 27.28   	  76.30		
 33.26   	-65.31   	 27.59   	  61.04		
 22.58   	-53.41   	 27.83   	  71.21		
 10.99   	-47.00   	 28.12   	  66.12		
 -2.14   	-51.88   	 28.38   	  66.12		
-16.17   	-68.36   	 28.65   	  71.21		
-29.60   	-91.55   	 28.93   	  66.12		
-41.50   	-112.61   	 29.20   	  50.86		
-50.35   	-125.12   	 29.40   	  25.43		
-56.46   	-126.65   	 29.50   	  40.69		
-60.42   	-120.85   	 29.66   	  91.56		
-63.17   	-114.14   	 30.03   	  30.52		
-64.70   	-111.08   	 30.15   	  15.26		
-64.39   	-111.69   	 30.21(S)	  -5.09		
-63.48   	-113.22   	 30.19   	 -45.78		
-62.56   	-113.22   	 30.01   	 -61.04		
-62.87   	-112.00   	 29.77   	-142.42		
-64.09   	-110.17   	 29.20   	-264.50		
-65.00   	-108.34   	 28.14   	-432.35		
-63.78   	-105.90   	 26.41   	-620.55		
-59.81   	-101.62   	 23.93   	-747.71		
-53.10   	-94.30   	 20.94   	-808.75		
-44.56   	-82.40   	 17.70   	-829.09		
-35.10   	-68.05   	 14.38   	-773.14		
-25.94   	-53.41   	 11.29   	-656.15		
-17.70   	-41.50   	  8.67   	-559.51		
-11.60   	-34.48   	  6.43   	-483.21		
 -7.63   	-32.04   	  4.50   	-432.35		
 -6.41   	-33.57   	  2.77   	-391.66		
 -8.24   	-39.98   	  1.20   	-325.53		
-12.82   	-53.71   	 -0.10   	-233.98		
-20.75   	-74.46   	 -1.04   	-162.77		
-30.82   	-97.35   	 -1.69   	 -81.38		
-40.59   	-114.14   	 -2.01(D)	   0.00		
-47.91   	-120.24   	 -2.01   	  55.95		
-51.27   	-116.88   	 -1.79   	  91.56		
-51.57   	-110.47   	 -1.42   	  96.64		
-50.66   	-106.81   	 -1.04   	 106.82		
-49.74   	-108.34   	 -0.61   	 101.73		
-49.13   	-112.61   	 -0.20   	  76.30		
-49.13   	-115.66   	  0.10   	  61.04		
-49.13   	-115.66   	  0.35   	  66.12		
-48.83   	-113.53   	  0.61   	  55.95		
-47.61   	-111.39   	  0.83   	  50.86		
-43.95   	-112.30   	  1.04   	  50.86		
-34.48   	-115.36   	  1.24   	  30.52		
-17.70   	-113.22   	  1.36   	  15.26		
  6.41   	-92.16   	  1.42   	  30.52		
 36.32   	-38.76   	  1.55   	  30.52		
 65.31   	 56.46   	  1.67   	  20.35		
 80.87   	188.60   	  1.75   	   5.09		
 66.22   	330.20   	  1.77   	   5.09		
  4.27   	438.84(R)	  1.79(E)	  40.69		
-244.75   	415.65   	  1.95   	   0.00		
-366.21   	281.07   	  1.95   	  15.26		
-431.52   	109.86   	  2.01   	  20.35		
-425.72   	-57.37   	  2.10   	  30.52		
-368.35   	-193.18   	  2.22   	  20.35		
-298.46   	-284.73   	  2.30   	  30.52		
-245.36   	-325.62   	  2.42   	  66.12		
-213.62   	-314.64   	  2.69   	  55.95		
-187.99   	-263.37   	  2.91   	  40.69		
-152.89   	-198.67   	  3.07   	  50.86		
-105.59   	-148.93   	  3.28   	  55.95		
-56.15   	-127.87   	  3.50   	  66.12		
-17.40   	-127.87   	  3.76   	  61.04		
  6.10   	-131.84   	  4.01   	  40.69		
 18.01   	-126.04   	  4.17   	  66.12		
 24.41   	-110.47   	  4.44   	 116.99		
 30.52   	-92.47   	  4.90   	 132.25		
 37.54   	-79.65   	  5.43   	  91.56		
 43.95   	-73.24   	  5.80   	  71.21		
 48.22   	-70.50   	  6.08   	 116.99		
 50.05   	-68.05   	  6.55   	 295.01		
 51.57   	-63.48   	  7.73   	 483.21		
 53.71   	-56.76   	  9.66   	 457.78		
 57.68   	-49.13   	 11.50   	 417.09		
 62.56   	-42.11   	 13.16   	 920.65		
 72.02   	-28.08   	 16.85   	 437.43		
 76.60   	-20.75   	 18.60   	 376.40		
 82.09   	-13.43   	 20.10   	 340.79		
 89.11   	 -6.41   	 21.46   	 320.45		
 97.35   	  0.00   	 22.75   	 239.06		
104.98   	  6.71   	 23.70   	 198.37		
111.39   	 14.34   	 24.50   	 188.20		
116.58   	 23.19   	 25.25   	 142.42		
122.07   	 32.35   	 25.82   	 106.82		
129.09   	 41.20   	 26.25   	  81.38		
138.55   	 50.35   	 26.57   	  55.95		
149.84   	 59.20   	 26.80   	  61.04		
161.74   	 67.75   	 27.04   	  30.52		
172.73   	 75.68   	 27.16   	   5.09		
181.88   	 83.31   	 27.18   	  10.17		
189.82   	 91.25   	 27.22   	  15.26		
197.14   	 98.88   	 27.28   	  -5.09		
204.47   	106.20   	 27.26   	 -25.43		
212.10   	112.30   	 27.16   	  -5.09		
219.42   	116.88   	 27.14   	  20.35		
226.44   	119.93   	 27.22   	   5.09		
234.38   	122.38   	 27.24   	  -5.09		
243.23   	125.12   	 27.22   	  15.26		
252.99   	128.48   	 27.28   	  20.35		
262.76   	132.75   	 27.37   	 -15.26		
273.44   	140.08   	 27.30   	 -20.35		
270.69   	139.77   	 27.22   	 -20.35		
261.23   	134.89   	 27.14   	 -25.43		
245.36   	125.73   	 27.04   	 -10.17		
224.91   	112.30   	 27.00   	  -5.09		
202.33   	 96.74   	 26.98   	 -15.26		
179.75   	 81.48   	 26.92   	  10.17		
159.61   	 68.05   	 26.96   	  30.52		
142.82   	 57.98   	 27.08   	  10.17		
129.70   	 51.27   	 27.12   	  35.61		
119.02   	 46.69   	 27.26   	  76.30		
109.56   	 43.64   	 27.57   	  96.64		
100.40   	 42.42   	 27.96   	 106.82		
 90.33   	 42.72   	 28.38   	 111.90		
 80.26   	 44.86   	 28.83   	  71.21		
 70.50   	 46.69   	 29.11   	  66.12		
 62.26   	 46.39   	 29.38   	  91.56		
 55.85   	 42.72   	 29.75   	  55.95		
 50.96   	 36.32   	 29.97   	  35.61		
 47.30   	 30.82   	 30.11   	  45.78		
 44.86   	 28.99   	 30.29   	  45.78		
 43.64   	 31.43   	 30.48   	  20.35		
 43.95   	 36.01   	 30.56(S)	 -55.95		
 45.17   	 40.59   	 30.34   	-137.33		
 46.39   	 42.72   	 29.79   	-249.24		
 47.30   	 42.72   	 28.79   	-412.00		
 48.52   	 43.03   	 27.14   	-559.51		
 51.57   	 46.08   	 24.90   	-651.07		
 57.68   	 54.02   	 22.30   	-722.28		
 66.22   	 68.66   	 19.41   	-778.23		
 75.68   	 91.86   	 16.30   	-798.57		
 84.84   	123.60   	 13.10   	-768.05		
 92.16   	159.61   	 10.03   	-696.84		
 98.27   	189.51   	  7.24   	-600.20		
103.76   	202.33   	  4.84   	-498.47		
108.34   	192.26   	  2.85   	-366.22		
110.78   	164.18   	  1.38   	-228.89		
109.86   	130.62   	  0.47   	-142.42		
104.98   	103.15   	 -0.10   	 -76.30		
 96.74   	 84.23   	 -0.41   	 -40.69		
 85.75   	 69.58   	 -0.57   	 -35.61		
 74.46   	 54.02   	 -0.71   	  -5.09		
 64.39   	 38.15   	 -0.73(D)	  61.04		
 57.37   	 25.94   	 -0.49   	 106.82		
 53.41   	 18.62   	 -0.06   	 132.25		
 50.66   	 13.43   	  0.47   	 122.07		
 47.30   	  7.02   	  0.96   	 106.82		
 43.64   	 -1.22   	  1.38   	  81.38		
 41.81   	 -8.24   	  1.71   	  55.95		
 42.72   	-10.99   	  1.93   	  30.52		
 45.17   	-10.68   	  2.05   	  20.35		
 47.30   	-10.38   	  2.14   	  10.17		
 47.61   	-12.82   	  2.18   	  10.17		
 47.61   	-18.31   	  2.22   	  15.26		
 51.88   	-25.33   	  2.28   	  15.26		
 65.31   	-27.77   	  2.34   	   0.00		
 87.89   	-13.73   	  2.34   	   0.00		
117.49   	 31.13   	  2.34   	   5.09		
147.40   	119.93   	  2.36   	  10.17		
164.79   	256.35   	  2.40   	   5.09		
155.33   	418.70   	  2.42   	   5.09		
104.37   	560.30   	  2.44   	  10.17		
-130.00   	588.07(R)	  2.48   	 -10.17		
-261.84   	448.61   	  2.44(E)	   5.09		
-349.43   	254.82   	  2.46   	   5.09		
-368.35   	 60.73   	  2.48   	 -10.17		
-325.62   	-95.52   	  2.44   	  -5.09		
-255.13   	-200.81   	  2.42   	  20.35		
-191.04   	-254.21   	  2.50   	  20.35		
-148.01   	-256.04   	  2.58   	  15.26		
-117.80   	-212.71   	  2.64   	  20.35		
-85.14   	-145.87   	  2.73   	  30.52		
-42.42   	-85.45   	  2.85   	  50.86		
  4.58   	-52.49   	  3.05   	  40.69		
 45.78   	-47.91   	  3.21   	  15.26		
 74.46   	-54.02   	  3.28   	  25.43		
 91.86   	-52.80   	  3.38   	  71.21		
101.93   	-39.67   	  3.66   	  91.56		
108.95   	-21.97   	  4.03   	  76.30		
113.53   	 -8.24   	  4.33   	  96.64		
115.66   	 -2.44   	  4.72   	 101.73		
115.36   	 -2.44   	  5.13   	  71.21		
115.05   	 -3.05   	  5.41   	 147.51		
116.27   	 -1.22   	  6.00   	 386.57		
120.24   	  4.27   	  7.55   	 483.21		
125.43   	 12.21   	  9.48   	 356.05		
130.31   	 19.53   	 10.91   	 879.96		
135.19   	 25.63   	 14.43   	 417.09		
137.02   	 27.16   	 16.09   	 396.74		
139.77   	 30.82   	 17.68   	 376.40		
144.04   	 36.62   	 19.19   	 310.27		
149.54   	 43.03   	 20.43   	 289.93		
155.94   	 49.44   	 21.59   	 233.98		
162.96   	 54.93   	 22.52   	 188.20		
170.29   	 60.42   	 23.28   	 157.68		
177.31   	 66.83   	 23.91   	 142.42		
183.41   	 74.46   	 24.48   	 111.90		
189.21   	 83.31   	 24.92   	  71.21		
195.92   	 92.16   	 25.21   	  35.61		
204.47   	100.40   	 25.35   	  20.35		
214.54   	107.12   	 25.43   	  15.26		
225.22   	112.92   	 25.49   	   0.00		
235.60   	117.49   	 25.49   	   0.00		
244.75   	122.07   	 25.49   	  10.17		
252.38   	126.95   	 25.53   	   5.09		
258.79   	131.53   	 25.55(S)	 -10.17		
264.28   	135.80   	 25.51   	 -20.35		
269.17   	139.77   	 25.43   	 -30.52		
274.66   	142.52   	 25.31   	 -35.61		
281.98   	144.65   	 25.17   	 -35.61		
291.44   	146.48   	 25.03   	 -20.35		
301.82   	147.71   	 24.94   	 -35.61		
317.99   	150.45   	 24.80   	 -20.35		
318.30   	150.45   	 24.72   	 -25.43		
310.36   	148.01   	 24.62   	 -25.43		
294.80   	141.91   	 24.52   	 -25.43		
274.05   	132.45   	 24.41   	 -40.69		
250.85   	120.54   	 24.25   	 -35.61		
228.58   	108.34   	 24.11   	 -30.52		
208.13   	 97.35   	 23.99   	 -35.61		
189.51   	 87.89   	 23.85   	 -40.69		
172.73   	 80.57   	 23.68   	 -40.69		
157.47   	 75.38   	 23.52   	 -50.86		
144.35   	 71.72   	 23.32   	 -35.61		
133.06   	 68.36   	 23.17   	 -40.69		
122.99   	 65.00   	 23.01   	 -35.61		
113.22   	 62.26   	 22.87   	 -15.26		
103.15   	 60.12   	 22.81   	 -25.43		
 92.47   	 58.59   	 22.71   	 -30.52		
 82.40   	 57.37   	 22.58   	 -25.43		
 73.85   	 55.54   	 22.48   	 -50.86		
 67.14   	 53.41   	 22.28   	-106.82		
 62.56   	 50.66   	 21.85   	-178.03		
 60.12   	 48.52   	 21.14   	-249.24		
 59.20   	 46.39   	 20.14   	-335.71		
 59.51   	 44.56   	 18.80   	-417.09		
 60.73   	 42.42   	 17.13   	-452.69		
 61.34   	 40.89   	 15.32   	-503.56		
 61.04   	 39.37   	 13.31   	-503.56		
 59.51   	 38.15   	 11.29   	-447.61		
 57.98   	 37.23   	  9.50   	-437.43		
 57.68   	 37.84   	  7.75   	-391.66		
 61.04   	 41.50   	  6.19   	-315.36		
 67.75   	 50.35   	  4.92   	-289.93		
 76.90   	 63.17   	  3.76   	-233.98		
 86.36   	 77.82   	  2.83   	-188.20		
 94.30   	 90.03   	  2.08   	-147.51		
100.10   	 97.66   	  1.49   	-101.73		
103.76   	101.32   	  1.08   	 -71.21		
105.59   	102.54   	  0.79   	 -55.95		
105.29   	101.32   	  0.57   	 -35.61		
101.32   	 94.30   	  0.43   	 -25.43		
 93.38   	 79.04   	  0.33   	 -10.17		
 82.09   	 55.54   	  0.28(D)	  15.26		
 69.89   	 30.21   	  0.35   	  20.35		
 59.81   	 10.68   	  0.43   	  40.69		
 53.71   	  1.22   	  0.59   	  55.95		
 52.80   	  2.14   	  0.81   	  61.04		
 57.37   	 11.60   	  1.06   	  66.12		
 65.31   	 22.89   	  1.32   	  61.04		
 72.02   	 29.60   	  1.57   	  50.86		
 72.94   	 26.86   	  1.77   	  30.52		
 65.92   	 14.34   	  1.89   	   0.00		
 54.02   	 -0.61   	  1.89   	  15.26		
 44.86   	 -8.85   	  1.95   	   0.00		
 44.25   	 -8.85   	  1.95   	 -25.43		
 54.02   	-10.38   	  1.85   	 -20.35		
 70.80   	-20.75   	  1.77   	   0.00		
 90.64   	-32.65   	  1.77   	   0.00		
111.39   	-21.67   	  1.77   	   0.00		
132.14   	 39.98   	  1.77(E)	  10.17		
144.65   	166.63   	  1.81   	  10.17		
134.89   	336.00   	  1.85   	   5.09		
 85.75   	491.94   	  1.87   	   5.09		
-147.09   	534.06(R)	  1.89   	   5.09		
-280.76   	389.10   	  1.91   	  30.52		
-371.70   	185.85   	  2.03   	  20.35		
-394.59   	-15.26   	  2.12   	  20.35		
-356.14   	-175.17   	  2.20   	  40.69		
-288.09   	-281.37   	  2.36   	  50.86		
-225.52   	-336.91   	  2.56   	  45.78		
-183.41   	-342.10   	  2.75   	  50.86		
-154.11   	-300.90   	  2.95   	  20.35		
-122.07   	-231.32   	  3.03   	   0.00		
-79.04   	-164.18   	  3.03   	  25.43		
-30.21   	-123.60   	  3.13   	  35.61		
 12.82   	-114.14   	  3.28   	  25.43		
 42.42   	-120.54   	  3.38   	  20.35		
 58.29   	-123.60   	  3.46   	  30.52		
 66.22   	-116.27   	  3.58   	  66.12		
 71.41   	-104.98   	  3.85   	 122.07		
 76.60   	-98.57   	  4.33   	  96.64		
 81.48   	-99.79   	  4.72   	  91.56		
 84.53   	-105.90   	  5.09   	 137.33		
 85.75   	-111.69   	  5.64   	  86.47		
 86.36   	-113.22   	  5.98   	 183.11		
 87.59   	-109.86   	  6.71   	 457.78		
 90.64   	-104.68   	  8.55   	 467.95		
 93.99   	-99.49   	 10.42   	 783.31		
 98.88   	-92.77   	 13.55   	 442.52		
100.40   	-88.50   	 15.32   	 412.00		
102.84   	-82.70   	 16.97   	 366.22		
105.90   	-76.60   	 18.43   	 320.45		
110.17   	-71.11   	 19.72   	 295.01		
115.36   	-66.22   	 20.90   	 254.32		
121.15   	-61.04   	 21.91   	 208.54		
127.56   	-54.93   	 22.75   	 178.03		
134.58   	-47.00   	 23.46   	 142.42		
141.91   	-38.45   	 24.03   	 111.90		
149.23   	-30.52   	 24.48   	  91.56		
156.25   	-24.41   	 24.84   	  76.30		
163.88   	-19.84   	 25.15   	  50.86		
171.81   	-15.87   	 25.35   	  30.52		
180.36   	-11.29   	 25.47   	  25.43		
188.60   	 -4.88   	 25.57   	  10.17		
196.23   	  2.75   	 25.62(S)	 -15.26		
202.03   	 10.99   	 25.55   	 -25.43		
207.21   	 18.01   	 25.45   	 -15.26		
212.40   	 23.19   	 25.39   	  -5.09		
219.12   	 26.86   	 25.37   	  -5.09		
227.66   	 29.60   	 25.35   	 -20.35		
237.43   	 31.74   	 25.27   	 -30.52		
247.50   	 34.48   	 25.15   	 -15.26		
256.35   	 36.93   	 25.09   	 -40.69		
264.28   	 39.67   	 24.92   	 -15.26		
260.62   	 38.45   	 24.86   	 -25.43		
250.85   	 33.87   	 24.76   	 -30.52		
235.60   	 25.63   	 24.64   	 -25.43		
216.67   	 13.12   	 24.54   	 -40.69		
195.92   	 -2.75   	 24.37   	 -50.86		
174.26   	-20.75   	 24.17   	 -50.86		
152.59   	-37.84   	 23.97   	 -50.86		
132.14   	-52.19   	 23.76   	 -45.78		
114.75   	-61.65   	 23.58   	 -45.78		
100.71   	-67.44   	 23.40   	 -35.61		
 88.81   	-70.80   	 23.26   	 -45.78		
 77.21   	-74.46   	 23.07   	 -66.12		
 64.09   	-78.43   	 22.81   	 -76.30		
 50.66   	-82.70   	 22.50   	 -61.04		
 38.45   	-86.06   	 22.26   	 -71.21		
 28.99   	-88.20   	 21.97   	 -81.38		
 21.97   	-89.72   	 21.65   	 -81.38		
 16.48   	-91.55   	 21.32   	 -96.64		
 10.68   	-93.08   	 20.94   	-147.51		
  4.88   	-94.30   	 20.35   	-203.46		
 -0.61   	-95.21   	 19.53   	-264.50		
 -4.88   	-96.44   	 18.47   	-315.36		
 -6.71   	-97.96   	 17.21   	-340.79		
 -7.02   	-99.79   	 15.85   	-401.83		
 -6.41   	-101.01   	 14.24   	-437.43		
 -5.49   	-100.71   	 12.49   	-391.66		
 -5.19   	-98.27   	 10.93   	-401.83		
 -4.58   	-95.21   	  9.32   	-396.74		
 -2.75   	-92.16   	  7.73   	-320.45		
  0.92   	-89.11   	  6.45   	-295.01		
  7.02   	-84.84   	  5.27   	-295.01		
 14.04   	-77.51   	  4.09   	-228.89		
 21.06   	-67.44   	  3.17   	-203.46		
 27.16   	-56.76   	  2.36   	-188.20		
 32.04   	-49.13   	  1.61   	-132.25		
 36.32   	-46.08   	  1.08   	-106.82		
 39.98   	-47.61   	  0.65   	-106.82		
 40.89   	-53.41   	  0.22   	 -71.21		
 36.93   	-65.00   	 -0.06   	 -35.61		
 26.25   	-83.31   	 -0.20   	 -15.26		
 10.68   	-106.20   	 -0.26   	  -5.09		
 -5.49   	-127.87   	 -0.28(D)	  30.52		
-16.78   	-141.91   	 -0.16   	  50.86		
-21.06   	-146.79   	  0.04   	  35.61		
-20.75   	-146.79   	  0.18   	  45.78		
-19.53   	-147.40   	  0.37   	  50.86		
-20.75   	-151.37   	  0.57   	  40.69		
-24.11   	-158.08   	  0.73   	  40.69		
-27.77   	-164.49   	  0.90   	  25.43		
-30.52   	-167.85   	  1.00   	  20.35		
-32.04   	-169.37   	  1.08   	  15.26		
-32.96   	-170.29   	  1.14   	 -15.26		
-31.74   	-174.26   	  1.08   	  -5.09		
-25.94   	-181.88   	  1.06   	   5.09		
-12.51   	-187.68   	  1.08   	   5.09		
  9.77   	-178.83   	  1.10   	   0.00		
 38.15   	-139.47   	  1.10   	  -5.09		
 66.53   	-54.63   	  1.08   	  -5.09		
 81.79   	 78.43   	  1.06   	  -5.09		
 69.89   	239.56   	  1.04   	 -15.26		
 15.56   	381.77   	  0.98   	   5.09		
