SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		
-106.20   	-137.02   	 12.21   	-223.80		
-109.86   	-136.41   	 11.31   	-233.98		
-119.32   	-138.55   	 10.38   	-228.89		
-128.48   	-140.69   	  9.46   	-239.06		
-133.36   	-142.52   	  8.50   	-249.24		
-132.45   	-144.04   	  7.51   	-249.24		
-124.82   	-144.65   	  6.51   	-259.41		
-111.69   	-142.82   	  5.47   	-259.41		
-95.83   	-138.85   	  4.44   	-254.32		
-79.96   	-133.06   	  3.42   	-239.06		
-65.61   	-126.04   	  2.46   	-208.54		
-52.80   	-117.80   	  1.63   	-183.11		
-40.89   	-109.56   	  0.90   	-157.68		
-33.26   	-104.06   	  0.26   	-127.16		
-31.43   	-102.54   	 -0.24   	-122.07		
-34.48   	-103.76   	 -0.73   	-111.90		
-39.67   	-105.59   	 -1.18   	-116.99		
-45.17   	-106.81   	 -1.65   	-111.90		
-50.96   	-107.12   	 -2.10   	-101.73		
-56.46   	-106.20   	 -2.50   	 -86.47		
-57.07   	-100.71   	 -2.85   	 -55.95		
-49.74   	-87.28   	 -3.07   	 -40.69		
-35.71   	-65.92   	 -3.23   	 -15.26		
-21.67   	-41.81   	 -3.30   	   0.00		
-13.12   	-18.92   	 -3.30   	   0.00		
-10.07   	 -0.92   	 -3.30   	  -5.09		
 -7.93   	 13.73   	 -3.32   	 -15.26		
 -3.36   	 24.11   	 -3.38   	 -25.43		
  2.14   	 30.82   	 -3.48   	 -35.61		
  7.32   	 36.32   	 -3.62   	 -40.69		
 12.21   	 41.20   	 -3.78   	 -40.69		
 17.09   	 42.72   	 -3.95   	 -35.61		
 22.58   	 36.32   	 -4.09   	 -35.61		
 27.47   	 18.31   	 -4.23   	 -25.43		
 32.96   	 -5.80   	 -4.33   	 -20.35		
 39.98   	-26.86   	 -4.42   	 -10.17		
 48.22   	-39.06   	 -4.46(D)	   0.00		
 53.41   	-44.25   	 -4.46   	  15.26		
 51.88   	-50.96   	 -4.39   	  25.43		
 44.25   	-63.78   	 -4.29   	  35.61		
 36.01   	-79.04   	 -4.15   	  40.69		
 32.04   	-90.03   	 -3.99   	  45.78		
 32.96   	-93.38   	 -3.80   	  45.78		
 33.87   	-91.25   	 -3.62   	  40.69		
 29.91   	-88.81   	 -3.46   	  40.69		
 18.92   	-90.64   	 -3.30   	  40.69		
  3.36   	-96.13   	 -3.13   	  35.61		
-12.82   	-102.54   	 -2.99   	  40.69		
-24.72   	-106.81   	 -2.83   	  45.78		
-31.13   	-108.64   	 -2.64   	  35.61		
-33.87   	-110.17   	 -2.50   	  20.35		
-36.01   	-113.83   	 -2.42   	  10.17		
-37.84   	-119.63   	 -2.38   	   5.09		
-37.54   	-122.38   	 -2.36   	   0.00		
-32.65   	-111.69   	 -2.36   	   5.09		
-24.72   	-76.29   	 -2.34   	  10.17		
-16.17   	 -8.85   	 -2.30   	  25.43		
 -7.32   	 94.60   	 -2.20   	  35.61		
  5.49   	233.46   	 -2.05   	  45.78		
 25.02   	399.17   	 -1.87   	  45.78		
 46.39   	562.44   	 -1.69   	  66.12		
 29.60   	595.40   	 -1.42   	  61.04		
-41.50   	351.87   	 -1.18   	  50.86		
-153.81   	-23.80   	 -0.98   	  45.78		
-285.03   	-406.19   	 -0.79   	  35.61		
-399.17   	-664.37   	 -0.65   	  25.43		
-461.12   	-743.41(R)	 -0.55(E)	  25.43		
-451.05   	-677.49   	 -0.45   	  15.26		
-377.50   	-540.16   	 -0.39   	  10.17		
-269.47   	-387.27   	 -0.35   	  15.26		
-161.74   	-242.92   	 -0.28   	  25.43		
-77.51   	-120.54   	 -0.18   	  30.52		
-19.84   	-36.62   	 -0.06   	  15.26		
 19.84   	 -2.75   	  0.00   	  10.17		
 47.91   	-10.99   	  0.04   	  35.61		
 65.31   	-34.79   	  0.18   	  71.21		
 71.11   	-50.66   	  0.47   	  96.64		
 69.58   	-50.05   	  0.85   	  81.38		
 67.14   	-41.20   	  1.18   	  76.30		
 67.75   	-33.26   	  1.49   	  71.21		
 71.72   	-28.69   	  1.77   	  76.30		
 77.51   	-26.55   	  2.08   	  96.64		
 82.70   	-26.25   	  2.46   	 183.11		
 85.75   	-27.47   	  3.19   	 259.41		
 85.75   	-28.38   	  4.23   	 279.75		
 83.01   	-27.16   	  5.35   	 289.93		
 81.48   	-15.26   	  6.51   	 223.80		
 87.28   	 -7.02   	  7.41   	 157.68		
 95.83   	  0.92   	  8.04   	 122.07		
102.84   	  8.54   	  8.52   	 106.82		
107.12   	 17.40   	  8.95   	 127.16		
110.78   	 28.69   	  9.46   	 152.59		
117.19   	 42.11   	 10.07   	 203.46		
126.95   	 56.76   	 10.89   	 218.72		
137.94   	 69.89   	 11.76   	 188.20		
146.18   	 79.65   	 12.51   	 203.46		
149.23   	 86.36   	 13.33   	 218.72		
148.32   	 91.25   	 14.20   	 208.54		
145.87   	 95.21   	 15.04   	 193.29		
145.57   	 99.49   	 15.81   	 167.85		
148.32   	104.68   	 16.48   	 132.25		
153.50   	109.86   	 17.01   	  96.64		
158.39   	114.75   	 17.40   	  71.21		
162.05   	119.02   	 17.68   	  50.86		
165.10   	122.99   	 17.88   	  55.95		
167.54   	127.26   	 18.11   	  66.12		
171.81   	133.97   	 18.37   	  71.21		
178.83   	143.43   	 18.66   	  71.21		
187.99   	155.64   	 18.94   	  66.12		
197.14   	168.46   	 19.21   	  61.04		
203.55   	179.44   	 19.45   	  25.43		
195.31   	188.90   	 19.55   	  10.17		
183.11   	191.04   	 19.59(S)	 -10.17		
169.98   	194.40   	 19.55   	 -25.43		
159.30   	198.97   	 19.45   	 -30.52		
149.54   	202.33   	 19.33   	 -30.52		
138.85   	202.64   	 19.21   	 -35.61		
126.04   	199.58   	 19.06   	 -25.43		
111.08   	195.62   	 18.96   	 -15.26		
 94.91   	192.26   	 18.90   	 -10.17		
 79.96   	191.04   	 18.86   	 -10.17		
 68.36   	192.57   	 18.82   	 -10.17		
 61.04   	196.84   	 18.78   	 -15.26		
 58.29   	203.86   	 18.72   	 -20.35		
 57.98   	211.18   	 18.64   	 -20.35		
 57.68   	215.76   	 18.56   	 -10.17		
 56.76   	216.67   	 18.51   	 -10.17		
 57.07   	214.23   	 18.47   	   0.00		
 59.51   	210.27   	 18.47   	   5.09		
 64.09   	203.86   	 18.49   	  10.17		
 68.05   	193.48   	 18.54   	  15.26		
 70.80   	179.14   	 18.60   	  15.26		
 73.24   	162.66   	 18.66   	   5.09		
 77.51   	146.79   	 18.68   	   0.00		
 82.09   	132.75   	 18.68   	 -10.17		
 85.45   	119.63   	 18.64   	 -10.17		
 85.14   	104.98   	 18.60   	 -25.43		
 82.40   	 88.81   	 18.49   	 -20.35		
 79.04   	 73.55   	 18.41   	 -30.52		
 75.07   	 60.42   	 18.29   	 -25.43		
 69.58   	 49.74   	 18.19   	 -30.52		
 62.56   	 39.67   	 18.07   	 -30.52		
 54.63   	 29.60   	 17.94   	 -35.61		
 47.30   	 19.84   	 17.80   	 -40.69		
 42.72   	 10.99   	 17.64   	 -55.95		
 41.20   	  4.27   	 17.42   	 -71.21		
 42.72   	  0.31   	 17.13   	 -91.56		
 47.00   	 -1.83   	 16.76   	 -76.30		
 53.10   	 -1.53   	 16.46   	 -81.38		
 59.51   	  0.61   	 16.13   	-147.51		
 64.09   	  3.66   	 15.54   	-183.11		
 65.92   	  7.02   	 14.81   	-203.46		
 65.92   	 10.07   	 14.00   	-203.46		
 65.31   	 11.90   	 13.18   	-203.46		
 65.61   	 12.21   	 12.37   	-203.46		
 65.92   	 10.68   	 11.56   	-203.46		
 65.31   	  8.54   	 10.74   	-198.37		
 64.09   	  6.10   	  9.95   	-193.29		
 62.56   	  4.27   	  9.18   	-198.37		
 61.04   	  2.44   	  8.38   	-208.54		
 58.29   	  0.92   	  7.55   	-218.72		
 54.93   	 -0.61   	  6.67   	-228.89		
 53.71   	 -0.61   	  5.76   	-244.15		
 56.46   	  1.22   	  4.78   	-249.24		
 61.95   	  2.75   	  3.78   	-249.24		
 66.83   	  1.83   	  2.79   	-249.24		
 68.36   	 -1.53   	  1.79   	-233.98		
 66.22   	 -5.80   	  0.85   	-223.80		
 62.87   	 -8.24   	 -0.04   	-193.29		
 60.12   	 -8.85   	 -0.81   	-167.85		
 56.76   	 -8.85   	 -1.49   	-122.07		
 52.19   	 -8.85   	 -1.97   	 -81.38		
 48.83   	 -7.32   	 -2.30   	 -35.61		
 49.13   	 -1.53   	 -2.44   	   0.00		
 54.93   	 11.60   	 -2.44   	  15.26		
 63.78   	 31.43   	 -2.38   	  25.43		
 71.11   	 54.32   	 -2.28   	  20.35		
 73.24   	 74.77   	 -2.20   	  20.35		
 70.50   	 88.81   	 -2.12   	   0.00		
 65.00   	 94.60   	 -2.12   	 -15.26		
 60.73   	 93.99   	 -2.18   	 -30.52		
 58.90   	 91.25   	 -2.30   	 -35.61		
 58.59   	 88.20   	 -2.44   	 -40.69		
 56.76   	 83.01   	 -2.60   	 -40.69		
 51.88   	 70.50   	 -2.77   	 -20.35		
 44.86   	 48.22   	 -2.85   	  -5.09		
 38.15   	 18.62   	 -2.87(D)	  20.35		
 33.87   	-11.90   	 -2.79   	  35.61		
 33.26   	-36.62   	 -2.64   	  45.78		
 35.10   	-54.32   	 -2.46   	  50.86		
 35.40   	-69.27   	 -2.26   	  45.78		
 30.21   	-87.28   	 -2.08   	  35.61		
 18.62   	-108.34   	 -1.93   	  25.43		
  3.97   	-127.87   	 -1.83   	  20.35		
 -8.54   	-140.38   	 -1.75   	  25.43		
-15.87   	-144.35   	 -1.65   	  25.43		
-19.53   	-143.13   	 -1.55   	  30.52		
-22.28   	-141.30   	 -1.42   	  35.61		
-25.94   	-140.69   	 -1.28   	  30.52		
-28.99   	-140.99   	 -1.16   	  35.61		
-28.99   	-140.69   	 -1.02   	  45.78		
-26.55   	-139.16   	 -0.83   	  61.04		
-23.80   	-137.63   	 -0.59   	  61.04		
-21.97   	-135.80   	 -0.35   	  66.12		
-20.14   	-134.58   	 -0.08   	  61.04		
-17.70   	-133.97   	  0.16   	  50.86		
-14.95   	-130.62   	  0.37   	  40.69		
-12.82   	-113.83   	  0.53   	  40.69		
-13.12   	-71.41   	  0.69   	  25.43		
-14.34   	  5.19   	  0.79   	  25.43		
-14.04   	116.27   	  0.90   	  15.26		
-10.68   	256.35   	  0.96   	  15.26		
 -5.19   	409.55   	  1.02   	  15.26		
 -4.27   	538.33   	  1.08   	  35.61		
-70.19   	440.98   	  1.22   	  35.61		
-161.13   	140.08   	  1.36   	  45.78		
-282.29   	-255.74   	  1.55   	  45.78		
-404.97   	-610.05   	  1.73   	  50.86		
-491.94   	-809.63   	  1.93   	  45.78		
-516.66   	-827.94(R)	  2.12(E)	  35.61		
-475.16   	-720.21   	  2.26   	  30.52		
-388.49   	-562.74   	  2.38   	  30.52		
-287.48   	-404.66   	  2.50   	  25.43		
-198.67   	-267.33   	  2.60   	  20.35		
-133.97   	-164.49   	  2.69   	  15.26		
-94.30   	-110.17   	  2.75   	  15.26		
-72.33   	-104.98   	  2.81   	  15.26		
-61.04   	-129.09   	  2.87   	  35.61		
-57.37   	-153.20   	  3.01   	  50.86		
-57.68   	-160.22   	  3.21   	  55.95		
-59.51   	-153.20   	  3.44   	  76.30		
-59.51   	-144.04   	  3.74   	  86.47		
-56.46   	-138.85   	  4.09   	  96.64		
-50.35   	-136.41   	  4.48   	 142.42		
-42.11   	-133.06   	  5.05   	 213.63		
-33.87   	-129.09   	  5.90   	 228.89		
-27.77   	-125.12   	  6.82   	 239.06		
-23.19   	-119.93   	  7.77   	 249.24		
-20.14   	-112.00   	  8.77   	 305.19		
-12.82   	-91.86   	  9.99   	 295.01		
 -5.49   	-82.09   	 11.17   	 254.32		
  3.66   	-73.85   	 12.19   	 208.54		
 13.12   	-66.22   	 13.02   	 172.94		
 18.62   	-60.12   	 13.71   	 142.42		
 18.62   	-54.93   	 14.28   	 137.33		
 14.95   	-50.05   	 14.83   	 162.77		
 10.68   	-45.78   	 15.48   	 152.59		
  9.16   	-41.81   	 16.09   	 142.42		
 11.90   	-37.54   	 16.66   	 162.77		
 16.48   	-32.65   	 17.31   	 167.85		
 20.45   	-27.47   	 17.99   	 162.77		
 23.50   	-22.58   	 18.64   	 152.59		
 24.11   	-18.62   	 19.25   	 147.51		
 22.89   	-17.09   	 19.84   	 132.25		
 19.84   	-17.09   	 20.37   	 127.16		
 16.48   	-17.09   	 20.87   	 111.90		
 14.65   	-14.65   	 21.32   	 106.82		
 14.04   	 -9.46   	 21.75   	 101.73		
 13.12   	 -3.66   	 22.16   	  96.64		
 10.68   	 -0.31   	 22.54   	  76.30		
  7.63   	  1.22   	 22.85   	  66.12		
  6.71   	  2.75   	 23.11   	  50.86		
 10.07   	  6.71   	 23.32   	  25.43		
 15.56   	 13.73   	 23.42(S)	 -10.17		
 22.28   	 29.30   	 23.38   	 -25.43		
 24.41   	 38.15   	 23.28   	 -35.61		
 26.86   	 49.13   	 23.13   	 -25.43		
 28.69   	 59.81   	 23.03   	 -15.26		
 27.16   	 68.66   	 22.97   	  -5.09		
 21.67   	 74.16   	 22.95   	  10.17		
 14.04   	 77.82   	 22.99   	  10.17		
  7.02   	 83.01   	 23.03   	  15.26		
  1.22   	 90.03   	 23.09   	  -5.09		
 -4.88   	 97.66   	 23.07   	 -15.26		
 -9.77   	105.90   	 23.01   	 -25.43		
-11.60   	116.27   	 22.91   	 -35.61		
 -7.93   	129.09   	 22.77   	 -40.69		
  1.22   	142.52   	 22.60   	 -35.61		
 12.21   	152.28   	 22.46   	 -40.69		
 22.58   	154.42   	 22.30   	 -35.61		
 31.13   	150.15   	 22.16   	 -30.52		
 36.32   	142.21   	 22.03   	 -30.52		
 36.32   	133.97   	 21.91   	 -20.35		
 31.43   	124.21   	 21.83   	 -20.35		
 24.11   	112.61   	 21.75   	 -15.26		
 18.62   	 98.88   	 21.69   	  -5.09		
 19.53   	 86.67   	 21.67   	  -5.09		
 26.86   	 76.60   	 21.65   	   0.00		
 35.10   	 67.44   	 21.65   	   5.09		
 37.84   	 55.85   	 21.67   	   0.00		
 32.35   	 40.28   	 21.67   	   0.00		
 22.58   	 23.80   	 21.67   	   0.00		
 15.56   	 10.99   	 21.67   	  -5.09		
 15.26   	  3.66   	 21.65   	 -15.26		
 19.84   	 -0.92   	 21.59   	 -15.26		
 22.58   	 -6.10   	 21.53   	 -20.35		
 19.23   	-13.12   	 21.44   	 -40.69		
 10.07   	-19.84   	 21.28   	 -50.86		
  0.61   	-24.41   	 21.08   	 -81.38		
 -4.88   	-26.86   	 20.75   	-116.99		
 -4.58   	-28.08   	 20.28   	-116.99		
  0.92   	-28.99   	 19.82   	-122.07		
 10.38   	-28.08   	 19.33   	-142.42		
 21.67   	-24.11   	 18.76   	-178.03		
 31.43   	-18.62   	 18.05   	-198.37		
 37.54   	-14.34   	 17.25   	-218.72		
 38.15   	-13.43   	 16.38   	-223.80		
 36.01   	-15.26   	 15.48   	-223.80		
 34.79   	-17.70   	 14.59   	-223.80		
 38.15   	-18.31   	 13.69   	-218.72		
 46.39   	-16.17   	 12.82   	-213.63		
 56.76   	-12.51   	 11.96   	-213.63		
 65.00   	 -9.77   	 11.11   	-223.80		
 69.58   	 -7.93   	 10.21   	-239.06		
 71.41   	 -6.41   	  9.26   	-259.41		
 73.55   	 -3.66   	  8.22   	-274.67		
 77.82   	 -0.31   	  7.12   	-274.67		
 82.40   	  2.14   	  6.02   	-254.32		
 85.45   	  1.53   	  5.01   	-233.98		
 85.45   	 -2.44   	  4.07   	-208.54		
 83.31   	 -8.24   	  3.23   	-188.20		
 79.35   	-14.34   	  2.48   	-167.85		
 73.85   	-21.06   	  1.81   	-142.42		
 67.44   	-28.38   	  1.24   	-127.16		
 61.65   	-35.10   	  0.73   	-111.90		
 58.29   	-37.54   	  0.28   	 -81.38		
 59.51   	-32.35   	 -0.04   	 -66.12		
 64.39   	-18.62   	 -0.31   	 -45.78		
 72.63   	  3.36   	 -0.49   	 -20.35		
 83.62   	 33.26   	 -0.57   	   0.00		
 95.21   	 67.44   	 -0.57   	   5.09		
104.06   	 99.79   	 -0.55   	  10.17		
107.42   	123.60   	 -0.51   	   0.00		
104.98   	135.80   	 -0.51   	   0.00		
101.62   	139.16   	 -0.51   	 -15.26		
 99.49   	137.94   	 -0.57   	 -20.35		
 96.13   	133.97   	 -0.65   	 -20.35		
 88.20   	123.29   	 -0.73   	 -30.52		
 75.07   	102.23   	 -0.85   	 -25.43		
 62.26   	 72.63   	 -0.96   	 -25.43		
 55.24   	 40.28   	 -1.06   	 -20.35		
 55.24   	 12.21   	 -1.14   	 -15.26		
 57.07   	 -9.46   	 -1.20   	 -15.26		
 54.63   	-27.16   	 -1.26   	 -20.35		
 44.86   	-45.17   	 -1.34   	 -15.26		
 30.21   	-64.70   	 -1.40   	 -10.17		
 16.17   	-83.01   	 -1.44(D)	   0.00		
  8.54   	-94.91   	 -1.44   	  10.17		
  9.77   	-98.88   	 -1.40   	  25.43		
 16.17   	-97.05   	 -1.30   	  30.52		
 21.06   	-95.52   	 -1.18   	  30.52		
 18.31   	-98.57   	 -1.06   	  20.35		
  8.54   	-104.98   	 -0.98   	  15.26		
 -2.75   	-110.17   	 -0.92   	  25.43		
-10.07   	-111.39   	 -0.81   	  40.69		
-13.12   	-109.86   	 -0.65   	  61.04		
-14.95   	-109.56   	 -0.41   	  66.12		
-17.70   	-112.00   	 -0.14   	  66.12		
-19.23   	-115.05   	  0.12   	  61.04		
-16.78   	-115.66   	  0.37   	  40.69		
 -9.77   	-109.86   	  0.53   	  25.43		
 -2.44   	-89.72   	  0.63   	  15.26		
  1.22   	-45.47   	  0.69   	   0.00		
  1.22   	 31.43   	  0.69   	  -5.09		
  3.36   	146.48   	  0.67   	  -5.09		
 12.21   	294.49   	  0.65   	   0.00		
 23.80   	457.15   	  0.65(E)	  10.17		
 26.55   	592.96   	  0.69   	  30.52		
-53.10   	516.66   	  0.81   	  35.61		
-148.62   	233.46   	  0.96   	  35.61		
-270.69   	-152.89   	  1.10   	  35.61		
-395.81   	-522.77   	  1.24   	  25.43		
-490.72   	-761.72   	  1.34   	  20.35		
-524.60   	-824.89(R)	  1.42   	  10.17		
-484.31   	-740.36   	  1.46   	  10.17		
-387.27   	-572.81   	  1.51   	   5.09		
-271.30   	-386.66   	  1.53   	  10.17		
-173.03   	-228.27   	  1.57   	  10.17		
-108.03   	-122.99   	  1.61   	  10.17		
-70.50   	-78.74   	  1.65   	  15.26		
-47.30   	-81.48   	  1.71   	  15.26		
-30.82   	-103.45   	  1.77   	  10.17		
-21.36   	-118.41   	  1.81   	  10.17		
-19.23   	-117.80   	  1.85   	  25.43		
-20.75   	-108.34   	  1.95   	  45.78		
-20.75   	-100.10   	  2.14   	  81.38		
-16.48   	-96.44   	  2.46   	 142.42		
 -9.46   	-94.60   	  3.03   	 213.63		
 -3.97   	-92.47   	  3.89   	 254.32		
 -1.22   	-90.03   	  4.90   	 244.15		
  0.00   	-88.50   	  5.88   	 208.54		
  1.22   	-86.36   	  6.71   	 167.85		
  4.88   	-81.18   	  7.39   	 162.77		
 16.17   	-63.17   	  8.04   	 167.85		
 19.53   	-55.54   	  8.71   	 183.11		
 21.36   	-50.35   	  9.44   	 193.29		
 22.58   	-47.00   	 10.21   	 208.54		
 24.41   	-44.56   	 11.05   	 218.72		
 25.02   	-42.42   	 11.92   	 233.98		
 21.36   	-41.50   	 12.86   	 259.41		
 13.73   	-41.50   	 13.90   	 228.89		
  5.19   	-40.59   	 14.81   	 172.94		
  0.31   	-36.93   	 15.50   	 152.59		
  0.61   	-32.04   	 16.11   	 127.16		
  3.66   	-28.38   	 16.62   	  96.64		
  6.41   	-27.16   	 17.01   	  91.56		
  8.54   	-26.55   	 17.38   	  76.30		
 10.99   	-23.80   	 17.68   	  50.86		
 13.73   	-18.92   	 17.88   	  50.86		
 16.48   	-12.51   	 18.09   	  71.21		
 17.70   	 -7.32   	 18.37   	  96.64		
 15.56   	 -3.97   	 18.76   	 111.90		
 10.99   	 -2.44   	 19.21   	 111.90		
  4.27   	 -1.83   	 19.65   	 106.82		
 -2.75   	 -1.83   	 20.08   	  86.47		
 -8.24   	 -2.14   	 20.43   	  55.95		
-10.99   	 -1.83   	 20.65   	  15.26		
-11.90   	 -1.22   	 20.71(S)	 -40.69		
 -9.46   	  3.05   	 20.55   	 -35.61		
 -3.97   	  9.46   	 20.41   	 -25.43		
  5.49   	 19.84   	 20.31   	 -10.17		
 16.48   	 32.65   	 20.26   	  15.26		
 25.02   	 45.47   	 20.33   	  10.17		
 28.38   	 56.46   	 20.37   	 -10.17		
 27.47   	 65.92   	 20.33   	 -55.95		
 25.02   	 74.77   	 20.10   	 -71.21		
 22.58   	 83.92   	 19.82   	 -66.12		
 19.84   	 92.77   	 19.55   	 -50.86		
 17.70   	102.23   	 19.35   	 -25.43		
 16.78   	112.92   	 19.25   	   0.00		
 17.70   	124.21   	 19.25   	  20.35		
 20.45   	135.50   	 19.33   	  25.43		
 25.02   	146.18   	 19.43   	  15.26		
 31.74   	155.33   	 19.49   	  -5.09		
 42.11   	162.66   	 19.47   	  -5.09		
 56.46   	168.76   	 19.45   	 -15.26		
 73.85   	173.03   	 19.39   	 -20.35		
 90.64   	174.26   	 19.31   	 -35.61		
103.76   	171.51   	 19.17   	 -35.61		
109.25   	163.27   	 19.02   	 -50.86		
106.51   	150.15   	 18.82   	 -55.95		
 97.96   	134.28   	 18.60   	 -55.95		
 88.50   	118.71   	 18.37   	 -50.86		
 81.18   	104.98   	 18.17   	 -30.52		
 74.16   	 90.64   	 18.05   	 -10.17		
 64.39   	 73.55   	 18.01   	   0.00		
 52.49   	 54.63   	 18.01   	  15.26		
 42.11   	 37.84   	 18.07   	  10.17		
 38.15   	 28.08   	 18.11   	   0.00		
 40.28   	 24.72   	 18.11   	 -20.35		
 43.03   	 24.41   	 18.03   	 -30.52		
 42.11   	 23.50   	 17.90   	 -55.95		
 36.62   	 21.36   	 17.68   	 -81.38		
 29.91   	 19.53   	 17.35   	-111.90		
 23.50   	 18.01   	 16.91   	-152.59		
 18.62   	 14.95   	 16.30   	-183.11		
 15.56   	 10.38   	 15.56   	-188.20		
 15.87   	  6.10   	 14.81   	-172.94		
 19.53   	  3.97   	 14.12   	-172.94		
 22.89   	  3.36   	 13.43   	-172.94		
 21.06   	  1.53   	 12.74   	-172.94		
 11.60   	 -3.97   	 12.04   	-178.03		
 -0.61   	-12.82   	 11.33   	-193.29		
 -9.16   	-21.06   	 10.56   	-208.54		
-11.60   	-26.86   	  9.73   	-233.98		
 -8.24   	-30.21   	  8.79   	-254.32		
 -3.05   	-32.65   	  7.77   	-274.67		
  0.92   	-34.79   	  6.67   	-284.84		
  2.75   	-36.93   	  5.53   	-274.67		
  2.44   	-39.06   	  4.44   	-239.06		
  1.53   	-40.89   	  3.48   	-198.37		
  2.14   	-42.42   	  2.69   	-162.77		
  4.27   	-44.25   	  2.03   	-127.16		
  6.41   	-47.30   	  1.53   	-122.07		
  5.49   	-51.88   	  1.04   	-116.99		
  0.92   	-57.07   	  0.57   	-122.07		
 -5.19   	-61.65   	  0.08   	-122.07		
 -9.16   	-63.48   	 -0.41   	-111.90		
-10.68   	-61.95   	 -0.85   	 -96.64		
-10.38   	-57.07   	 -1.24   	 -71.21		
-10.07   	-48.52   	 -1.53   	 -50.86		
 -9.46   	-35.40   	 -1.73   	 -20.35		
 -6.41   	-15.87   	 -1.81   	  -5.09		
 -1.22   	  7.63   	 -1.83(D)	  10.17		
  3.97   	 29.60   	 -1.79   	  20.35		
  7.63   	 46.69   	 -1.71   	  25.43		
  9.46   	 56.76   	 -1.61   	  25.43		
 10.07   	 62.26   	 -1.51   	  20.35		
 10.38   	 65.92   	 -1.42   	  15.26		
 10.07   	 69.27   	 -1.36   	  15.26		
  6.71   	 68.36   	 -1.30   	   0.00		
 -0.31   	 57.68   	 -1.30   	   0.00		
 -8.85   	 35.40   	 -1.30   	 -10.17		
-14.65   	  6.41   	 -1.34   	 -10.17		
-14.65   	-20.45   	 -1.38   	  -5.09		
-11.60   	-39.37   	 -1.40   	   0.00		
-13.73   	-52.49   	 -1.40   	   5.09		
-28.69   	-67.14   	 -1.38   	   5.09		
-53.71   	-86.06   	 -1.36   	  15.26		
-77.82   	-104.68   	 -1.30   	  10.17		
-89.72   	-113.83   	 -1.26   	  15.26		
-88.20   	-111.69   	 -1.20   	  15.26		
-79.96   	-103.76   	 -1.14   	  10.17		
-72.33   	-96.13   	 -1.10   	  15.26		
-67.75   	-90.03   	 -1.04   	  25.43		
-64.09   	-83.62   	 -0.94   	  30.52		
-60.42   	-76.60   	 -0.81   	  40.69		
-57.07   	-70.80   	 -0.65   	  50.86		
-54.02   	-67.75   	 -0.45   	  50.86		
-48.83   	-65.31   	 -0.24   	  61.04		
-41.20   	-60.12   	  0.00   	  55.95		
-33.26   	-53.41   	  0.22   	  50.86		
-26.86   	-47.91   	  0.43   	  40.69		
-19.84   	-41.20   	  0.59   	  25.43		
 -9.46   	-21.36   	  0.69   	  15.26		
  4.58   	 25.33   	  0.75   	  -5.09		
 15.87   	106.20   	  0.73   	 -10.17		
 21.97   	220.34   	  0.69   	 -15.26		
 26.86   	361.94   	  0.63   	 -15.26		
 36.62   	518.49   	  0.57   	  -5.09		
 50.66   	654.60   	  0.55(E)	  15.26		
 17.70   	594.48   	  0.61   	  25.43		
-69.27   	319.52   	  0.71   	  30.52		
-201.11   	-55.85   	  0.83   	  30.52		
-345.15   	-407.71   	  0.96   	  35.61		
-457.15   	-628.05   	  1.10   	  25.43		
-500.79   	-682.37(R)	  1.20   	  20.35		
-466.31   	-608.22   	  1.28   	  15.26		
-373.54   	-467.22   	  1.34   	  10.17		
-257.87   	-307.31   	  1.38   	  10.17		
-151.98   	-161.74   	  1.42   	   5.09		
-72.63   	-54.32   	  1.44   	  10.17		
-21.67   	 -1.53   	  1.49   	  10.17		
  7.63   	 -0.31   	  1.53   	  20.35		
 20.75   	-25.63   	  1.61   	  20.35		
 22.89   	-47.91   	  1.69   	  10.17		
 18.62   	-54.32   	  1.73   	  20.35		
 12.82   	-50.35   	  1.81   	  61.04		
 10.07   	-47.61   	  2.05   	 106.82		
 12.51   	-49.13   	  2.48   	 142.42		
 18.92   	-51.27   	  3.05   	 213.63		
 26.86   	-50.35   	  3.91   	 279.75		
 32.35   	-47.30   	  5.03   	 289.93		
 34.18   	-44.56   	  6.19   	 259.41		
 33.87   	-41.81   	  7.22   	 188.20		
 35.10   	-38.76   	  7.98   	 122.07		
 53.41   	-25.63   	  8.46   	 116.99		
 64.39   	-18.31   	  8.93   	 142.42		
 69.58   	-12.82   	  9.50   	 157.68		
 67.75   	 -9.46   	 10.13   	 172.94		
 62.87   	 -7.32   	 10.82   	 188.20		
 60.73   	 -4.58   	 11.58   	 218.72		
 62.56   	 -0.92   	 12.45   	 249.24		
 65.31   	  1.53   	 13.45   	 239.06		
 64.70   	  2.14   	 14.40   	 188.20		
 61.04   	  3.36   	 15.16   	 167.85		
 58.29   	  7.02   	 15.83   	 111.90		
 60.12   	 12.82   	 16.28   	  71.21		
 65.31   	 18.92   	 16.56   	  55.95		
 71.72   	 22.89   	 16.79   	  45.78		
 78.74   	 25.94   	 16.97   	  55.95		
 85.14   	 29.91   	 17.19   	  81.38		
 90.33   	 34.48   	 17.52   	 101.73		
 92.16   	 37.84   	 17.92   	 116.99		
 89.11   	 37.84   	 18.39   	 127.16		
