SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  FA     	  FA'		  RV     	  RV'		
-40.59   	-59.20   	 59.10   	-111.90		 24.98   	 -76.30		
-47.91   	-75.99   	 58.66   	-101.73		 24.68   	 -76.30		
-53.41   	-89.11   	 58.25   	-101.73		 24.37   	 -91.56		
-57.37   	-98.88   	 57.84   	-101.73		 24.01   	 -96.64		
-61.04   	-105.90   	 57.44   	 -96.64		 23.62   	-111.90		
-64.70   	-111.39   	 57.05   	 -91.56		 23.17   	-116.99		
-68.05   	-115.97   	 56.68   	 -91.56		 22.71   	-122.07		
-70.50   	-119.93   	 56.32   	 -81.38		 22.22   	-137.33		
-72.02   	-122.68   	 55.99   	 -81.38		 21.67   	-157.68		
-72.33   	-123.60   	 55.67   	 -81.38		 21.04   	-183.11		
-72.02   	-122.68   	 55.34   	 -81.38		 20.31   	-198.37		
-71.41   	-121.15   	 55.02   	 -91.56		 19.51   	-239.06		
-71.41   	-120.54   	 54.65   	 -91.56		 18.56   	-279.75		
-72.33   	-121.15   	 54.28   	 -81.38		 17.44   	-300.10		
-73.24   	-122.68   	 53.96   	 -96.64		 16.24   	-310.27		
-72.94   	-123.29   	 53.57   	-111.90		 14.99   	-340.79		
-70.80   	-122.38   	 53.12   	-111.90		 13.63   	-386.57		
-67.14   	-120.24   	 52.68   	-132.25		 12.09   	-396.74		
-63.78   	-118.41   	 52.15   	-152.59		 10.50   	-371.31		
-61.95   	-117.49   	 51.54   	-172.94		  9.01   	-361.14		
-61.95   	-117.80   	 50.84   	-178.03		  7.57   	-340.79		
-63.48   	-118.71   	 50.13   	-198.37		  6.21   	-289.93		
-65.00   	-119.63   	 49.34   	-228.89		  5.05   	-264.50		
-66.22   	-120.24   	 48.42   	-244.15		  3.99   	-254.32		
-66.83   	-120.85   	 47.45   	-239.06		  2.97   	-203.46		
-67.14   	-120.85   	 46.49   	-203.46		  2.16   	-157.68		
-66.53   	-120.54   	 45.68   	-167.85		  1.53   	-137.33		
-65.61   	-119.32   	 45.00   	-127.16		  0.98   	-106.82		
-64.09   	-117.49   	 44.50   	 -96.64		  0.55   	 -61.04		
-62.26   	-115.66   	 44.11   	 -66.12		  0.31   	 -40.69		
-60.42   	-114.14   	 43.85   	 -50.86		  0.14   	 -20.35		
-58.90   	-113.53   	 43.64   	 -30.52		  0.06   	  -5.09		
-57.68   	-113.22   	 43.52   	 -25.43		  0.04(D)	   0.00		
-57.07   	-112.61   	 43.42   	 -15.26		  0.04   	  20.35		
-56.46   	-112.00   	 43.36   	 -25.43		  0.12   	  25.43		
-55.24   	-110.78   	 43.26   	 -30.52		  0.22   	  25.43		
-54.02   	-109.86   	 43.13   	 -25.43		  0.33   	  15.26		
-53.10   	-108.95   	 43.03   	 -35.61		  0.39   	  20.35		
-52.19   	-108.03   	 42.89   	 -55.95		  0.47   	  15.26		
-51.88   	-106.81   	 42.67   	 -50.86		  0.53   	   5.09		
-51.88   	-105.59   	 42.46   	 -50.86		  0.55   	  15.26		
-51.57   	-104.68   	 42.26   	 -30.52		  0.61   	  20.35		
-51.27   	-103.76   	 42.14   	 -25.43		  0.69   	  10.17		
-50.96   	-103.15   	 42.03   	 -61.04		  0.73   	   5.09		
-50.66   	-102.23   	 41.79   	 -71.21		  0.75   	  30.52		
-50.96   	-101.62   	 41.51   	 -20.35		  0.87   	  35.61		
-51.88   	-101.32   	 41.42   	 -10.17		  1.02   	  30.52		
-53.10   	-101.62   	 41.38   	 -35.61		  1.14   	  30.52		
-54.32   	-102.84   	 41.24   	 -50.86		  1.26   	  30.52		
-54.93   	-103.45   	 41.04   	 -40.69		  1.38   	  15.26		
-54.93   	-103.76   	 40.87   	 -35.61		  1.44   	  15.26		
-54.32   	-103.15   	 40.73   	 -45.78		  1.51   	  15.26		
-53.41   	-102.23   	 40.55   	 -50.86		  1.57   	  15.26		
-52.49   	-101.01   	 40.35   	 -50.86		  1.63   	  15.26		
-51.88   	-100.40   	 40.14   	 -50.86		  1.69   	  25.43		
-51.57   	-100.10   	 39.94   	 -61.04		  1.79   	  25.43		
-51.27   	-100.10   	 39.69   	 -55.95		  1.89   	  40.69		
-50.66   	-100.40   	 39.47   	 -40.69		  2.05   	  55.95		
-49.74   	-99.79   	 39.31   	 -45.78		  2.28   	  61.04		
-48.52   	-98.57   	 39.12   	 -55.95		  2.52   	  71.21		
-48.22   	-96.74   	 38.90   	 -50.86		  2.81   	  76.30		
-48.83   	-94.91   	 38.70   	 -35.61		  3.11   	  76.30		
-50.66   	-93.99   	 38.56   	 -35.61		  3.42   	  81.38		
-51.88   	-92.77   	 38.41   	 -35.61		  3.74   	  76.30		
-50.66   	-88.81   	 38.27   	 -25.43		  4.05   	  66.12		
-45.47   	-81.18   	 38.17   	 -35.61		  4.31   	  55.95		
-35.40   	-70.19   	 38.03   	 -30.52		  4.54   	  45.78		
-21.36   	-58.59   	 37.90   	 -20.35		  4.72   	  40.69		
 -4.58   	-48.52   	 37.82   	 -25.43		  4.88   	  35.61		
 16.17   	-36.62   	 37.72   	 -40.69		  5.03   	  20.35		
 41.20   	-16.78   	 37.56   	 -45.78		  5.11   	   0.00		
 68.05   	 14.34   	 37.38   	 -50.86		  5.11   	   0.00		
 90.94   	 50.66   	 37.17   	 -66.12		  5.11   	 -20.35		
101.01   	 75.38   	 36.91   	 -66.12		  5.03   	 -25.43		
 92.47   	 71.72   	 36.64   	 -61.04		  4.92   	 -25.43		
 66.22   	 35.40   	 36.40   	 -45.78		  4.82   	 -35.61		
 29.30   	-20.45   	 36.22   	 -40.69		  4.68   	 -40.69		
 -8.24   	-72.94   	 36.05   	 -50.86		  4.52   	 -35.61		
-39.06   	-105.59   	 35.85   	 -55.95		  4.37   	 -25.43		
-59.81   	-116.88   	 35.63   	 -30.52		  4.27   	 -20.35		
-71.72   	-116.27   	 35.50   	 -20.35		  4.19   	 -10.17		
-77.21   	-114.75   	 35.42   	 -30.52		  4.15   	   0.00		
-78.74   	-116.58   	 35.30   	 -35.61		  4.15   	   5.09		
-78.74   	-120.24   	 35.16   	 -40.69		  4.17   	   0.00		
-78.13   	-121.77   	 34.99   	 -35.61		  4.17   	   0.00		
-77.82   	-120.24   	 34.85   	 -35.61		  4.17   	   5.09		
-77.51   	-119.63   	 34.71   	 -45.78		  4.19   	  -5.09		
-75.38   	-136.72   	 34.53   	 -30.52		  4.17   	  -5.09		
-63.48   	-196.84   	 34.40   	 -25.43		  4.15(E)	  10.17		
-13.43   	-304.57   	 34.30   	 -40.69		  4.19   	  35.61		
122.07   	-387.27   	 34.14   	 -35.61		  4.33   	  71.21		
364.07   	-296.94   	 34.00   	 -35.61		  4.62   	 127.16		
632.93   	 78.43   	 33.86   	 -20.35		  5.13   	 188.20		
760.80   	689.39   	 33.77   	 -35.61		  5.88   	 233.98		
599.98   	1282.35(R)	 33.63   	 -86.47		  6.82   	 564.60		
-411.07   	1228.03   	 33.29   	 -35.61		  9.07   	 284.84		
-776.37   	558.17   	 33.14   	 -35.61		 10.21   	 259.41		
-780.03   	-112.92   	 33.00   	 -35.61		 11.25   	 203.46		
-490.42   	-458.68   	 32.86   	 -35.61		 12.07   	 152.59		
-133.36   	-408.02   	 32.72   	 -35.61		 12.68   	 101.73		
 84.53   	-145.87   	 32.57   	 -25.43		 13.08   	  50.86		
102.84   	 67.75   	 32.47   	 -15.26		 13.29   	  20.35		
  7.02   	101.32   	 32.41   	 -15.26		 13.37   	 -10.17		
-79.35   	  3.05   	 32.35   	 -20.35		 13.33   	 -30.52		
-93.99   	-100.71   	 32.27   	 -15.26		 13.20   	 -50.86		
-54.02   	-130.00   	 32.21   	 -20.35		 13.00   	 -55.95		
 -8.85   	-91.55   	 32.13   	 -20.35		 12.78   	 -66.12		
 10.68   	-38.76   	 32.04   	 -15.26		 12.51   	 -55.95		
  3.66   	-13.73   	 31.98   	 -30.52		 12.29   	  45.78		
-13.12   	-20.75   	 31.86   	 -30.52		 12.47   	 172.94		
-22.58   	-38.76   	 31.74   	 -20.35		 13.16   	 208.54		
-18.92   	-47.00   	 31.66   	 -15.26		 14.00   	 244.15		
 -8.54   	-40.89   	 31.60   	 -20.35		 14.97   	 371.31		
  0.00   	-28.69   	 31.52   	 -25.43		 16.46   	 406.92		
  2.44   	-18.92   	 31.41   	 -30.52		 18.09   	 371.31		
  1.83   	-14.65   	 31.29   	 -35.61		 19.57   	 391.66		
  1.83   	-13.73   	 31.15   	 -35.61		 21.14   	 391.66		
  3.97   	-12.51   	 31.01   	 -30.52		 22.71   	 335.71		
  7.63   	 -9.46   	 30.88   	 -35.61		 24.05   	 295.01		
 12.51   	 -3.97   	 30.74   	 -61.04		 25.23   	 422.18		
 23.19   	  6.10   	 30.50   	 -20.35		 26.92   	 122.07		
 27.47   	 10.07   	 30.42   	 -10.17		 27.41   	  71.21		
 30.52   	 13.43   	 30.38(D)	  10.17		 27.69   	  15.26		
 33.26   	 18.01   	 30.42   	  40.69		 27.75   	 -35.61		
 36.62   	 23.50   	 30.58   	  96.64		 27.61   	 -55.95		
 41.20   	 30.21   	 30.97   	 162.77		 27.39   	 -81.38		
 46.69   	 37.23   	 31.62   	 254.32		 27.06   	 -86.47		
 52.80   	 44.56   	 32.63   	 350.97		 26.71   	 -81.38		
 58.59   	 51.88   	 34.04   	 412.00		 26.39   	 -61.04		
 63.48   	 58.59   	 35.69   	 467.95		 26.14   	 -35.61		
 67.75   	 64.39   	 37.56   	 508.65		 26.00   	 -15.26		
 70.80   	 69.89   	 39.59   	 544.25		 25.94   	  20.35		
 73.24   	 75.38   	 41.77   	 564.60		 26.02   	  45.78		
 75.68   	 81.48   	 44.03   	 569.68		 26.21   	  76.30		
 78.74   	 87.89   	 46.31   	 569.68		 26.51   	  91.56		
 81.79   	 94.30   	 48.59   	 544.25		 26.88   	 106.82		
 84.23   	 99.79   	 50.76   	 518.82		 27.30   	 116.99		
 85.75   	103.76   	 52.84   	 488.30		 27.77   	 116.99		
 86.67   	107.42   	 54.79   	 452.69		 28.24   	 111.90		
 87.89   	111.39   	 56.60   	 422.18		 28.69   	 101.73		
 89.11   	115.97   	 58.29   	 361.14		 29.09   	  91.56		
 89.72   	120.24   	 59.74   	 300.10		 29.46   	  71.21		
 90.33   	124.21   	 60.94   	 254.32		 29.75   	  35.61		
 90.64   	128.48   	 61.95   	 218.72		 29.89   	  15.26		
 91.55   	132.75   	 62.83   	 172.94		 29.95(S)	  -5.09		
 92.47   	137.33   	 63.52   	 142.42		 29.93   	 -30.52		
 92.16   	141.60   	 64.09   	 106.82		 29.81   	 -45.78		
 90.33   	145.26   	 64.52   	  81.38		 29.62   	 -61.04		
 86.98   	148.01   	 64.84   	  55.95		 29.38   	 -66.12		
 83.31   	150.76   	 65.07   	  55.95		 29.11   	 -71.21		
 79.96   	153.50   	 65.29   	  50.86		 28.83   	 -40.69		
 77.51   	156.86   	 65.49(S)	  -5.09		 28.67   	 -40.69		
 75.99   	160.22   	 65.47   	 -71.21		 28.50   	 -61.04		
 74.77   	164.49   	 65.19   	 -81.38		 28.26   	 -45.78		
 73.85   	169.07   	 64.86   	 -61.04		 28.08   	 -55.95		
 73.24   	175.17   	 64.62   	 -91.56		 27.85   	 -66.12		
 72.63   	182.80   	 64.25   	-127.16		 27.59   	 -81.38		
 72.02   	191.65   	 63.74   	-157.68		 27.26   	-101.73		
 71.41   	201.42   	 63.11   	-152.59		 26.86   	-106.82		
 70.80   	210.88   	 62.50   	-142.42		 26.43   	 -96.64		
 69.58   	217.90   	 61.93   	-147.51		 26.04   	 -81.38		
 67.44   	219.12   	 61.34   	-167.85		 25.72   	 -81.38		
 63.48   	211.79   	 60.67   	-162.77		 25.39   	 -76.30		
 56.76   	193.48   	 60.02   	-147.51		 25.09   	 -61.04		
 47.30   	164.18   	 59.43   	-127.16		 24.84   	 -50.86		
 35.40   	126.95   	 58.92   	-106.82		 24.64   	 -40.69		
 21.36   	 85.75   	 58.49   	 -91.56		 24.48   	 -35.61		
  6.41   	 46.08   	 58.13   	 -91.56		 24.33   	 -40.69		
 -8.24   	 10.38   	 57.76   	 -86.47		 24.17   	 -40.69		
-21.97   	-20.14   	 57.42   	 -91.56		 24.01   	 -30.52		
-34.18   	-45.78   	 57.05   	 -96.64		 23.89   	 -35.61		
-44.56   	-67.44   	 56.66   	 -96.64		 23.74   	 -45.78		
-53.10   	-84.84   	 56.28   	-106.82		 23.56   	 -66.12		
-59.51   	-97.35   	 55.85   	-116.99		 23.30   	 -76.30		
-64.39   	-105.29   	 55.38   	-111.90		 22.99   	 -96.64		
-67.75   	-109.86   	 54.93   	-106.82		 22.60   	-106.82		
-70.19   	-112.61   	 54.51   	-106.82		 22.18   	-111.90		
-72.02   	-114.14   	 54.08   	-111.90		 21.73   	-132.25		
-73.55   	-115.66   	 53.63   	-106.82		 21.20   	-152.59		
-74.46   	-116.58   	 53.20   	-101.73		 20.59   	-167.85		
-75.38   	-117.49   	 52.80   	-106.82		 19.92   	-188.20		
-76.29   	-118.71   	 52.37   	-106.82		 19.17   	-213.63		
-77.21   	-119.63   	 51.94   	-106.82		 18.31   	-239.06		
-77.51   	-120.24   	 51.52   	-106.82		 17.35   	-249.24		
-75.99   	-119.63   	 51.09   	-106.82		 16.36   	-279.75		
-72.63   	-118.10   	 50.66   	-111.90		 15.24   	-340.79		
-68.97   	-116.58   	 50.21   	-132.25		 13.88   	-356.05		
-66.83   	-116.27   	 49.68   	-142.42		 12.45   	-361.14		
-67.14   	-117.49   	 49.11   	-147.51		 11.01   	-371.31		
-68.97   	-119.93   	 48.52   	-167.85		  9.52   	-386.57		
-71.41   	-122.07   	 47.85   	-198.37		  7.98   	-366.22		
-72.63   	-123.29   	 47.06   	-218.72		  6.51   	-320.45		
-72.33   	-123.29   	 46.18   	-218.72		  5.23   	-300.10		
-71.11   	-122.68   	 45.31   	-208.54		  4.03   	-274.67		
-69.89   	-121.77   	 44.48   	-188.20		  2.93   	-223.80		
-68.36   	-120.54   	 43.72   	-152.59		  2.03   	-178.03		
-66.53   	-119.32   	 43.11   	-111.90		  1.32   	-152.59		
-65.00   	-117.49   	 42.67   	 -71.21		  0.71   	-106.82		
-63.78   	-115.05   	 42.38   	 -50.86		  0.28   	 -76.30		
-63.48   	-112.61   	 42.18   	 -40.69		 -0.02   	 -55.95		
-63.48   	-110.47   	 42.01   	 -30.52		 -0.24   	 -35.61		
-63.48   	-108.34   	 41.89   	 -30.52		 -0.39   	 -25.43		
-62.87   	-106.51   	 41.77   	 -25.43		 -0.49   	 -15.26		
-61.95   	-104.98   	 41.67   	 -15.26		 -0.55(D)	   0.00		
-60.42   	-103.15   	 41.61   	 -25.43		 -0.55   	  10.17		
-58.90   	-101.01   	 41.51   	 -25.43		 -0.51   	  10.17		
-57.68   	-98.57   	 41.40   	 -20.35		 -0.47   	   5.09		
-56.76   	-96.74   	 41.32   	 -30.52		 -0.45   	  25.43		
-56.46   	-95.52   	 41.20   	 -45.78		 -0.35   	  25.43		
-56.15   	-94.91   	 41.02   	 -45.78		 -0.24   	  30.52		
-56.15   	-94.91   	 40.83   	 -35.61		 -0.12   	  35.61		
-56.15   	-94.91   	 40.69   	 -40.69		  0.02   	  45.78		
-56.76   	-94.91   	 40.53   	 -50.86		  0.20   	  30.52		
-57.07   	-94.60   	 40.33   	 -55.95		  0.33   	  25.43		
-57.07   	-94.30   	 40.10   	 -45.78		  0.43   	  30.52		
-56.76   	-93.99   	 39.92   	 -20.35		  0.55   	  30.52		
-55.85   	-93.69   	 39.84   	 -25.43		  0.67   	  30.52		
-55.24   	-93.69   	 39.74   	 -40.69		  0.79   	  30.52		
-55.85   	-93.69   	 39.57   	 -30.52		  0.92   	  25.43		
-57.07   	-94.30   	 39.45   	 -20.35		  1.02   	  35.61		
-58.29   	-94.91   	 39.37   	 -20.35		  1.16   	  30.52		
-58.90   	-95.21   	 39.29   	 -25.43		  1.28   	  30.52		
-59.20   	-95.52   	 39.19   	 -30.52		  1.40   	  45.78		
-58.90   	-95.83   	 39.06   	 -35.61		  1.59   	  50.86		
-59.20   	-96.13   	 38.92   	 -30.52		  1.79   	  50.86		
-59.81   	-96.74   	 38.80   	 -30.52		  1.99   	  66.12		
-61.65   	-97.05   	 38.68   	 -45.78		  2.26   	  61.04		
-63.48   	-97.05   	 38.49   	 -50.86		  2.50   	  61.04		
-64.39   	-96.44   	 38.29   	 -45.78		  2.75   	  71.21		
-63.48   	-95.21   	 38.11   	 -50.86		  3.03   	  71.21		
-61.34   	-93.69   	 37.90   	 -50.86		  3.32   	  66.12		
-58.59   	-92.16   	 37.70   	 -40.69		  3.58   	  71.21		
-56.46   	-90.94   	 37.54   	 -40.69		  3.87   	  71.21		
-54.93   	-89.72   	 37.38   	 -35.61		  4.15   	  50.86		
-53.10   	-86.98   	 37.23   	 -35.61		  4.35   	  40.69		
-49.13   	-81.18   	 37.09   	 -45.78		  4.52   	  40.69		
-43.03   	-72.33   	 36.91   	 -45.78		  4.68   	  40.69		
-34.79   	-61.95   	 36.72   	 -35.61		  4.84   	  25.43		
-23.50   	-52.49   	 36.58   	 -30.52		  4.94   	  15.26		
 -7.02   	-43.33   	 36.46   	 -45.78		  5.01   	  -5.09		
 16.17   	-29.60   	 36.28   	 -55.95		  4.98   	  -5.09		
 45.47   	 -5.80   	 36.05   	 -45.78		  4.96   	  -5.09		
 75.99   	 29.30   	 35.87   	 -45.78		  4.94   	 -20.35		
 99.49   	 65.61   	 35.69   	 -40.69		  4.86   	 -25.43		
106.51   	 85.75   	 35.52   	 -45.78		  4.76   	 -30.52		
 93.08   	 75.38   	 35.34   	 -45.78		  4.64   	 -20.35		
 63.17   	 34.48   	 35.16   	 -40.69		  4.56   	 -15.26		
 25.63   	-20.75   	 34.99   	 -30.52		  4.50   	 -15.26		
-11.29   	-68.66   	 34.87   	 -40.69		  4.44   	  -5.09		
-40.59   	-95.83   	 34.71   	 -40.69		  4.42   	   0.00		
-61.04   	-103.76   	 34.55   	 -20.35		  4.42   	  -5.09		
-73.85   	-103.76   	 34.47   	 -20.35		  4.39   	   5.09		
-79.65   	-104.68   	 34.38   	 -45.78		  4.42   	   0.00		
-79.96   	-107.73   	 34.20   	 -40.69		  4.42   	   5.09		
-76.90   	-110.47   	 34.04   	 -30.52		  4.44   	  15.26		
-73.85   	-109.86   	 33.92   	 -35.61		  4.50   	   5.09		
-73.24   	-107.42   	 33.77   	 -40.69		  4.52   	   0.00		
-74.46   	-108.95   	 33.61   	 -35.61		  4.52   	  -5.09		
-74.46   	-130.31   	 33.47   	 -30.52		  4.50   	  -5.09		
-62.26   	-197.14   	 33.35   	 -25.43		  4.48(E)	  10.17		
 -6.10   	-309.14   	 33.25   	 -35.61		  4.52   	  45.78		
143.13   	-387.57   	 33.10   	 -35.61		  4.70   	  81.38		
400.39   	-283.51   	 32.96   	 -35.61		  5.03   	 127.16		
675.05   	109.56   	 32.82   	 -30.52		  5.53   	 178.03		
791.63   	731.20   	 32.70   	 -30.52		  6.25   	 218.72		
603.94   	1317.14(R)	 32.57   	 -66.12		  7.12   	 518.82		
-448.91   	1213.68   	 32.31   	 -35.61		  9.20   	 254.32		
-802.92   	535.89   	 32.17   	 -35.61		 10.21   	 228.89		
-780.94   	-122.68   	 32.02   	 -35.61		 11.13   	 193.29		
-469.36   	-446.17   	 31.88   	 -15.26		 11.90   	 137.33		
-104.98   	-380.86   	 31.82   	 -20.35		 12.45   	  86.47		
106.51   	-119.63   	 31.74   	 -25.43		 12.80   	  40.69		
114.75   	 82.09   	 31.64   	 -30.52		 12.96   	  15.26		
 13.12   	104.68   	 31.52   	 -15.26		 13.02   	 -10.17		
-72.94   	  2.75   	 31.45   	 -20.35		 12.98   	 -20.35		
-85.45   	-98.57   	 31.37   	 -25.43		 12.90   	 -45.78		
-46.39   	-125.12   	 31.27   	 -25.43		 12.72   	 -50.86		
 -3.66   	-86.06   	 31.17   	 -20.35		 12.51   	 -55.95		
 13.12   	-33.26   	 31.09   	 -20.35		 12.29   	 -30.52		
  5.49   	 -7.93   	 31.01   	 -20.35		 12.17   	  81.38		
-10.07   	-13.73   	 30.93   	 -10.17		 12.49   	 198.37		
-17.09   	-30.52   	 30.88   	 -15.26		 13.29   	 218.72		
-10.99   	-38.15   	 30.82   	  -5.09		 14.16   	 274.67		
  1.53   	-32.65   	 30.80   	 -15.26		 15.26   	 386.57		
 10.99   	-20.45   	 30.74   	 -20.35		 16.81   	 391.66		
 13.73   	-10.07   	 30.66   	 -30.52		 18.37   	 371.31		
 13.12   	 -5.19   	 30.54   	 -35.61		 19.86   	 396.74		
 14.04   	 -3.66   	 30.40   	 -40.69		 21.44   	 371.31		
 18.01   	 -2.14   	 30.23   	 -40.69		 22.93   	 310.27		
 23.80   	  1.53   	 30.07   	 -35.61		 24.17   	 274.67		
 28.99   	  7.02   	 29.93   	 -66.12		 25.27   	 376.40		
 35.71   	 16.78   	 29.66   	 -20.35		 26.78   	 101.73		
 38.45   	 19.84   	 29.58(D)	   5.09		 27.18   	  45.78		
 41.20   	 22.58   	 29.60   	  25.43		 27.37   	   0.00		
 44.25   	 26.25   	 29.70   	  61.04		 27.37   	 -30.52		
 47.30   	 30.52   	 29.95   	 127.16		 27.24   	 -55.95		
 50.35   	 35.71   	 30.46   	 208.54		 27.02   	 -66.12		
 53.71   	 41.20   	 31.29   	 305.19		 26.75   	 -40.69		
 57.98   	 46.69   	 32.51   	 391.66		 26.59   	 -30.52		
 62.87   	 52.49   	 34.08   	 432.35		 26.47   	 -15.26		
 67.75   	 58.90   	 35.81   	 467.95		 26.41   	  15.26		
 72.33   	 65.92   	 37.68   	 518.82		 26.47   	  20.35		
 76.29   	 72.94   	 39.76   	 554.42		 26.55   	  10.17		
 79.65   	 79.96   	 41.97   	 564.60		 26.59   	  30.52		
 82.70   	 86.36   	 44.23   	 559.51		 26.71   	  40.69		
 85.75   	 92.47   	 46.47   	 544.25		 26.88   	  40.69		
 89.11   	 98.27   	 48.65   	 518.82		 27.04   	  66.12		
 92.16   	104.06   	 50.72   	 483.21		 27.30   	  76.30		
 94.91   	109.25   	 52.65   	 457.78		 27.61   	  76.30		
 97.35   	113.83   	 54.49   	 417.09		 27.91   	  76.30		
 98.88   	117.49   	 56.15   	 371.31		 28.22   	  61.04		
100.10   	121.46   	 57.64   	 361.14		 28.46   	  66.12		
100.71   	126.04   	 59.08   	 330.62		 28.73   	  66.12		
100.71   	131.23   	 60.41   	 279.75		 28.99   	  45.78		
 99.79   	135.50   	 61.53   	 223.80		 29.18   	  50.86		
 97.66   	139.16   	 62.42   	 198.37		 29.38   	  45.78		
 95.21   	141.60   	 63.21   	 178.03		 29.56   	  15.26		
 92.16   	143.43   	 63.93   	 137.33		 29.62(S)	   0.00		
 88.81   	145.57   	 64.48   	  86.47		 29.62   	 -10.17		
 85.45   	148.01   	 64.82   	  61.04		 29.58   	 -35.61		
 82.70   	151.06   	 65.07   	  40.69		 29.44   	 -50.86		
 80.87   	154.72   	 65.23   	  10.17		 29.24   	 -50.86		
 79.04   	159.00   	 65.27(S)	 -10.17		 29.03   	 -71.21		
 77.21   	163.57   	 65.23   	 -40.69		 28.75   	 -96.64		
 74.16   	167.85   	 65.07   	 -66.12		 28.36   	 -86.47		
 70.50   	172.12   	 64.80   	 -91.56		 28.02   	 -76.30		
 66.83   	176.39   	 64.44   	 -96.64		 27.71   	 -76.30		
 64.09   	182.19   	 64.05   	-106.82		 27.41   	 -76.30		
 62.87   	189.51   	 63.62   	-116.99		 27.10   	 -66.12		
 62.26   	198.67   	 63.15   	-122.07		 26.84   	 -61.04		
 61.34   	207.82   	 62.67   	-132.25		 26.59   	 -61.04		
 59.51   	213.93   	 62.14   	-137.33		 26.35   	 -55.95		
 56.15   	213.62   	 61.59   	-132.25		 26.12   	 -50.86		
 51.88   	204.77   	 61.06   	-122.07		 25.92   	 -45.78		
 46.39   	185.85   	 60.57   	-116.99		 25.74   	 -50.86		
 39.06   	157.47   	 60.10   	-111.90		 25.53   	 -50.86		
 28.99   	122.07   	 59.65   	-111.90		 25.33   	 -50.86		
 15.87   	 82.40   	 59.21   	-122.07		 25.13   	 -55.95		
  0.31   	 42.42   	 58.72   	-116.99		 24.90   	 -55.95		
-15.87   	  5.49   	 58.25   	-111.90		 24.68   	 -66.12		
-30.82   	-25.63   	 57.80   	-116.99		 24.41   	 -61.04		
-43.03   	-50.96   	 57.33   	-122.07		 24.17   	 -71.21		
-52.49   	-71.11   	 56.85   	-137.33		 23.89   	 -76.30		
-59.51   	-87.28   	 56.30   	-132.25		 23.58   	 -86.47		
-65.00   	-100.10   	 55.77   	-111.90		 23.23   	 -96.64		
-68.97   	-109.25   	 55.32   	-106.82		 22.85   	 -96.64		
-71.72   	-114.75   	 54.89   	-111.90		 22.46   	 -96.64		
-73.55   	-117.49   	 54.45   	 -96.64		 22.08   	-101.73		
-75.68   	-119.32   	 54.06   	 -96.64		 21.67   	-106.82		
-77.51   	-120.54   	 53.67   	-101.73		 21.24   	-122.07		
-78.74   	-122.07   	 53.27   	 -96.64		 20.75   	-142.42		
-79.35   	-122.99   	 52.88   	 -91.56		 20.18   	-167.85		
-79.04   	-122.99   	 52.51   	 -96.64		 19.51   	-203.46		
-78.13   	-122.68   	 52.13   	-106.82		 18.70   	-244.15		
-77.51   	-121.77   	 51.70   	-106.82		 17.72   	-269.58		
-76.90   	-121.46   	 51.27   	-101.73		 16.64   	-274.67		
-76.60   	-121.77   	 50.86   	-106.82		 15.54   	-320.45		
-76.60   	-122.07   	 50.44   	-116.99		 14.26   	-371.31		
-76.90   	-122.68   	 49.97   	-132.25		 12.78   	-361.14		
-76.60   	-123.29   	 49.44   	-147.51		 11.33   	-366.22		
-75.99   	-123.29   	 48.85   	-152.59		  9.87   	-396.74		
-74.77   	-122.38   	 48.24   	-167.85		  8.28   	-391.66		
-72.94   	-120.85   	 47.57   	-183.11		  6.71   	-335.71		
-71.11   	-119.32   	 46.84   	-203.46		  5.37   	-310.27		
-70.19   	-117.80   	 46.02   	-233.98		  4.13   	-310.27		
-70.19   	-116.88   	 45.09   	-233.98		  2.89   	-259.41		
-70.19   	-115.97   	 44.15   	-178.03		  1.85   	-208.54		
-69.89   	-114.75   	 43.44   	-116.99		  1.02   	-172.94		
-68.66   	-113.22   	 42.97   	-111.90		  0.33   	-132.25		
-66.83   	-111.69   	 42.52   	 -96.64		 -0.20   	 -81.38		
-65.00   	-109.56   	 42.14   	 -55.95		 -0.53   	 -61.04		
-63.48   	-107.42   	 41.91   	 -30.52		 -0.77   	 -45.78		
-62.87   	-105.29   	 41.79   	 -15.26		 -0.96   	 -25.43		
-62.87   	-103.45   	 41.73   	 -15.26		 -1.06   	 -15.26		
-63.17   	-101.93   	 41.67   	 -15.26		 -1.12(D)	   5.09		
-63.17   	-101.01   	 41.61   	 -20.35		 -1.10   	  15.26		
-62.87   	-100.10   	 41.53   	 -20.35		 -1.04   	  35.61		
-62.87   	-99.49   	 41.44   	 -25.43		 -0.90   	  35.61		
-63.17   	-98.88   	 41.34   	 -30.52		 -0.75   	  45.78		
-63.78   	-97.96   	 41.22   	 -25.43		 -0.57   	  61.04		
-64.39   	-97.35   	 41.12   	 -35.61		 -0.33   	  66.12		
-64.70   	-96.74   	 40.98   	 -45.78		 -0.06   	  71.21		
-65.61   	-97.05   	 40.79   	 -50.86		  0.22   	  66.12		
-66.53   	-97.66   	 40.59   	 -50.86		  0.49   	  55.95		
-67.14   	-97.96   	 40.39   	 -45.78		  0.71   	  45.78		
